# time rdo00 rdo01 rdo10 rdo11
269.00000000000074 0.91033706-0.00006227j -0.16248887-0.00198384j -0.16240082+0.00211529j 0.08882740+0.00006050j
270.00000000000074 0.91149075-0.00006730j -0.16227620-0.00180089j -0.16216843+0.00188862j 0.08767367+0.00006552j
271.00000000000074 0.91254140-0.00007452j -0.16211089-0.00160716j -0.16199794+0.00164844j 0.08662298+0.00007272j
272.00000000000074 0.91346684-0.00008277j -0.16198622-0.00138499j -0.16188343+0.00138262j 0.08569749+0.00008093j
273.00000000000074 0.91424666-0.00009048j -0.16190753-0.00111014j -0.16182827+0.00107193j 0.08491766+0.00008861j
274.00000000000074 0.91486271-0.00009615j -0.16189252-0.00076060j -0.16184583+0.00069803j 0.08430164+0.00009426j
275.00000000000074 0.91530078-0.00009874j -0.16196790-0.00032459j -0.16195711+0.00025082j 0.08386363+0.00009685j
276.0000000000008 0.91555281-0.00009796j -0.16216385+0.00019390j -0.16218640-0.00026611j 0.08361166+0.00009607j
277.0000000000008 0.91561924-0.00009423j -0.16250723+0.00077270j -0.16255573-0.00083280j 0.08354528+0.00009235j
278.0000000000008 0.91551089-0.00008859j -0.16301514+0.00137249j -0.16307907-0.00141345j 0.08365368+0.00008671j
279.0000000000008 0.91524992-0.00008236j -0.16368942+0.00194105j -0.16375740-0.00196000j 0.08391470+0.00008047j
280.00000000000074 0.91486971-0.00007680j -0.16451335+0.00242017j -0.16457543-0.00241828j 0.08429496+0.00007491j
281.0000000000008 0.91441355-0.00007280j -0.16545085+0.00275419j -0.16550053-0.00273577j 0.08475117+0.00007093j
282.0000000000008 0.91393224-0.00007069j -0.16644886+0.00289895j -0.16648431-0.00286983j 0.08523253+0.00006885j
283.0000000000008 0.91348062-0.00007021j -0.16744261+0.00282961j -0.16746676-0.00279527j 0.08568423+0.00006839j
284.0000000000008 0.91311329-0.00007067j -0.16836339+0.00254599j -0.16838281-0.00250986j 0.08605165+0.00006886j
285.0000000000008 0.91287978-0.00007118j -0.16914772+0.00207396j -0.16917062-0.00203634j 0.08628526+0.00006938j
286.0000000000008 0.91281973-0.00007097j -0.16974631+0.00146229j -0.16978013-0.00142021j 0.08634540+0.00006920j
287.0000000000008 0.91295897-0.00006960j -0.17013088+0.00077519j -0.17018022-0.00072320j 0.08620623+0.00006788j
288.0000000000008 0.91330708-0.00006698j -0.17029738+0.00008196j -0.17036279-0.00001353j 0.08585816+0.00006533j
289.00000000000085 0.91385717-0.00006340j -0.17026507-0.00055413j -0.17034264+0.00064491j 0.08530813+0.00006180j
290.00000000000085 0.91458772-0.00005928j -0.17007146-0.00108540j -0.17015337+0.00120214j 0.08457763+0.00005774j
291.00000000000085 0.91546622-0.00005515j -0.16976433-0.00148582j -0.16984012+0.00162847j 0.08369919+0.00005366j
292.00000000000085 0.91645362-0.00005157j -0.16939257-0.00175226j -0.16945106+0.00191633j 0.08271183+0.00005016j
293.00000000000085 0.91750895-0.00004912j -0.16899789-0.00190081j -0.16902941+0.00207744j 0.08165654+0.00004779j
294.00000000000085 0.91859308-0.00004833j -0.16860922-0.00195928j -0.16860773+0.00213631j 0.08057242+0.00004708j
295.00000000000085 0.91967120-0.00004954j -0.16824105-0.00195780j -0.16820567+0.00212167j 0.07949431+0.00004833j
296.00000000000085 0.92071366-0.00005280j -0.16789586-0.00192022j -0.16783125+0.00205834j 0.07845187+0.00005159j
297.0000000000009 0.92169559-0.00005781j -0.16756950-0.00185824j -0.16748508+0.00196123j 0.07746999+0.00005656j
298.0000000000009 0.92259562-0.00006394j -0.16725784-0.00176978j -0.16716588+0.00183299j 0.07657002+0.00006264j
299.00000000000085 0.92339454-0.00007038j -0.16696254-0.00164142j -0.16687577+0.00166554j 0.07577115+0.00006903j
300.00000000000085 0.92407456-0.00007629j -0.16669447-0.00145390j -0.16662364+0.00144446j 0.07509117+0.00007488j
301.0000000000009 0.92461956-0.00008099j -0.16647400-0.00118878j -0.16642610+0.00115476j 0.07454619+0.00007953j
302.0000000000009 0.92501629-0.00008411j -0.16632882-0.00083480j -0.16630628+0.00078658j 0.07414950+0.00008261j
303.0000000000009 0.92525613-0.00008563j -0.16628989-0.00039259j -0.16629078+0.00033993j 0.07390972+0.00008408j
304.0000000000009 0.92533697-0.00008579j -0.16638639+0.00012282j -0.16640565-0.00017228j 0.07382893+0.00008421j
305.0000000000009 0.92526494-0.00008494j -0.16664063+0.00068178j -0.16667168-0.00072325j 0.07390103+0.00008335j
306.0000000000009 0.92505557-0.00008341j -0.16706331+0.00124232j -0.16709965-0.00127368j 0.07411046+0.00008183j
307.0000000000009 0.92473435-0.00008150j -0.16764999+0.00175481j -0.16768627-0.00177600j 0.07443176+0.00007992j
308.0000000000009 0.92433616-0.00007940j -0.16837922+0.00216857j -0.16841202-0.00218075j 0.07483002+0.00007782j
309.0000000000009 0.92390354-0.00007727j -0.16921319+0.00243941j -0.16924129-0.00244429j 0.07526272+0.00007568j
