2
2
Step =    392  Time =    3241.16376674
H      -0.07490528      0.00050293      0.00023224
H       0.07490528     -0.00050293     -0.00023224
2
Step =    393  Time =    3249.43204166
H      -0.09053803      0.00060789      0.00028071
H       0.09053803     -0.00060789     -0.00028071
2
Step =    394  Time =    3257.70031657
H      -0.10255217      0.00068855      0.00031795
H       0.10255217     -0.00068855     -0.00031795
2
Step =    395  Time =    3265.96859149
H      -0.10948479      0.00073510      0.00033945
H       0.10948479     -0.00073510     -0.00033945
2
Step =    396  Time =    3274.23686640
H      -0.11040839      0.00074130      0.00034231
H       0.11040839     -0.00074130     -0.00034231
2
Step =    397  Time =    3282.50514132
H      -0.10519474      0.00070629      0.00032615
H       0.10519474     -0.00070629     -0.00032615
2
Step =    398  Time =    3290.77341623
H      -0.09455328      0.00063485      0.00029315
H       0.09455328     -0.00063485     -0.00029315
2
Step =    399  Time =    3299.04169115
H      -0.07982452      0.00053595      0.00024749
H       0.07982452     -0.00053595     -0.00024749
2
Step =    400  Time =    3307.30996606
H      -0.06262945      0.00042050      0.00019418
H       0.06262945     -0.00042050     -0.00019418
2
Step =    401  Time =    3315.57824098
H      -0.04452424      0.00029894      0.00013804
H       0.04452424     -0.00029894     -0.00013804
2
Step =    402  Time =    3323.84651589
H      -0.02676825      0.00017973      0.00008299
H       0.02676825     -0.00017973     -0.00008299
2
Step =    403  Time =    3332.11479081
H      -0.01023371      0.00006871      0.00003173
H       0.01023371     -0.00006871     -0.00003173
2
Step =    404  Time =    3340.38306572
H       0.00457457     -0.00003071     -0.00001418
H      -0.00457457      0.00003071      0.00001418
2
Step =    405  Time =    3348.65134064
H       0.01743995     -0.00011709     -0.00005407
H      -0.01743995      0.00011709      0.00005407
2
Step =    406  Time =    3356.91961555
H       0.02833560     -0.00019025     -0.00008785
H      -0.02833560      0.00019025      0.00008785
2
Step =    407  Time =    3365.18789047
H       0.03732924     -0.00025063     -0.00011574
H      -0.03732924      0.00025063      0.00011574
2
Step =    408  Time =    3373.45616539
H       0.04451766     -0.00029890     -0.00013802
H      -0.04451766      0.00029890      0.00013802
2
Step =    409  Time =    3381.72444030
H       0.05008199     -0.00033626     -0.00015527
H      -0.05008199      0.00033626      0.00015527
2
Step =    410  Time =    3389.99271522
H       0.05446078     -0.00036566     -0.00016885
H      -0.05446078      0.00036566      0.00016885
2
Step =    411  Time =    3398.26099013
H       0.05810496     -0.00039012     -0.00018015
H      -0.05810496      0.00039012      0.00018015
2
Step =    412  Time =    3406.52926505
H       0.06103940     -0.00040983     -0.00018925
H      -0.06103940      0.00040983      0.00018925
2
Step =    413  Time =    3414.79753996
H       0.06313706     -0.00042391     -0.00019575
H      -0.06313706      0.00042391      0.00019575
2
Step =    414  Time =    3423.06581488
H       0.06437959     -0.00043225     -0.00019960
H      -0.06437959      0.00043225      0.00019960
2
Step =    415  Time =    3431.33408979
H       0.06480278     -0.00043509     -0.00020091
H      -0.06480278      0.00043509      0.00020091
2
Step =    416  Time =    3439.60236471
H       0.06442576     -0.00043256     -0.00019974
H      -0.06442576      0.00043256      0.00019974
2
Step =    417  Time =    3447.87063962
H       0.06323134     -0.00042454     -0.00019604
H      -0.06323134      0.00042454      0.00019604
2
Step =    418  Time =    3456.13891454
H       0.06118332     -0.00041079     -0.00018969
H      -0.06118332      0.00041079      0.00018969
2
Step =    419  Time =    3464.40718945
H       0.05829426     -0.00039139     -0.00018073
H      -0.05829426      0.00039139      0.00018073
2
Step =    420  Time =    3472.67546437
H       0.05468775     -0.00036718     -0.00016955
H      -0.05468775      0.00036718      0.00016955
2
Step =    421  Time =    3480.94373928
H       0.05036026     -0.00033812     -0.00015614
H      -0.05036026      0.00033812      0.00015614
2
Step =    422  Time =    3489.21201420
H       0.04487866     -0.00030132     -0.00013914
H      -0.04487866      0.00030132      0.00013914
2
Step =    423  Time =    3497.48028911
H       0.03779019     -0.00025373     -0.00011716
H      -0.03779019      0.00025373      0.00011716
2
Step =    424  Time =    3505.74856403
H       0.02890308     -0.00019406     -0.00008961
H      -0.02890308      0.00019406      0.00008961
2
Step =    425  Time =    3514.01683894
H       0.01811903     -0.00012165     -0.00005618
H      -0.01811903      0.00012165      0.00005618
2
Step =    426  Time =    3522.28511386
H       0.00536744     -0.00003604     -0.00001664
H      -0.00536744      0.00003604      0.00001664
2
Step =    427  Time =    3530.55338877
H      -0.00933279      0.00006266      0.00002894
H       0.00933279     -0.00006266     -0.00002894
2
Step =    428  Time =    3538.82166369
H      -0.02577863      0.00017308      0.00007992
H       0.02577863     -0.00017308     -0.00007992
2
Step =    429  Time =    3547.08993860
H      -0.04348429      0.00029196      0.00013482
H       0.04348429     -0.00029196     -0.00013482
2
Step =    430  Time =    3555.35821352
H      -0.06160002      0.00041359      0.00019098
H       0.06160002     -0.00041359     -0.00019098
2
Step =    431  Time =    3563.62648843
H      -0.07888751      0.00052965      0.00024458
H       0.07888751     -0.00052965     -0.00024458
2
Step =    432  Time =    3571.89476335
H      -0.09380273      0.00062979      0.00029082
H       0.09380273     -0.00062979     -0.00029082
2
Step =    433  Time =    3580.16303826
H      -0.10471980      0.00070309      0.00032467
H       0.10471980     -0.00070309     -0.00032467
2
Step =    434  Time =    3588.43131318
H      -0.11027195      0.00074036      0.00034188
H       0.11027195     -0.00074036     -0.00034188
2
Step =    435  Time =    3596.69958809
H      -0.10970588      0.00073656      0.00034012
H       0.10970588     -0.00073656     -0.00034012
2
Step =    436  Time =    3604.96786301
H      -0.10310018      0.00069221      0.00031964
H       0.10310018     -0.00069221     -0.00031964
2
Step =    437  Time =    3613.23613792
H      -0.09134189      0.00061327      0.00028319
H       0.09134189     -0.00061327     -0.00028319
2
Step =    438  Time =    3621.50441284
H      -0.07587277      0.00050941      0.00023523
H       0.07587277     -0.00050941     -0.00023523
2
Step =    439  Time =    3629.77268776
H      -0.05832668      0.00039161      0.00018083
H       0.05832668     -0.00039161     -0.00018083
2
Step =    440  Time =    3638.04096267
H      -0.04020445      0.00026993      0.00012465
H       0.04020445     -0.00026993     -0.00012465
2
Step =    441  Time =    3646.30923759
H      -0.02267609      0.00015225      0.00007030
H       0.02267609     -0.00015225     -0.00007030
2
Step =    442  Time =    3654.57751250
H      -0.00652106      0.00004378      0.00002022
H       0.00652106     -0.00004378     -0.00002022
2
Step =    443  Time =    3662.84578742
H       0.00783325     -0.00005259     -0.00002428
H      -0.00783325      0.00005259      0.00002428
2
Step =    444  Time =    3671.11406233
H       0.02022470     -0.00013579     -0.00006270
H      -0.02022470      0.00013579      0.00006270
2
Step =    445  Time =    3679.38233725
H       0.03065734     -0.00020583     -0.00009505
H      -0.03065734      0.00020583      0.00009505
2
Step =    446  Time =    3687.65061216
H       0.03920943     -0.00026325     -0.00012156
H      -0.03920943      0.00026325      0.00012156
2
Step =    447  Time =    3695.91888708
H       0.04598553     -0.00030874     -0.00014257
H      -0.04598553      0.00030874      0.00014257
2
Step =    448  Time =    3704.18716199
H       0.05121602     -0.00034386     -0.00015879
H      -0.05121602      0.00034386      0.00015879
2
Step =    449  Time =    3712.45543691
H       0.05539143     -0.00037190     -0.00017173
H      -0.05539143      0.00037190      0.00017173
2
Step =    450  Time =    3720.72371182
H       0.05887757     -0.00039530     -0.00018254
H      -0.05887757      0.00039530      0.00018254
2
Step =    451  Time =    3728.99198674
H       0.06162005     -0.00041371     -0.00019104
H      -0.06162005      0.00041371      0.00019104
2
Step =    452  Time =    3737.26026165
H       0.06351103     -0.00042641     -0.00019690
H      -0.06351103      0.00042641      0.00019690
2
Step =    453  Time =    3745.52853657
H       0.06455415     -0.00043341     -0.00020014
H      -0.06455415      0.00043341      0.00020014
2
Step =    454  Time =    3753.79681148
H       0.06478546     -0.00043496     -0.00020085
H      -0.06478546      0.00043496      0.00020085
2
Step =    455  Time =    3762.06508640
H       0.06421570     -0.00043114     -0.00019909
H      -0.06421570      0.00043114      0.00019909
2
Step =    456  Time =    3770.33336131
H       0.06282008     -0.00042177     -0.00019476
H      -0.06282008      0.00042177      0.00019476
2
Step =    457  Time =    3778.60163623
H       0.06056565     -0.00040663     -0.00018777
H      -0.06056565      0.00040663      0.00018777
2
Step =    458  Time =    3786.86991114
H       0.05749094     -0.00038599     -0.00017824
H      -0.05749094      0.00038599      0.00017824
2
Step =    459  Time =    3795.13818606
H       0.05372759     -0.00036072     -0.00016657
H      -0.05372759      0.00036072      0.00016657
2
Step =    460  Time =    3803.40646097
H       0.04917511     -0.00033016     -0.00015246
H      -0.04917511      0.00033016      0.00015246
2
Step =    461  Time =    3811.67473589
H       0.04333938     -0.00029098     -0.00013436
H      -0.04333938      0.00029098      0.00013436
2
Step =    462  Time =    3819.94301080
H       0.03583144     -0.00024057     -0.00011109
H      -0.03583144      0.00024057      0.00011109
2
Step =    463  Time =    3828.21128572
H       0.02649868     -0.00017791     -0.00008215
H      -0.02649868      0.00017791      0.00008215
2
Step =    464  Time =    3836.47956063
H       0.01524833     -0.00010237     -0.00004727
H      -0.01524833      0.00010237      0.00004727
2
Step =    465  Time =    3844.74783555
H       0.00202347     -0.00001358     -0.00000627
H      -0.00202347      0.00001358      0.00000627
2
Step =    466  Time =    3853.01611046
H      -0.01312196      0.00008810      0.00004068
H       0.01312196     -0.00008810     -0.00004068
2
Step =    467  Time =    3861.28438538
H      -0.02992606      0.00020092      0.00009278
H       0.02992606     -0.00020092     -0.00009278
2
Step =    468  Time =    3869.55266029
H      -0.04782201      0.00032107      0.00014826
H       0.04782201     -0.00032107     -0.00014826
2
Step =    469  Time =    3877.82093521
H      -0.06586612      0.00044222      0.00020420
H       0.06586612     -0.00044222     -0.00020420
2
Step =    470  Time =    3886.08921013
H      -0.08273435      0.00055546      0.00025650
H       0.08273435     -0.00055546     -0.00025650
2
Step =    471  Time =    3894.35748504
H      -0.09683735      0.00065015      0.00030022
H       0.09683735     -0.00065015     -0.00030022
2
Step =    472  Time =    3902.62575996
H      -0.10657741      0.00071554      0.00033042
H       0.10657741     -0.00071554     -0.00033042
2
Step =    473  Time =    3910.89403487
H      -0.11070491      0.00074325      0.00034321
H       0.11070491     -0.00074325     -0.00034321
2
Step =    474  Time =    3919.16230979
H      -0.10865377      0.00072948      0.00033685
H       0.10865377     -0.00072948     -0.00033685
2
Step =    475  Time =    3927.43058470
H      -0.10070804      0.00067613      0.00031222
H       0.10070804     -0.00067613     -0.00031222
2
Step =    476  Time =    3935.69885962
H      -0.08791720      0.00059026      0.00027256
H       0.08791720     -0.00059026     -0.00027256
2
Step =    477  Time =    3943.96713453
H      -0.07180279      0.00048207      0.00022261
H       0.07180279     -0.00048207     -0.00022261
2
Step =    478  Time =    3952.23540945
H      -0.05399250      0.00036249      0.00016739
H       0.05399250     -0.00036249     -0.00016739
2
Step =    479  Time =    3960.50368436
H      -0.03592048      0.00024116      0.00011136
H       0.03592048     -0.00024116     -0.00011136
2
Step =    480  Time =    3968.77195928
H      -0.01866418      0.00012531      0.00005786
H       0.01866418     -0.00012531     -0.00005786
2
Step =    481  Time =    3977.04023419
H      -0.00291271      0.00001956      0.00000903
H       0.00291271     -0.00001956     -0.00000903
2
Step =    482  Time =    3985.30850911
H       0.01097880     -0.00007371     -0.00003404
H      -0.01097880      0.00007371      0.00003404
2
Step =    483  Time =    3993.57678402
H       0.02289698     -0.00015372     -0.00007099
H      -0.02289698      0.00015372      0.00007099
2
Step =    484  Time =    4001.84505894
H       0.03287137     -0.00022069     -0.00010191
H      -0.03287137      0.00022069      0.00010191
2
Step =    485  Time =    4010.11333385
H       0.04098749     -0.00027518     -0.00012707
H      -0.04098749      0.00027518      0.00012707
2
Step =    486  Time =    4018.38160877
H       0.04736325     -0.00031798     -0.00014684
H      -0.04736325      0.00031798      0.00014684
2
Step =    487  Time =    4026.64988368
H       0.05229020     -0.00035106     -0.00016211
H      -0.05229020      0.00035106      0.00016211
2
Step =    488  Time =    4034.91815860
H       0.05628520     -0.00037788     -0.00017450
H      -0.05628520      0.00037788      0.00017450
2
Step =    489  Time =    4043.18643351
H       0.05960749     -0.00040019     -0.00018480
H      -0.05960749      0.00040019      0.00018480
2
Step =    490  Time =    4051.45470843
H       0.06215132     -0.00041727     -0.00019268
H      -0.06215132      0.00041727      0.00019268
2
Step =    491  Time =    4059.72298334
H       0.06383635     -0.00042858     -0.00019791
H      -0.06383635      0.00042858      0.00019791
2
Step =    492  Time =    4067.99125826
H       0.06468238     -0.00043426     -0.00020053
H      -0.06468238      0.00043426      0.00020053
2
Step =    493  Time =    4076.25953317
H       0.06472244     -0.00043453     -0.00020065
H      -0.06472244      0.00043453      0.00020065
2
Step =    494  Time =    4084.52780809
H       0.06395843     -0.00042940     -0.00019828
H      -0.06395843      0.00042940      0.00019828
2
Step =    495  Time =    4092.79608300
H       0.06235933     -0.00041866     -0.00019333
H      -0.06235933      0.00041866      0.00019333
2
Step =    496  Time =    4101.06435792
H       0.05990031     -0.00040215     -0.00018570
H      -0.05990031      0.00040215      0.00018570
2
Step =    497  Time =    4109.33263283
H       0.05664920     -0.00038033     -0.00017562
H      -0.05664920      0.00038033      0.00017562
2
Step =    498  Time =    4117.60090775
H       0.05272482     -0.00035398     -0.00016346
H      -0.05272482      0.00035398      0.00016346
2
Step =    499  Time =    4125.86918266
H       0.04791548     -0.00032169     -0.00014855
H      -0.04791548      0.00032169      0.00014855
2
Step =    500  Time =    4134.13745758
H       0.04170316     -0.00027998     -0.00012929
H      -0.04170316      0.00027998      0.00012929
2
Step =    501  Time =    4142.40573250
H       0.03376810     -0.00022671     -0.00010469
H      -0.03376810      0.00022671      0.00010469
2
Step =    502  Time =    4150.67400741
H       0.02398438     -0.00016102     -0.00007436
H      -0.02398438      0.00016102      0.00007436
2
Step =    503  Time =    4158.94228233
H       0.01226410     -0.00008234     -0.00003802
H      -0.01226410      0.00008234      0.00003802
2
Step =    504  Time =    4167.21055724
H      -0.00143138      0.00000961      0.00000444
H       0.00143138     -0.00000961     -0.00000444
2
Step =    505  Time =    4175.47883216
H      -0.01700747      0.00011418      0.00005273
H       0.01700747     -0.00011418     -0.00005273
2
Step =    506  Time =    4183.74710707
H      -0.03413773      0.00022919      0.00010583
H       0.03413773     -0.00022919     -0.00010583
2
Step =    507  Time =    4192.01538199
H      -0.05216998      0.00035025      0.00016174
H       0.05216998     -0.00035025     -0.00016174
2
Step =    508  Time =    4200.28365690
H      -0.07006617      0.00047040      0.00021722
H       0.07006617     -0.00047040     -0.00021722
2
Step =    509  Time =    4208.55193182
H      -0.08642298      0.00058021      0.00026792
H       0.08642298     -0.00058021     -0.00026792
2
Step =    510  Time =    4216.82020673
H      -0.09962060      0.00066881      0.00030884
H       0.09962060     -0.00066881     -0.00030884
2
Step =    511  Time =    4225.08848165
H      -0.10811050      0.00072581      0.00033516
H       0.10811050     -0.00072581     -0.00033516
2
Step =    512  Time =    4233.35675656
H      -0.11078013      0.00074373      0.00034343
H       0.11078013     -0.00074373     -0.00034343
2
Step =    513  Time =    4241.62503148
H      -0.10726060      0.00072010      0.00033252
H       0.10726060     -0.00072010     -0.00033252
2
Step =    514  Time =    4249.89330639
H      -0.09803633      0.00065817      0.00030393
H       0.09803633     -0.00065817     -0.00030393
2
Step =    515  Time =    4258.16158131
H      -0.08430179      0.00056596      0.00026135
H       0.08430179     -0.00056596     -0.00026135
2
Step =    516  Time =    4266.42985622
H      -0.06763667      0.00045408      0.00020968
H       0.06763667     -0.00045408     -0.00020968
2
Step =    517  Time =    4274.69813114
H      -0.04964502      0.00033330      0.00015391
H       0.04964502     -0.00033330     -0.00015391
2
Step =    518  Time =    4282.96640605
H      -0.03168502      0.00021272      0.00009823
H       0.03168502     -0.00021272     -0.00009823
2
Step =    519  Time =    4291.23468097
H      -0.01473996      0.00009896      0.00004570
H       0.01473996     -0.00009896     -0.00004570
2
Step =    520  Time =    4299.50295588
H       0.00058805     -0.00000395     -0.00000182
H      -0.00058805      0.00000395      0.00000182
2
Step =    521  Time =    4307.77123080
H       0.01401072     -0.00009406     -0.00004343
H      -0.01401072      0.00009406      0.00004343
2
Step =    522  Time =    4316.03950571
H       0.02545774     -0.00017091     -0.00007892
H      -0.02545774      0.00017091      0.00007892
2
Step =    523  Time =    4324.30778063
H       0.03497897     -0.00023483     -0.00010844
H      -0.03497897      0.00023483      0.00010844
2
Step =    524  Time =    4332.57605554
H       0.04266519     -0.00028643     -0.00013227
H      -0.04266519      0.00028643      0.00013227
2
Step =    525  Time =    4340.84433046
H       0.04865640     -0.00032666     -0.00015084
H      -0.04865640      0.00032666      0.00015084
2
Step =    526  Time =    4349.11260537
H       0.05331258     -0.00035791     -0.00016528
H      -0.05331258      0.00035791      0.00016528
2
Step =    527  Time =    4357.38088029
H       0.05714252     -0.00038363     -0.00017715
H      -0.05714252      0.00038363      0.00017715
2
Step =    528  Time =    4365.64915520
H       0.06029236     -0.00040477     -0.00018691
H      -0.06029236      0.00040477      0.00018691
2
Step =    529  Time =    4373.91743012
H       0.06263291     -0.00042049     -0.00019417
H      -0.06263291      0.00042049      0.00019417
2
Step =    530  Time =    4382.18570503
H       0.06411361     -0.00043043     -0.00019876
H      -0.06411361      0.00043043      0.00019876
2
Step =    531  Time =    4390.45397995
H       0.06476462     -0.00043480     -0.00020078
H      -0.06476462      0.00043480      0.00020078
2
Step =    532  Time =    4398.72225487
H       0.06461356     -0.00043378     -0.00020031
H      -0.06461356      0.00043378      0.00020031
2
Step =    533  Time =    4406.99052978
H       0.06365336     -0.00042734     -0.00019733
H      -0.06365336      0.00042734      0.00019733
2
Step =    534  Time =    4415.25880470
H       0.06184890     -0.00041522     -0.00019174
H      -0.06184890      0.00041522      0.00019174
2
Step =    535  Time =    4423.52707961
H       0.05918903     -0.00039736     -0.00018349
H      -0.05918903      0.00039736      0.00018349
2
Step =    536  Time =    4431.79535453
H       0.05577069     -0.00037441     -0.00017289
H      -0.05577069      0.00037441      0.00017289
2
Step =    537  Time =    4440.06362944
H       0.05167332     -0.00034691     -0.00016019
H      -0.05167332      0.00034691      0.00016019
2
Step =    538  Time =    4448.33190436
H       0.04657400     -0.00031267     -0.00014438
H      -0.04657400      0.00031267      0.00014438
2
Step =    539  Time =    4456.60017927
H       0.03996744     -0.00026832     -0.00012390
H      -0.03996744      0.00026832      0.00012390
2
Step =    540  Time =    4464.86845419
H       0.03159887     -0.00021214     -0.00009796
H      -0.03159887      0.00021214      0.00009796
2
Step =    541  Time =    4473.13672910
H       0.02135901     -0.00014339     -0.00006621
H      -0.02135901      0.00014339      0.00006621
2
Step =    542  Time =    4481.40500402
H       0.00916619     -0.00006154     -0.00002842
H      -0.00916619      0.00006154      0.00002842
2
Step =    543  Time =    4489.67327893
H      -0.00499495      0.00003353      0.00001549
H       0.00499495     -0.00003353     -0.00001549
2
Step =    544  Time =    4497.94155385
H      -0.02098344      0.00014087      0.00006505
H       0.02098344     -0.00014087     -0.00006505
2
Step =    545  Time =    4506.20982876
H      -0.03840282      0.00025782      0.00011905
H       0.03840282     -0.00025782     -0.00011905
2
Step =    546  Time =    4514.47810368
H      -0.05651189      0.00037939      0.00017519
H       0.05651189     -0.00037939     -0.00017519
2
Step =    547  Time =    4522.74637859
H      -0.07417914      0.00049799      0.00022996
H       0.07417914     -0.00049799     -0.00022996
2
Step =    548  Time =    4531.01465351
H      -0.08993046      0.00060374      0.00027879
H       0.08993046     -0.00060374     -0.00027879
2
Step =    549  Time =    4539.28292842
H      -0.10213232      0.00068565      0.00031661
H       0.10213232     -0.00068565     -0.00031661
2
Step =    550  Time =    4547.55120334
H      -0.10930687      0.00073381      0.00033885
H       0.10930687     -0.00073381     -0.00033885
2
Step =    551  Time =    4555.81947825
H      -0.11049698      0.00074180      0.00034254
H       0.11049698     -0.00074180     -0.00034254
2
Step =    552  Time =    4564.08775317
H      -0.10553750      0.00070851      0.00032717
H       0.10553750     -0.00070851     -0.00032717
2
Step =    553  Time =    4572.35602808
H      -0.09510464      0.00063847      0.00029483
H       0.09510464     -0.00063847     -0.00029483
2
Step =    554  Time =    4580.62430300
H      -0.08051855      0.00054055      0.00024961
H       0.08051855     -0.00054055     -0.00024961
2
Step =    555  Time =    4588.89257791
H      -0.06339580      0.00042560      0.00019653
H       0.06339580     -0.00042560     -0.00019653
2
Step =    556  Time =    4597.16085283
H      -0.04530112      0.00030412      0.00014044
H       0.04530112     -0.00030412     -0.00014044
2
Step =    557  Time =    4605.42912774
H      -0.02750943      0.00018468      0.00008528
H       0.02750943     -0.00018468     -0.00008528
2
Step =    558  Time =    4613.69740266
H      -0.01090974      0.00007324      0.00003382
H       0.01090974     -0.00007324     -0.00003382
2
Step =    559  Time =    4621.96567757
H       0.00397874     -0.00002671     -0.00001233
H      -0.00397874      0.00002671      0.00001233
2
Step =    560  Time =    4630.23395249
H       0.01692899     -0.00011365     -0.00005248
H      -0.01692899      0.00011365      0.00005248
2
Step =    561  Time =    4638.50222740
H       0.02790809     -0.00018735     -0.00008651
H      -0.02790809      0.00018735      0.00008651
2
Step =    562  Time =    4646.77050232
H       0.03698143     -0.00024827     -0.00011464
H      -0.03698143      0.00024827      0.00011464
2
Step =    563  Time =    4655.03877724
H       0.04424478     -0.00029703     -0.00013716
H      -0.04424478      0.00029703      0.00013716
2
Step =    564  Time =    4663.30705215
H       0.04987183     -0.00033480     -0.00015460
H      -0.04987183      0.00033480      0.00015460
2
Step =    565  Time =    4671.57532707
H       0.05429000     -0.00036446     -0.00016830
H      -0.05429000      0.00036446      0.00016830
2
Step =    566  Time =    4679.84360198
H       0.05796223     -0.00038912     -0.00017968
H      -0.05796223      0.00038912      0.00017968
2
Step =    567  Time =    4688.11187690
H       0.06093022     -0.00040904     -0.00018888
H      -0.06093022      0.00040904      0.00018888
2
Step =    568  Time =    4696.38015181
H       0.06306491     -0.00042337     -0.00019550
H      -0.06306491      0.00042337      0.00019550
2
Step =    569  Time =    4704.64842673
H       0.06434342     -0.00043195     -0.00019946
H      -0.06434342      0.00043195      0.00019946
2
Step =    570  Time =    4712.91670164
H       0.06480111     -0.00043503     -0.00020088
H      -0.06480111      0.00043503      0.00020088
2
Step =    571  Time =    4721.18497656
H       0.06445851     -0.00043273     -0.00019982
H      -0.06445851      0.00043273      0.00019982
2
Step =    572  Time =    4729.45325147
H       0.06329989     -0.00042495     -0.00019623
H      -0.06329989      0.00042495      0.00019623
2
Step =    573  Time =    4737.72152639
H       0.06128892     -0.00041145     -0.00018999
H      -0.06128892      0.00041145      0.00018999
2
Step =    574  Time =    4745.98980130
H       0.05843404     -0.00039228     -0.00018114
H      -0.05843404      0.00039228      0.00018114
2
Step =    575  Time =    4754.25807622
H       0.05485570     -0.00036826     -0.00017005
H      -0.05485570      0.00036826      0.00017005
2
Step =    576  Time =    4762.52635113
H       0.05056543     -0.00033946     -0.00015675
H      -0.05056543      0.00033946      0.00015675
2
Step =    577  Time =    4770.79462605
H       0.04514456     -0.00030306     -0.00013995
H      -0.04514456      0.00030306      0.00013995
2
Step =    578  Time =    4779.06290096
H       0.03813030     -0.00025598     -0.00011820
H      -0.03813030      0.00025598      0.00011820
2
Step =    579  Time =    4787.33117588
H       0.02932249     -0.00019685     -0.00009090
H      -0.02932249      0.00019685      0.00009090
2
Step =    580  Time =    4795.59945079
H       0.01862155     -0.00012501     -0.00005773
H      -0.01862155      0.00012501      0.00005773
2
Step =    581  Time =    4803.86772571
H       0.00595489     -0.00003997     -0.00001846
H      -0.00595489      0.00003997      0.00001846
2
Step =    582  Time =    4812.13600062
H      -0.00866430      0.00005817      0.00002686
H       0.00866430     -0.00005817     -0.00002686
2
Step =    583  Time =    4820.40427554
H      -0.02504291      0.00016812      0.00007763
H       0.02504291     -0.00016812     -0.00007763
2
Step =    584  Time =    4828.67255045
H      -0.04270921      0.00028671      0.00013240
H       0.04270921     -0.00028671     -0.00013240
2
Step =    585  Time =    4836.94082537
H      -0.06083012      0.00040836      0.00018857
H       0.06083012     -0.00040836     -0.00018857
2
Step =    586  Time =    4845.20910028
H      -0.07818322      0.00052485      0.00024236
H       0.07818322     -0.00052485     -0.00024236
2
Step =    587  Time =    4853.47737520
H      -0.09323404      0.00062589      0.00028902
H       0.09323404     -0.00062589     -0.00028902
2
Step =    588  Time =    4861.74565011
H      -0.10435379      0.00070054      0.00032349
H       0.10435379     -0.00070054     -0.00032349
2
Step =    589  Time =    4870.01392503
H      -0.11015691      0.00073949      0.00034148
H       0.11015691     -0.00073949     -0.00034148
2
Step =    590  Time =    4878.28219994
H      -0.10985781      0.00073748      0.00034055
H       0.10985781     -0.00073748     -0.00034055
2
Step =    591  Time =    4886.55047486
H      -0.10349804      0.00069479      0.00032083
H       0.10349804     -0.00069479     -0.00032083
2
Step =    592  Time =    4894.81874977
H      -0.09193383      0.00061716      0.00028499
H       0.09193383     -0.00061716     -0.00028499
2
Step =    593  Time =    4903.08702469
H      -0.07659038      0.00051416      0.00023742
H       0.07659038     -0.00051416     -0.00023742
2
Step =    594  Time =    4911.35529961
H      -0.05910068      0.00039675      0.00018321
H       0.05910068     -0.00039675     -0.00018321
2
Step =    595  Time =    4919.62357452
H      -0.04097638      0.00027508      0.00012702
H       0.04097638     -0.00027508     -0.00012702
2
Step =    596  Time =    4927.89184944
H      -0.02340379      0.00015711      0.00007255
H       0.02340379     -0.00015711     -0.00007255
2
Step =    597  Time =    4936.16012435
H      -0.00717883      0.00004819      0.00002225
H       0.00717883     -0.00004819     -0.00002225
2
Step =    598  Time =    4944.42839927
H       0.00725758     -0.00004872     -0.00002250
H      -0.00725758      0.00004872      0.00002250
2
Step =    599  Time =    4952.69667418
H       0.01973397     -0.00013247     -0.00006117
H      -0.01973397      0.00013247      0.00006117
2
Step =    600  Time =    4960.96494910
H       0.03024925     -0.00020306     -0.00009377
H      -0.03024925      0.00020306      0.00009377
2
Step =    601  Time =    4969.23322401
H       0.03888007     -0.00026100     -0.00012052
H      -0.03888007      0.00026100      0.00012052
2
Step =    602  Time =    4977.50149893
H       0.04572928     -0.00030698     -0.00014176
H      -0.04572928      0.00030698      0.00014176
2
Step =    603  Time =    4985.76977384
H       0.05101747     -0.00034248     -0.00015815
H      -0.05101747      0.00034248      0.00015815
2
Step =    604  Time =    4994.03804876
H       0.05522744     -0.00037074     -0.00017120
H      -0.05522744      0.00037074      0.00017120
2
Step =    605  Time =    5002.30632367
H       0.05874221     -0.00039434     -0.00018209
H      -0.05874221      0.00039434      0.00018209
2
Step =    606  Time =    5010.57459859
H       0.06151965     -0.00041298     -0.00019070
H      -0.06151965      0.00041298      0.00019070
2
Step =    607  Time =    5018.84287350
H       0.06344765     -0.00042592     -0.00019668
H      -0.06344765      0.00042592      0.00019668
2
Step =    608  Time =    5027.11114842
H       0.06452634     -0.00043316     -0.00020002
H      -0.06452634      0.00043316      0.00020002
2
Step =    609  Time =    5035.37942333
H       0.06479197     -0.00043495     -0.00020085
H      -0.06479197      0.00043495      0.00020085
2
Step =    610  Time =    5043.64769825
H       0.06425685     -0.00043135     -0.00019919
H      -0.06425685      0.00043135      0.00019919
2
Step =    611  Time =    5051.91597316
H       0.06289746     -0.00042223     -0.00019497
H      -0.06289746      0.00042223      0.00019497
2
Step =    612  Time =    5060.18424808
H       0.06067994     -0.00040734     -0.00018810
H      -0.06067994      0.00040734      0.00018810
2
Step =    613  Time =    5068.45252299
H       0.05763784     -0.00038692     -0.00017867
H      -0.05763784      0.00038692      0.00017867
2
Step =    614  Time =    5076.72079791
H       0.05390270     -0.00036185     -0.00016709
H      -0.05390270      0.00036185      0.00016709
2
Step =    615  Time =    5084.98907282
H       0.04939280     -0.00033157     -0.00015311
H      -0.04939280      0.00033157      0.00015311
2
Step =    616  Time =    5093.25734774
H       0.04362233     -0.00029283     -0.00013522
H      -0.04362233      0.00029283      0.00013522
2
Step =    617  Time =    5101.52562265
H       0.03619017     -0.00024294     -0.00011218
