    Step            Time                Epot                Ekin                Etot
     612   5060.18424808     -1.171258581010      0.001511393895     -1.169747187116
     613   5068.45252299     -1.172284004058      0.002533465204     -1.169750538854
     614   5076.72079791     -1.173491696471      0.003737387755     -1.169754308716
     615   5084.98907282     -1.174819703344      0.005060392710     -1.169759310634
     616   5093.25734774     -1.176189319389      0.006422937775     -1.169766381614
     617   5101.52562265     -1.177496304045      0.007721417742     -1.169774886303
     618   5109.79389757     -1.178617094472      0.008833060307     -1.169784034165
     619   5118.06217248     -1.179420607009      0.009627519539     -1.169793087470
     620   5126.33044740     -1.179781309802      0.009980376511     -1.169800933291
     621   5134.59872231     -1.179597538807      0.009791584668     -1.169805954140
     622   5142.86699723     -1.178816558198      0.009010366197     -1.169806192002
     623   5151.13527214     -1.177463508922      0.007663660302     -1.169799848620
     624   5159.40354706     -1.175666393145      0.005880243515     -1.169786149630
     625   5167.67182198     -1.173664212852      0.003897859465     -1.169766353387
     626   5175.94009689     -1.171783870826      0.002039538243     -1.169744332583
     627   5184.20837181     -1.170378528200      0.000652555188     -1.169725973013
     628   5192.47664672     -1.169737711659      0.000020614280     -1.169717097379
     629   5200.74492164     -1.170000205068      0.000279434840     -1.169720770228
     630   5209.01319655     -1.171108660871      0.001372955881     -1.169735704990
     631   5217.28147147     -1.172828622925      0.003071677510     -1.169756945416
     632   5225.54974638     -1.174822275714      0.005043966711     -1.169778309003
     633   5233.81802130     -1.176741889663      0.006946986140     -1.169794903523
     634   5242.08629621     -1.178306026429      0.008501649251     -1.169804377178
     635   5250.35457113     -1.179338948940      0.009532193866     -1.169806755074
     636   5258.62284604     -1.179774175249      0.009970652535     -1.169803522714
     637   5266.89112096     -1.179634861416      0.009838207726     -1.169796653690
     638   5275.15939587     -1.179005262647      0.009217314828     -1.169787947820
     639   5283.42767079     -1.178003400882      0.008224666248     -1.169778734635
     640   5291.69594570     -1.176759815453      0.006989941492     -1.169769873961
     641   5299.96422062     -1.175402711965      0.005640633550     -1.169762078414
     642   5308.23249553     -1.174045935314      0.004289737741     -1.169756197573
     643   5316.50077045     -1.172778842705      0.003026767334     -1.169752075371
     644   5324.76904536     -1.171668880110      0.001920332204     -1.169748547906
     645   5333.03732028     -1.170772934713      0.001027376509     -1.169745558204
     646   5341.30559519     -1.170138191794      0.000394709483     -1.169743482311
     647   5349.57387011     -1.169797615061      0.000055202278     -1.169742412783
     648   5357.84214502     -1.169768334378      0.000026011762     -1.169742322617
     649   5366.11041994     -1.170051798898      0.000308591356     -1.169743207542
     650   5374.37869485     -1.170633820088      0.000888723796     -1.169745096292
     651   5382.64696977     -1.171484349974      0.001736413490     -1.169747936484
     652   5390.91524468     -1.172558562694      0.002807168805     -1.169751393889
     653   5399.18351960     -1.173801080367      0.004045746789     -1.169755333579
     654   5407.45179451     -1.175147129353      0.005386312193     -1.169760817160
     655   5415.72006943     -1.176512165015      0.006743848346     -1.169768316668
     656   5423.98834434     -1.177786319994      0.008009282930     -1.169777037064
     657   5432.25661926     -1.178843156838      0.009056918504     -1.169786238333
     658   5440.52489418     -1.179551597312      0.009756474177     -1.169795123135
     659   5448.79316909     -1.179789893143      0.009987435245     -1.169802457897
     660   5457.06144401     -1.179465579700      0.009659062082     -1.169806517618
     661   5465.32971892     -1.178541899153      0.008736576600     -1.169805322552
     662   5473.59799384     -1.177066720054      0.007269490822     -1.169797229232
     663   5481.86626875     -1.175194815536      0.005412953704     -1.169781861832
     664   5490.13454367     -1.173189748469      0.003428664690     -1.169761083779
     665   5498.40281858     -1.171391712005      0.001652350238     -1.169739361767
     666   5506.67109350     -1.170147361688      0.000424559166     -1.169722802522
     667   5514.93936841     -1.169717125216      0.000000322296     -1.169716802920
     668   5523.20764333     -1.170194724775      0.000471270248     -1.169723454527
     669   5531.47591824     -1.171476234114      0.001735791489     -1.169740442625
     670   5539.74419316     -1.173294329761      0.003532067972     -1.169762261790
     671   5548.01246807     -1.175300442045      0.005517599231     -1.169782842813
     672   5556.28074299     -1.177156995218      0.007359148161     -1.169797847057
     673   5564.54901790     -1.178605746027      0.008800197883     -1.169805548144
     674   5572.81729282     -1.179497898492      0.009691482874     -1.169806415618
     675   5581.08556773     -1.179790755939      0.009988624001     -1.169802131938
     676   5589.35384265     -1.179524773432      0.009730098663     -1.169794674769
     677   5597.62211756     -1.178794589184      0.009008842951     -1.169785746233
     678   5605.89039248     -1.177722887236      0.007946334487     -1.169776552750
     679   5614.15866739     -1.176440812089      0.006672935814     -1.169767876274
     680   5622.42694231     -1.175074221255      0.005313754222     -1.169760467033
     681   5630.69521722     -1.173731778288      0.003976684406     -1.169755093882
     682   5638.96349214     -1.172496688860      0.002745491408     -1.169751197452
     683   5647.23176705     -1.171433044810      0.001685283305     -1.169747761505
     684   5655.50004197     -1.170595780052      0.000850813768     -1.169744966284
     685   5663.76831688     -1.170029015755      0.000285884576     -1.169743131179
     686   5672.03659180     -1.169761960975      0.000019662232     -1.169742298743
     687   5680.30486671     -1.169807966224      0.000065525791     -1.169742440433
     688   5688.57314163     -1.170164754217      0.000421191310     -1.169743562907
     689   5696.84141655     -1.170814352737      0.001068660902     -1.169745691835
     690   5705.10969146     -1.171722972967      0.001974251452     -1.169748721515
     691   5713.37796638     -1.172842788244      0.003090520387     -1.169752267857
     692   5721.64624129     -1.174116485259      0.004360034174     -1.169756451085
     693   5729.91451621     -1.175475768054      0.005713321789     -1.169762446266
     694   5738.18279112     -1.176829881471      0.007059561736     -1.169770319735
     695   5746.45106604     -1.178063915618      0.008284699932     -1.169779215687
     696   5754.71934095     -1.179049234193      0.009260807686     -1.169788426507
     697   5762.98761587     -1.179655542511      0.009858470140     -1.169797072371
     698   5771.25589078     -1.179766016286      0.009962219973     -1.169803796313
     699   5779.52416570     -1.179298920331      0.009492141420     -1.169806778911
     700   5787.79244061     -1.178235171684      0.008431119221     -1.169804052463
     701   5796.06071553     -1.176646706547      0.006852523635     -1.169794182911
     702   5804.32899044     -1.174715244450      0.004937992805     -1.169777251645
     703   5812.59726536     -1.172727092644      0.002971340902     -1.169755751742
     704   5820.86554027     -1.171031648384      0.001296958926     -1.169734689458
     705   5829.13381519     -1.169963587776      0.000243335361     -1.169720252415
     706   5837.40209010     -1.169749447211      0.000032193074     -1.169717254137
     707   5845.67036502     -1.170436037117      0.000709291253     -1.169726745864
     708   5853.93863993     -1.171874900127      0.002129441059     -1.169745459069
     709   5862.20691485     -1.173770735745      0.004003237269     -1.169767498476
     710   5870.47518976     -1.175769664287      0.005982619578     -1.169787044710
     711   5878.74346468     -1.177548239646      0.007747877428     -1.169800362218
     712   5887.01173959     -1.178873109454      0.009066787025     -1.169806322429
     713   5895.28001451     -1.179622158886      0.009816378792     -1.169805780093
     714   5903.54828942     -1.179775099154      0.009974538282     -1.169800560872
     715   5911.81656434     -1.179387986016      0.009595372078     -1.169792613938
     716   5920.08483925     -1.178564328148      0.008780796594     -1.169783531553
     717   5928.35311417     -1.177430353364      0.007655952726     -1.169774400638
     718   5936.62138908     -1.176117046846      0.006351097518     -1.169765949328
     719   5944.88966400     -1.174747239821      0.004988259731     -1.169758980090
     720   5953.15793892     -1.173423856579      0.003669778770     -1.169754077809
     721   5961.42621383     -1.172224380753      0.002474043254     -1.169750337499
     722   5969.69448875     -1.171210219442      0.001463207034     -1.169747012409
     723   5977.96276366     -1.170434182125      0.000689751359     -1.169744430765
     724   5986.23103858     -1.169937071050      0.000194233434     -1.169742837616
     725   5994.49931349     -1.169744300756      0.000002060536     -1.169742240219
     726   6002.76758841     -1.169865461985      0.000122847748     -1.169742614237
     727   6011.03586332     -1.170294546124      0.000550569720     -1.169743976404
     728   6019.30413824     -1.171009781189      0.001263440394     -1.169746340795
     729   6027.57241315     -1.171973727202      0.002224192469     -1.169749534733
     730   6035.84068807     -1.173135862007      0.003382692413     -1.169753169594
     731   6044.10896298     -1.174436900936      0.004679219843     -1.169757681093
     732   6052.37723790     -1.175804227205      0.006040040393     -1.169764186812
     733   6060.64551281     -1.177140783255      0.007368403642     -1.169772379612
     734   6068.91378773     -1.178327280451      0.008545867087     -1.169781413364
     735   6077.18206264     -1.179233555201      0.009442970513     -1.169790584687
     736   6085.45033756     -1.179730945285      0.009932031446     -1.169798913839
     737   6093.71861247     -1.179708790603      0.009903869153     -1.169804921450
     738   6101.98688739     -1.179097685898      0.009290974721     -1.169806711176
     739   6110.25516230     -1.177897894475      0.008095527870     -1.169802366605
     740   6118.52343722     -1.176206562541      0.006415841542     -1.169790720999
     741   6126.79171213     -1.174232120746      0.004459753066     -1.169772367680
     742   6135.05998705     -1.172281251022      0.002530812404     -1.169750438617
     743   6143.32826196     -1.170708004827      0.000977602087     -1.169730402740
     744   6151.59653688     -1.169829548691      0.000111173292     -1.169718375399
     745   6159.86481179     -1.169834259172      0.000115817821     -1.169718441351
     746   6168.13308671     -1.170721105748      0.000990528268     -1.169730577480
     747   6176.40136162     -1.172299992626      0.002549327683     -1.169750664942
     748   6184.66963654     -1.174252887878      0.004480305979     -1.169772581899
     749   6192.93791145     -1.176225840870      0.006434963467     -1.169790877402
     750   6201.20618637     -1.177912988768      0.008110541892     -1.169802446876
     751   6209.47446129     -1.179107037657      0.009300317621     -1.169806720037
     752   6217.74273620     -1.179711944737      0.009907068401     -1.169804876336
     753   6226.01101112     -1.179728311537      0.009929476250     -1.169798835286
     754   6234.27928603     -1.179226106726      0.009435616353     -1.169790490373
     755   6242.54756095     -1.178316282059      0.008534966254     -1.169781315805
     756   6250.81583586     -1.177127588429      0.007355301658     -1.169772286771
     757   6259.08411078     -1.175790137732      0.006026031509     -1.169764106223
     758   6267.35238569     -1.174423044657      0.004665422945     -1.169757621712
     759   6275.62066061     -1.173123097874      0.003369972060     -1.169753125814
     760   6283.88893552     -1.171962711957      0.002213217104     -1.169749494853
     761   6292.15721044     -1.171001083319      0.001254776030     -1.169746307288
     762   6300.42548535     -1.170288624861      0.000544672058     -1.169743952803
     763   6308.69376027     -1.169862622243      0.000120021293     -1.169742600950
     764   6316.96203518     -1.169744684004      0.000002447078     -1.169742236926
     765   6325.23031010     -1.169940658280      0.000197813905     -1.169742844375
     766   6333.49858501     -1.170440793206      0.000696345321     -1.169744447885
     767   6341.76685993     -1.171219510844      0.001472471894     -1.169747038949
     768   6350.03513484     -1.172235861869      0.002485492675     -1.169750369194
     769   6358.30340976     -1.173436940418      0.003682825548     -1.169754114870
     770   6366.57168467     -1.174761235365      0.005002199412     -1.169759035954
     771   6374.83995959     -1.176131029355      0.006365004585     -1.169766024770
     772   6383.10823450     -1.177443141956      0.007668655698     -1.169774486258
     773   6391.37650942     -1.178574597740      0.008790977488     -1.169783620253
     774   6399.64478433     -1.179394389604      0.009601692711     -1.169792696893
     775   6407.91305925     -1.179776420178      0.009975795897     -1.169800624280
     776   6416.18133416     -1.179617531743      0.009811726479     -1.169805805263
     777   6424.44960908     -1.178862303769      0.009056014900     -1.169806288869
     778   6432.71788399     -1.177531957275      0.007731702727     -1.169800254549
     779   6440.98615891     -1.175749743157      0.005962880295     -1.169786862862
     780   6449.25443382     -1.173750110968      0.003982843650     -1.169767267318
     781   6457.52270874     -1.171857189016      0.002111958926     -1.169745230090
     782   6465.79098366     -1.170424738844      0.000698154987     -1.169726583858
     783   6474.05925857     -1.169746965214      0.000029754723     -1.169717210491
     784   6482.32753349     -1.169970466319      0.000250126858     -1.169720339460
     785   6490.59580840     -1.171046390471      0.001311516606     -1.169734873866
     786   6498.86408332     -1.172746653032      0.002990681033     -1.169755971999
     787   6507.13235823     -1.174735949081      0.004958502467     -1.169777446614
     788   6515.40063315     -1.176665185940      0.006870872748     -1.169794313192
     789   6523.66890806     -1.178248988465      0.008444882461     -1.169804106003
     790   6531.93718298     -1.179306792892      0.009500028430     -1.169806764462
     791   6540.20545789     -1.179767722048      0.009963989241     -1.169803732807
     792   6548.47373281     -1.179651652954      0.009854672907     -1.169796980047
     793   6556.74200772     -1.179040814312      0.009252492410     -1.169788321902
     794   6565.01028264     -1.178052266860      0.008273156801     -1.169779110058
     795   6573.27855755     -1.176816355966      0.007046135537     -1.169770220429
     796   6581.54683247     -1.175461637372      0.005699275868     -1.169762361505
     797   6589.81510738     -1.174102817698      0.004346429512     -1.169756388187
     798   6598.08338230     -1.172830381391      0.003078164494     -1.169752216897
     799   6606.35165721     -1.171712457002      0.001963782946     -1.169748674055
     800   6614.61993213     -1.170806275481      0.001060623559     -1.169745651922
     801   6622.88820704     -1.170159540741      0.000416007553     -1.169743533189
     802   6631.15648196     -1.169805882445      0.000063461511     -1.169742420934
     803   6639.42475687     -1.169763109879      0.000020820681     -1.169742289198
     804   6647.69303179     -1.170033340227      0.000290208456     -1.169743131771
     805   6655.96130670     -1.170603061092      0.000858083870     -1.169744977222
     806   6664.22958162     -1.171442901067      0.001695119919     -1.169747781148
     807   6672.49785653     -1.172508601703      0.002757380498     -1.169751221205
     808   6680.76613145     -1.173745142545      0.003990016996     -1.169755125550
     809   6689.03440636     -1.175088302567      0.005327782884     -1.169760519683
     810   6697.30268128     -1.176454618822      0.006686672517     -1.169767946305
     811   6705.57095619     -1.177735192738      0.007958561631     -1.169776631106
     812   6713.83923111     -1.178804051908      0.009018225994     -1.169785825914
     813   6722.10750603     -1.179530061461      0.009735315552     -1.169794745908
     814   6730.37578094     -1.179790713660      0.009988534205     -1.169802179456
     815   6738.64405586     -1.179491784367      0.009685364387     -1.169806419979
     816   6746.91233077     -1.178593526497      0.008788037199     -1.169805489298
     817   6755.18060569     -1.177139631197      0.007341918912     -1.169797712285
     818   6763.44888060     -1.175280049189      0.005497411909     -1.169782637280
     819   6771.71715552     -1.173274059251      0.003512042203     -1.169762017048
     820   6779.98543043     -1.171459759321      0.001719544143     -1.169740215178
     821   6788.25370535     -1.170185370910      0.000462062244     -1.169723308665
     822   6796.52198026     -1.169716903821      0.000000121254     -1.169716782567
     823   6804.79025518     -1.170156319554      0.000433410824     -1.169722908730
     824   6813.05853009     -1.171407915602      0.001668363445     -1.169739552157
     825   6821.32680501     -1.173209911878      0.003448617533     -1.169761294345
     826   6829.59507992     -1.175215260897      0.005433225646     -1.169782035251
     827   6837.86335484     -1.177084259190      0.007286926474     -1.169797332716
     828   6846.13162975     -1.178554364988      0.008749015091     -1.169805349897
     829   6854.39990467     -1.179471961292      0.009665480321     -1.169806480971
     830   6862.66817958     -1.179790184650      0.009987807481     -1.169802377169
     831   6870.93645450     -1.179546514370      0.009751496387     -1.169795017983
     832   6879.20472941     -1.178833841393      0.009047717326     -1.169786124067
     833   6887.47300433     -1.177774099504      0.007997175750     -1.169776923754
     834   6895.74127924     -1.176498382952      0.006730171608     -1.169768211344
     835   6904.00955416     -1.175133019876      0.005372291099     -1.169760728777
     836   6912.27782907     -1.173787647261      0.004032380824     -1.169755266437
     837   6920.54610399     -1.172546549380      0.002795214167     -1.169751335213
     838   6928.81437890     -1.171474365449      0.001726483693     -1.169747881756
     839   6937.08265382     -1.170626388261      0.000881338157     -1.169745050104
     840   6945.35092873     -1.170047308565      0.000304136881     -1.169743171684
     841   6953.61920365     -1.169767012380      0.000024715473     -1.169742296907
     842   6961.88747856     -1.169799526218      0.000057129191     -1.169742397027
     843   6970.15575348     -1.170143240879      0.000399764116     -1.169743476763
     844   6978.42402840     -1.170780863721      0.001035300834     -1.169745562887
     845   6986.69230331     -1.171679271200      0.001930710861     -1.169748560339
     846   6994.96057823     -1.172791152802      0.003039061456     -1.169752091346
     847   7003.22885314     -1.174059538877      0.004303314048     -1.169756224829
     848   7011.49712806     -1.175416822206      0.005654694690     -1.169762127515
     849   7019.76540297     -1.176773375842      0.007003437792     -1.169769938049
     850   7028.03367789     -1.178015146330      0.008236340965     -1.169778805365
     851   7036.30195280     -1.179013841967      0.009225824032     -1.169788017935
     852   7044.57022772     -1.179638967158      0.009842255001     -1.169796712157
     853   7052.83850263     -1.179772726368      0.009969173151     -1.169803553217
     854   7061.10677755     -1.179331344992      0.009524607536     -1.169806737456
     855   7069.37505246     -1.178292447528      0.008488155247     -1.169804292281
     856   7077.64332738     -1.176723565598      0.006928823689     -1.169794741909
     857   7085.91160229     -1.174801593588      0.005023511989     -1.169778081598
     858   7094.17987721     -1.172808920497      0.003052230091     -1.169756690405
     859   7102.44815212     -1.171093616619      0.001358133732     -1.169735482887
     860   7110.71642704     -1.169992913134      0.000272270001     -1.169720643132
     861   7118.98470195     -1.169739752998      0.000022652619     -1.169717100379
     862   7127.25297687     -1.170389451337      0.000663355485     -1.169726095852
     863   7135.52125178     -1.171801343241      0.002056818078     -1.169744525162
     864   7143.78952670     -1.173684764895      0.003918213986     -1.169766550909
     865   7152.05780161     -1.175686394785      0.005900095153     -1.169786299632
     866   7160.32607653     -1.177479983738      0.007680058731     -1.169799925007
     867   7168.59435144     -1.178827616475      0.009021422569     -1.169806193906
     868   7176.86262636     -1.179602430826      0.009796534348     -1.169805896478
     869   7185.13090127     -1.179780229644      0.009979393156     -1.169800836488
     870   7193.39917619     -1.179414397279      0.009621426905     -1.169792970375
     871   7201.66745110     -1.178606960227      0.008823049418     -1.169783910809
     872   7209.93572602     -1.177483589192      0.007708823504     -1.169774765688
     873   7218.20400093     -1.176175351881      0.006409081081     -1.169766270800
     874   7226.47227585     -1.174805672626      0.005046453607     -1.169759219019
     875   7234.74055077     -1.173478539325      0.003724302944     -1.169754236381
     876   7243.00882568     -1.172272418709      0.002521946452     -1.169750472257
     877   7251.27710060     -1.171249157958      0.001502032511     -1.169747125447
     878   7259.54537551     -1.170461965414      0.000717461054     -1.169744504360
     879   7267.81365043     -1.169952254578      0.000209386732     -1.169742867845
     880   7276.08192534     -1.169746121710      0.000003893256     -1.169742228453
     881   7284.35020026     -1.169853830131      0.000111269366     -1.169742560765
     882   7292.61847517     -1.170270040763      0.000526160938     -1.169743879826
     883   7300.88675009     -1.170973663589      0.001227461062     -1.169746202527
     884   7309.15502500     -1.171927904265      0.002178535216     -1.169749369048
     885   7317.42329992     -1.173082700413      0.003329713284     -1.169752987130
     886   7325.69157483     -1.174379132725      0.004621699226     -1.169757433499
     887   7333.95984975     -1.175745418424      0.005981569367     -1.169763849057
     888   7342.22812466     -1.177085623867      0.007313635369     -1.169771988498
     889   7350.49639958     -1.178281194579      0.008500194275     -1.169781000304
     890   7358.76467449     -1.179202190829      0.009412008231     -1.169790182598
     891   7367.03294941     -1.179719591479      0.009921016887     -1.169798574591
     892   7375.30122432     -1.179721535524      0.009916816905     -1.169804718620
     893   7383.56949924     -1.179136286826      0.009329556199     -1.169806730627
     894   7391.83777415     -1.177960519808      0.008157837936     -1.169802681873
     895   7400.10604907     -1.176286787978      0.006495434657     -1.169791353321
     896   7408.37432398     -1.174318771266      0.004545528513     -1.169773242753
     897   7416.64259890     -1.172359699207      0.002608331501     -1.169751367707
     898   7424.91087381     -1.170763143154      0.001032022313     -1.169731120840
     899   7433.17914873     -1.169849814340      0.000131172160     -1.169718642180
     900   7441.44742364     -1.169815216823      0.000097059672     -1.169718157151
     901   7449.71569856     -1.170666921778      0.000937085672     -1.169729836106
     902   7457.98397347     -1.172222049365      0.002472345585     -1.169749703780
     903   7466.25224839     -1.174166244392      0.004394577380     -1.169771667013
     904   7474.52052330     -1.176145195298      0.006354994332     -1.169790200966
     905   7482.78879822     -1.177849656904      0.008047570084     -1.169802086820
     906   7491.05707313     -1.179067600505      0.009260942942     -1.169806657563
     907   7499.32534805     -1.179698368381      0.009893329487     -1.169805038894
     908   7507.59362297     -1.179738933954      0.009939797032     -1.169799136922
     909   7515.86189788     -1.179256895014      0.009466038126     -1.169790856888
     910   7524.13017280     -1.178361970267      0.008580275669     -1.169781694598
     911   7532.39844771     -1.177182529454      0.007409884955     -1.169772644499
     912   7540.66672263     -1.175848892101      0.006084480291     -1.169764411810
     913   7548.93499754     -1.174480890397      0.004723052592     -1.169757837805
     914   7557.20327246     -1.173176432684      0.003423157929     -1.169753274754
     915   7565.47154737     -1.172008786916      0.002259160443     -1.169749626473
     916   7573.73982229     -1.171037521134      0.001291108968     -1.169746412166
     917   7582.00809720     -1.170313500495      0.000569484303     -1.169744016192
     918   7590.27637212     -1.169874652979      0.000132031793     -1.169742621187
     919   7598.54464703     -1.169743269316      0.000001053889     -1.169742215426
     920   7606.81292195     -1.169925867500      0.000183086579     -1.169742780921
     921   7615.08119686     -1.170413367840      0.000669026757     -1.169744341084
     922   7623.34947178     -1.171180874389      0.001433982011     -1.169746892378
     923   7631.61774669     -1.172188053858      0.002437853601     -1.169750200258
     924   7639.88602161     -1.173382405804      0.003628482512     -1.169753923292
     925   7648.15429652     -1.174702847302      0.004944081706     -1.169758765596
     926   7656.42257144     -1.176072628098      0.006306957342     -1.169765670756
     927   7664.69084635     -1.177389641228      0.007615553648     -1.169774087580
     928   7672.95912127     -1.178531520961      0.008748314518     -1.169783206443
     929   7681.22739618     -1.179367359712      0.009575055280     -1.169792304431
     930   7689.49567110     -1.179770527440      0.009970217003     -1.169800310436
     931   7697.76394601     -1.179636418558      0.009830770644     -1.169805647914
     932   7706.03222093     -1.178906981786      0.009100607972     -1.169806373814
     933   7714.30049584     -1.177599566373      0.007798919484     -1.169800646889
     934   7722.56877076     -1.175832690522      0.006045125962     -1.169787564560
     935   7730.83704567     -1.173836212550      0.004068035812     -1.169768176739
     936   7739.10532059     -1.171931374089      0.002185239946     -1.169746134144
     937   7747.37359550     -1.170472368175      0.000745155692     -1.169727212483
     938   7755.64187042     -1.169757909775      0.000040562235     -1.169717347540
     939   7763.91014534     -1.169942320445      0.000222390012     -1.169719930433
     940   7772.17842025     -1.170985276841      0.001251221731     -1.169734055110
     941   7780.44669517     -1.172665205048      0.002910205924     -1.169754999125
     942   7788.71497008     -1.174649489175      0.004872913766     -1.169776575409
     943   7796.98324500     -1.176587819025      0.006794109443     -1.169793709582
     944   7805.25151991     -1.178190957450      0.008387135812     -1.169803821637
     945   7813.51979483     -1.179273520140      0.009466756627     -1.169806763513
     946   7821.78806974     -1.179760196929      0.009956260609     -1.169803936320
     947   7830.05634466     -1.179667531470      0.009870228245     -1.169797303225
     948   7838.32461957     -1.179075674297      0.009286978997     -1.169788695300
     949   7846.59289449     -1.178100685088      0.008321198723     -1.169779486365
     950   7854.86116940     -1.176872688085      0.007102119099     -1.169770568986
     951   7863.12944432     -1.175520567680      0.005757919236     -1.169762648443
     952   7871.39771923     -1.174159870950      0.004403288309     -1.169756582641
     953   7879.66599415     -1.172882213069      0.003129853568     -1.169752359502
     954   7887.93426906     -1.171756431160      0.002007629820     -1.169748801341
     955   7896.20254398     -1.170840100738      0.001094353157     -1.169745747582
     956   7904.47081889     -1.170181434568      0.000437848423     -1.169743586145
     957   7912.73909381     -1.169814725571      0.000072294483     -1.169742431087
     958   7921.00736872     -1.169758463098      0.000016205335     -1.169742257763
     959   7929.27564364     -1.170015432604      0.000272374559     -1.169743058045
     960   7937.54391855     -1.170572797277      0.000827937125     -1.169744860152
     961   7945.81219347     -1.171401863675      0.001654236490     -1.169747627184
     962   7954.08046838     -1.172458949138      0.002707899873     -1.169751049265
     963   7962.34874330     -1.173689396172      0.003934475622     -1.169754920550
     964   7970.61701821     -1.175029514488      0.005269288117     -1.169760226371
     965   7978.88529313     -1.176396909407      0.006629331063     -1.169767578344
     966   7987.15356804     -1.177683669570      0.007907443330     -1.169776226240
     967   7995.42184296     -1.178764309451      0.008978896246     -1.169785413205
     968   8003.69011787     -1.179507662140      0.009713295965     -1.169794366176
     969   8011.95839279     -1.179790496413      0.009988601064     -1.169801895349
     970   8020.22666771     -1.179516877122      0.009710564147     -1.169806312974
     971   8028.49494262     -1.178644122162      0.008838478676     -1.169805643486
     972   8036.76321754     -1.177211788835      0.007413607005     -1.169798181831
     973   8045.03149245     -1.175365012733      0.005581610324     -1.169783402409
     974   8053.29976737     -1.173358732725      0.003595784543     -1.169762948182
     975   8061.56804228     -1.171528822646      0.001787744644     -1.169741078001
     976   8069.83631720     -1.170224894715      0.000501060008     -1.169723834707
     977   8078.10459211     -1.169718384710      0.000001598289     -1.169716786421
     978   8086.37286703     -1.170119429875      0.000397046931     -1.169722382944
     979   8094.64114194     -1.171340613473      0.001601942231     -1.169738671242
     980   8102.90941686     -1.173125854590      0.003365529755     -1.169760324835
     981   8111.17769177     -1.175129804206      0.005348586873     -1.169781217333
     982   8119.44596669     -1.177010761587      0.007213956832     -1.169796804755
     983   8127.71424160     -1.178501943407      0.008696804442     -1.169805138965
     984   8135.98251652     -1.179444904659      0.009638367796     -1.169806536862
     985   8144.25079143     -1.179788571094      0.009985954400     -1.169802616694
     986   8152.51906635     -1.179567391227      0.009772032522     -1.169795358705
     987   8160.78734126     -1.178872459384      0.009085957719     -1.169786501666
     988   8169.05561618     -1.177824922484      0.008047626561     -1.169777295923
     989   8177.32389109     -1.176555799641      0.006787250777     -1.169768548864
     990   8185.59216601     -1.175191867979      0.005430873252     -1.169760994727
     991   8193.86044092     -1.173843719258      0.004088277083     -1.169755442175
     992   8202.12871584     -1.172596728913      0.002845255132     -1.169751473781
     993   8210.39699075     -1.171516106237      0.001768102851     -1.169748003386
     994   8218.66526567     -1.170657498087      0.000912362142     -1.169745135945
     995   8226.93354058     -1.170066156343      0.000322942091     -1.169743214252
     996   8235.20181550     -1.169772642636      0.000030345575     -1.169742297061
     997   8243.47009041     -1.169791660212      0.000049304597     -1.169742355615
     998   8251.73836533     -1.170122267935      0.000378875261     -1.169743392675
     999   8260.00664024     -1.170747852269      0.001002416409     -1.169745435860
    1000   8268.27491516     -1.171635957620      0.001887557330     -1.169748400289
    1001   8276.54319008     -1.172739799424      0.002987883608     -1.169751915816
    1002   8284.81146499     -1.174002751850      0.004246749573     -1.169756002277
    1003   8293.07973991     -1.175357870842      0.005596058258     -1.169761812584
    1004   8301.34801482     -1.176716653244      0.006947094851     -1.169769558393
    1005   8309.61628974     -1.177965923323      0.008187527470     -1.169778395853
    1006   8317.88456465     -1.178977755563      0.009190146932     -1.169787608631
    1007   8326.15283957     -1.179621480240      0.009825131479     -1.169796348760
    1008   8334.42111448     -1.179778369726      0.009975066135     -1.169803303591
    1009   8342.68938940     -1.179362660827      0.009555975059     -1.169806685768
    1010   8350.95766431     -1.178348739061      0.008544220028     -1.169804519033
    1011   8359.22593923     -1.176799768948      0.007004481225     -1.169795287723
    1012   8367.49421414     -1.174887814075      0.005108911329     -1.169778902746
    1013   8375.76248906     -1.172891271699      0.003133642182     -1.169757629517
    1014   8384.03076397     -1.171156741076      0.001420452536     -1.169736288540
    1015   8392.29903889     -1.170023830750      0.000302775251     -1.169721055500
    1016   8400.56731380     -1.169731750308      0.000014779719     -1.169716970589
    1017   8408.83558872     -1.170344285424      0.000618821675     -1.169725463749
    1018   8417.10386363     -1.171728653282      0.001985055352     -1.169743597931
    1019   8425.37213855     -1.173598994663      0.003833395789     -1.169765598874
    1020   8433.64041346     -1.175602716398      0.005817173441     -1.169785542956
    1021   8441.90868838     -1.177410880010      0.007611405929     -1.169799474081
    1022   8450.17696329     -1.178781047073      0.008974993740     -1.169806053333
    1023   8458.44523821     -1.179581589575      0.009775585274     -1.169806004301
    1024   8466.71351312     -1.179784353272      0.009983246032     -1.169801107240
    1025   8474.98178804     -1.179439996301      0.009646671352     -1.169793324949
    1026   8483.25006295     -1.178649016360      0.008864726132     -1.169784290228
    1027   8491.51833787     -1.177536493623      0.007761361448     -1.169775132175
    1028   8499.78661278     -1.176233555191      0.006466960056     -1.169766595136
    1029   8508.05488770     -1.174864196449      0.005104734116     -1.169759462333
    1030   8516.32316261     -1.173533455041      0.003779057670     -1.169754397371
    1031   8524.59143753     -1.172320801045      0.002570193272     -1.169750607773
    1032   8532.85971245     -1.171288538373      0.001541298285     -1.169747240088
    1033   8541.12798736     -1.170490265802      0.000745685784     -1.169744580018
