# t_fs P_donor rate_au
7.709631086539891385e+02 0.000000000000000000e+00 7.862710917400166863e+02
7.719630608052913203e+02 0.000000000000000000e+00 3.749525687767998079e+02
7.729630129565935022e+02 0.000000000000000000e+00 -2.697737982419408098e+00
7.739629651078955703e+02 0.000000000000000000e+00 -1.850217557824000494e+02
7.749629172591977522e+02 0.000000000000000000e+00 -8.981461089741277704e+01
7.759628694105000477e+02 0.000000000000000000e+00 2.403998737606244731e+02
7.769628215618022296e+02 0.000000000000000000e+00 6.660757193178474154e+02
7.779627737131044114e+02 0.000000000000000000e+00 9.863637985508416932e+02
7.789627258644065932e+02 0.000000000000000000e+00 1.005958446897931935e+03
7.799626780157087751e+02 0.000000000000000000e+00 7.130406551827179555e+02
7.809626301670109569e+02 0.000000000000000000e+00 2.902649100427698841e+02
7.819625823183131388e+02 0.000000000000000000e+00 -5.917557759827161590e+01
7.829625344696153206e+02 0.000000000000000000e+00 -1.856862462207222109e+02
7.839624866209176162e+02 0.000000000000000000e+00 -3.103976646732633782e+01
7.849624387722197980e+02 0.000000000000000000e+00 3.351118403021985159e+02
7.859623909235219799e+02 0.000000000000000000e+00 7.559915831887432205e+02
7.869623430748241617e+02 0.000000000000000000e+00 1.022406267597703845e+03
7.879622952261263436e+02 0.000000000000000000e+00 9.674591595617159783e+02
7.889622473774285254e+02 0.000000000000000000e+00 6.308859784032263178e+02
7.899621995287307072e+02 0.000000000000000000e+00 2.107068183386154203e+02
7.909621516800328891e+02 0.000000000000000000e+00 -9.999179688315362569e+01
7.919621038313350709e+02 0.000000000000000000e+00 -1.660882569352020823e+02
7.929620559826372528e+02 0.000000000000000000e+00 4.321320000680035633e+01
7.939620081339394346e+02 0.000000000000000000e+00 4.334458206753436684e+02
7.949619602852416165e+02 0.000000000000000000e+00 8.335224883072705779e+02
7.959619124365437983e+02 0.000000000000000000e+00 1.034585837432161497e+03
7.969618645878459802e+02 0.000000000000000000e+00 9.100180752888791176e+02
7.979618167391481620e+02 0.000000000000000000e+00 5.449410071245765721e+02
7.989617688904503439e+02 0.000000000000000000e+00 1.409238740966439423e+02
7.999617210417525257e+02 0.000000000000000000e+00 -1.218338255026229149e+02
8.009616731930547076e+02 0.000000000000000000e+00 -1.262756362260679595e+02
8.019616253443568894e+02 0.000000000000000000e+00 1.296390771764604324e+02
8.029615774956592986e+02 0.000000000000000000e+00 5.298102659624051967e+02
8.039615296469614805e+02 0.000000000000000000e+00 8.927164595597873813e+02
8.049614817982636623e+02 0.000000000000000000e+00 1.021789805681091480e+03
8.059614339495658442e+02 0.000000000000000000e+00 8.381988094725428482e+02
8.069613861008680260e+02 0.000000000000000000e+00 4.604184963367210344e+02
8.079613382521702079e+02 0.000000000000000000e+00 8.423575667759929786e+01
8.089612904034723897e+02 0.000000000000000000e+00 -1.240228886362254883e+02
8.099612425547745715e+02 0.000000000000000000e+00 -6.865033436743662776e+01
8.109611947060767534e+02 0.000000000000000000e+00 2.232785609065014683e+02
8.119611468573788216e+02 0.000000000000000000e+00 6.178136734197862552e+02
8.129610990086810034e+02 0.000000000000000000e+00 9.294819013225951494e+02
8.139610511599831852e+02 0.000000000000000000e+00 9.862091604372404845e+02
8.149610033112853671e+02 0.000000000000000000e+00 7.575420301512245942e+02
8.159609554625875489e+02 0.000000000000000000e+00 3.822530114687174887e+02
8.169609076138897308e+02 0.000000000000000000e+00 4.453339636162417037e+01
8.179608597651921400e+02 0.000000000000000000e+00 -1.049409560804553223e+02
8.189608119164943218e+02 0.000000000000000000e+00 4.865286018941874957e+00
8.199607640677965037e+02 0.000000000000000000e+00 3.197467885506139851e+02
8.209607162190986855e+02 0.000000000000000000e+00 6.924117350291961657e+02
8.219606683704008674e+02 0.000000000000000000e+00 9.418210989377195119e+02
8.229606205217030492e+02 0.000000000000000000e+00 9.312972840285599432e+02
8.239605726730052311e+02 0.000000000000000000e+00 6.737107187847364003e+02
8.249605248243074129e+02 0.000000000000000000e+00 3.146039758568879847e+02
8.259604769756095948e+02 0.000000000000000000e+00 2.351679008025952555e+01
8.269604291269117766e+02 0.000000000000000000e+00 -6.610241703968208071e+01
8.279603812782139585e+02 0.000000000000000000e+00 8.954968935099036287e+01
8.289603334295161403e+02 0.000000000000000000e+00 4.121413194258803401e+02
8.299602855808183222e+02 0.000000000000000000e+00 7.471950220557647526e+02
8.309602377321205040e+02 0.000000000000000000e+00 9.288309987627978899e+02
8.319601898834226859e+02 0.000000000000000000e+00 8.619859987917005810e+02
8.329601420347249814e+02 0.000000000000000000e+00 5.921261643193344071e+02
8.339600941860271632e+02 0.000000000000000000e+00 2.614272022780699558e+02
8.349600463373293451e+02 0.000000000000000000e+00 2.337530370486177134e+01
8.359599984886315269e+02 0.000000000000000000e+00 -8.585642108061383837e+00
8.369599506399337088e+02 0.000000000000000000e+00 1.814067875541190062e+02
8.379599027912358906e+02 0.000000000000000000e+00 4.955330021565660559e+02
8.389598549425380725e+02 0.000000000000000000e+00 7.796199655138883600e+02
8.399598070938402543e+02 0.000000000000000000e+00 8.934861175739739565e+02
8.409597592451424362e+02 0.000000000000000000e+00 7.842843857619445771e+02
8.419597113964446180e+02 0.000000000000000000e+00 5.178149123350868877e+02
8.429596635477467998e+02 0.000000000000000000e+00 2.257376744590956150e+02
8.439596156990489817e+02 0.000000000000000000e+00 4.412677366188218286e+01
8.449595678503511635e+02 0.000000000000000000e+00 6.393513356214392473e+01
8.459595200016533454e+02 0.000000000000000000e+00 2.739825965468331788e+02
8.469594721529555272e+02 0.000000000000000000e+00 5.628131929453703606e+02
8.479594243042577091e+02 0.000000000000000000e+00 7.862818301710470905e+02
8.489593764555600046e+02 0.000000000000000000e+00 8.385794208758702553e+02
8.499593286068621865e+02 0.000000000000000000e+00 7.036944925139036968e+02
8.509592807581643683e+02 0.000000000000000000e+00 4.551310763458016027e+02
8.519592329094665502e+02 0.000000000000000000e+00 2.097328182947521782e+02
8.529591850607687320e+02 0.000000000000000000e+00 8.516064370171673659e+01
8.539591372120709138e+02 0.000000000000000000e+00 1.476890271514483288e+02
8.549590893633730957e+02 0.000000000000000000e+00 3.617542488270170224e+02
8.559590415146752775e+02 0.000000000000000000e+00 6.101164598160927426e+02
8.569589936659774594e+02 0.000000000000000000e+00 7.686978553143098907e+02
8.579589458172796412e+02 0.000000000000000000e+00 7.701470466327709801e+02
8.589588979685818231e+02 0.000000000000000000e+00 6.263665113519850820e+02
8.599588501198840049e+02 0.000000000000000000e+00 4.082066599669843754e+02
8.609588022711861868e+02 0.000000000000000000e+00 2.151052044994679875e+02
8.619587544224883686e+02 0.000000000000000000e+00 1.445443760126775885e+02
8.629587065737905505e+02 0.000000000000000000e+00 2.372298856086208900e+02
8.639586587250928460e+02 0.000000000000000000e+00 4.379346117483324861e+02
8.649586108763950278e+02 0.000000000000000000e+00 6.330070262117507127e+02
8.659585630276972097e+02 0.000000000000000000e+00 7.280365158657212987e+02
8.669585151789993915e+02 0.000000000000000000e+00 6.933587702656157035e+02
8.679584673303015734e+02 0.000000000000000000e+00 5.570204042941682019e+02
8.689584194816037552e+02 0.000000000000000000e+00 3.795096069351488381e+02
8.699583716329059371e+02 0.000000000000000000e+00 2.414663213023666799e+02
8.709583237842081189e+02 0.000000000000000000e+00 2.185687449619516940e+02
8.719582759355103008e+02 0.000000000000000000e+00 3.264408111947612383e+02
8.729582280868124826e+02 0.000000000000000000e+00 4.969030703505275710e+02
8.739581802381146645e+02 0.000000000000000000e+00 6.305359271190919799e+02
8.749581323894168463e+02 0.000000000000000000e+00 6.691964819238772861e+02
8.759580845407190282e+02 0.000000000000000000e+00 6.150055227211895499e+02
8.769580366920212100e+02 0.000000000000000000e+00 5.009312074374197437e+02
8.779579888433233918e+02 0.000000000000000000e+00 3.719712266640780172e+02
8.789579409946258011e+02 0.000000000000000000e+00 2.886343242719174214e+02
8.799578931459279829e+02 0.000000000000000000e+00 3.032900642594676128e+02
8.809578452972301648e+02 0.000000000000000000e+00 4.090764913799433771e+02
8.819577974485323466e+02 0.000000000000000000e+00 5.338597737646039150e+02
8.829577495998345285e+02 0.000000000000000000e+00 6.030758627611965039e+02
8.839577017511367103e+02 0.000000000000000000e+00 5.970779206085543365e+02
8.849576539024388921e+02 0.000000000000000000e+00 5.404834156738979800e+02
8.859576060537410740e+02 0.000000000000000000e+00 4.612655554103583313e+02
8.869575582050432558e+02 0.000000000000000000e+00 3.858388232341960133e+02
8.879575103563453240e+02 0.000000000000000000e+00 3.534103145847545875e+02
8.889574625076475058e+02 0.000000000000000000e+00 3.923877210717808453e+02
8.899574146589496877e+02 0.000000000000000000e+00 4.781984900622159103e+02
8.909573668102518695e+02 0.000000000000000000e+00 5.455261831333543796e+02
8.919573189615540514e+02 0.000000000000000000e+00 5.534130588599679186e+02
8.929572711128562332e+02 0.000000000000000000e+00 5.180281388702647973e+02
8.939572232641584151e+02 0.000000000000000000e+00 4.755954311238843388e+02
8.949571754154608243e+02 0.000000000000000000e+00 4.416952311779954812e+02
8.959571275667630061e+02 0.000000000000000000e+00 4.220162325099095142e+02
8.969570797180651880e+02 0.000000000000000000e+00 4.331127524504639155e+02
8.979570318693673698e+02 0.000000000000000000e+00 4.801840036826938558e+02
8.989569840206695517e+02 0.000000000000000000e+00 5.284788714090782378e+02
8.999569361719717335e+02 0.000000000000000000e+00 5.312218328307841375e+02
9.009568883232739154e+02 0.000000000000000000e+00 4.862083984826132337e+02
9.019568404745760972e+02 0.000000000000000000e+00 4.383539838096411358e+02
9.029567926258782791e+02 0.000000000000000000e+00 4.248866045903392887e+02
9.039567447771804609e+02 0.000000000000000000e+00 4.437088253238783864e+02
9.049566969284826428e+02 0.000000000000000000e+00 4.784331032465130988e+02
9.059566490797848246e+02 0.000000000000000000e+00 5.219778179001467606e+02
9.069566012310870065e+02 0.000000000000000000e+00 5.590580748734117833e+02
9.079565533823891883e+02 0.000000000000000000e+00 5.548271157877252335e+02
9.089565055336913701e+02 0.000000000000000000e+00 4.917785127430072976e+02
9.099564576849936657e+02 0.000000000000000000e+00 4.067465389412384411e+02
9.109564098362958475e+02 0.000000000000000000e+00 3.638285842774113803e+02
9.119563619875980294e+02 0.000000000000000000e+00 3.921874206042999731e+02
9.129563141389002112e+02 0.000000000000000000e+00 4.685276463032549827e+02
9.139562662902023931e+02 0.000000000000000000e+00 5.531299923502349429e+02
9.149562184415045749e+02 0.000000000000000000e+00 6.147780611282003065e+02
9.159561705928067568e+02 0.000000000000000000e+00 6.230701316045491467e+02
9.169561227441089386e+02 0.000000000000000000e+00 5.551307829265482496e+02
9.179560748954111205e+02 0.000000000000000000e+00 4.308740296496646920e+02
9.189560270467133023e+02 0.000000000000000000e+00 3.217864988477316501e+02
9.199559791980154841e+02 0.000000000000000000e+00 3.005220665257841119e+02
9.209559313493176660e+02 0.000000000000000000e+00 3.808319127255608123e+02
9.219558835006198478e+02 0.000000000000000000e+00 5.159336951681405026e+02
9.229558356519220297e+02 0.000000000000000000e+00 6.418274423817215393e+02
9.239557878032242115e+02 0.000000000000000000e+00 7.041025976610983435e+02
9.249557399545265071e+02 0.000000000000000000e+00 6.657977128074073789e+02
9.259556921058286889e+02 0.000000000000000000e+00 5.285003210333300103e+02
9.269556442571308708e+02 0.000000000000000000e+00 3.528909242389594851e+02
9.279555964084330526e+02 0.000000000000000000e+00 2.371000803524567857e+02
9.289555485597352344e+02 0.000000000000000000e+00 2.524441875169929688e+02
9.299555007110374163e+02 0.000000000000000000e+00 3.919184245285121051e+02
9.309554528623395981e+02 0.000000000000000000e+00 5.839886470405574528e+02
9.319554050136417800e+02 0.000000000000000000e+00 7.394414968943323174e+02
9.329553571649439618e+02 0.000000000000000000e+00 7.832738596661268957e+02
9.339553093162461437e+02 0.000000000000000000e+00 6.833825581796905908e+02
9.349552614675483255e+02 0.000000000000000000e+00 4.770890415152175592e+02
9.359552136188505074e+02 0.000000000000000000e+00 2.641749989084024151e+02
9.369551657701526892e+02 0.000000000000000000e+00 1.595944164578869220e+02
9.379551179214548711e+02 0.000000000000000000e+00 2.244830746026853774e+02
9.389550700727570529e+02 0.000000000000000000e+00 4.272114394940231819e+02
9.399550222240593484e+02 0.000000000000000000e+00 6.706662305202700054e+02
9.409549743753615303e+02 0.000000000000000000e+00 8.398661162208318274e+02
9.419549265266637121e+02 0.000000000000000000e+00 8.451483837192615738e+02
9.429548786779658940e+02 0.000000000000000000e+00 6.733283960108233259e+02
9.439548308292680758e+02 0.000000000000000000e+00 4.043508252647948211e+02
9.449547829805702577e+02 0.000000000000000000e+00 1.706497372234257739e+02
9.459547351318724395e+02 0.000000000000000000e+00 9.397290220447159470e+01
9.469546872831746214e+02 0.000000000000000000e+00 2.182450859661529137e+02
9.479546394344768032e+02 0.000000000000000000e+00 4.848011705094701256e+02
9.489545915857789851e+02 0.000000000000000000e+00 7.706012412620318628e+02
9.499545437370811669e+02 0.000000000000000000e+00 9.354087967433800941e+02
9.509544958883833488e+02 0.000000000000000000e+00 8.840057852365636109e+02
9.519544480396855306e+02 0.000000000000000000e+00 6.360316140388755457e+02
9.529544001909877124e+02 0.000000000000000000e+00 3.157337697921319091e+02
9.539543523422898943e+02 0.000000000000000000e+00 7.922236600074974433e+01
9.549543044935920761e+02 0.000000000000000000e+00 4.592596352819549566e+01
9.559542566448944854e+02 0.000000000000000000e+00 2.365700304677351085e+02
9.569542087961966672e+02 0.000000000000000000e+00 5.644027081608717253e+02
9.579541609474988491e+02 0.000000000000000000e+00 8.798411904089235804e+02
9.589541130988010309e+02 0.000000000000000000e+00 1.019356745304358469e+03
9.599540652501032127e+02 0.000000000000000000e+00 8.957298799198968027e+02
9.609540174014053946e+02 0.000000000000000000e+00 5.736282060856004819e+02
9.619539695527075764e+02 0.000000000000000000e+00 2.171017135982648085e+02
9.629539217040097583e+02 0.000000000000000000e+00 -4.386470460038492725e+00
9.639538738553118264e+02 0.000000000000000000e+00 1.847172952058807027e+01
9.649538260066140083e+02 0.000000000000000000e+00 2.787193460080952718e+02
9.659537781579161901e+02 0.000000000000000000e+00 6.613375965120429782e+02
9.669537303092183720e+02 0.000000000000000000e+00 9.902238678356145556e+02
9.679536824605205538e+02 0.000000000000000000e+00 1.083809701881369165e+03
9.689536346118227357e+02 0.000000000000000000e+00 8.786153623014279219e+02
9.699535867631249175e+02 0.000000000000000000e+00 4.906266841482304244e+02
9.709535389144273267e+02 0.000000000000000000e+00 1.149932447237957831e+02
9.719534910657295086e+02 0.000000000000000000e+00 -7.433813838536235608e+01
9.729534432170316904e+02 0.000000000000000000e+00 1.481725572302944904e+01
9.739533953683338723e+02 0.000000000000000000e+00 3.446728900226476071e+02
9.749533475196360541e+02 0.000000000000000000e+00 7.727239934202381164e+02
9.759532996709382360e+02 0.000000000000000000e+00 1.095886232237462536e+03
9.769532518222404178e+02 0.000000000000000000e+00 1.123748003864259999e+03
9.779532039735425997e+02 0.000000000000000000e+00 8.332744248011451873e+02
9.789531561248447815e+02 0.000000000000000000e+00 3.924155397044605138e+02
9.799531082761469634e+02 0.000000000000000000e+00 1.595881042037087383e+01
9.809530604274491452e+02 0.000000000000000000e+00 -1.257950362209719799e+02
9.819530125787513271e+02 0.000000000000000000e+00 3.612684291650843704e+01
9.829529647300535089e+02 0.000000000000000000e+00 4.317030636905660117e+02
9.839529168813556907e+02 0.000000000000000000e+00 8.917364227967630086e+02
9.849528690326578726e+02 0.000000000000000000e+00 1.187746877209453260e+03
9.859528211839601681e+02 0.000000000000000000e+00 1.134549742633708320e+03
9.869527733352623500e+02 0.000000000000000000e+00 7.628616691315353364e+02
9.879527254865645318e+02 0.000000000000000000e+00 2.853316804589649109e+02
9.889526776378667137e+02 0.000000000000000000e+00 -7.428485911375341288e+01
9.899526297891688955e+02 0.000000000000000000e+00 -1.553246905549843859e+02
9.909525819404710774e+02 0.000000000000000000e+00 8.230680963100269310e+01
9.919525340917732592e+02 0.000000000000000000e+00 5.365883896071210302e+02
9.929524862430754411e+02 0.000000000000000000e+00 1.012584088356357711e+03
9.939524383943776229e+02 0.000000000000000000e+00 1.259748966005160810e+03
9.949523905456798047e+02 0.000000000000000000e+00 1.115055210762959177e+03
9.959523426969819866e+02 0.000000000000000000e+00 6.719430184379693856e+02
9.969522948482841684e+02 0.000000000000000000e+00 1.759955072703943131e+02
9.979522469995863503e+02 0.000000000000000000e+00 -1.495527891475832121e+02
9.989521991508885321e+02 0.000000000000000000e+00 -1.597745790568419011e+02
9.999521513021907140e+02 0.000000000000000000e+00 1.525782613213635557e+02
1.000952103453492896e+03 0.000000000000000000e+00 6.551096504277950316e+02
1.001952055604795191e+03 0.000000000000000000e+00 1.127424179166808926e+03
1.002952007756097373e+03 0.000000000000000000e+00 1.305023723448604869e+03
1.003951959907399555e+03 0.000000000000000000e+00 1.066270674816286146e+03
1.004951912058701737e+03 0.000000000000000000e+00 5.667330950441514688e+02
1.005951864210003919e+03 0.000000000000000000e+00 7.046234423143461356e+01
1.006951816361306101e+03 0.000000000000000000e+00 -2.060597526695974295e+02
1.007951768512608282e+03 0.000000000000000000e+00 -1.388272177988102385e+02
1.008951720663910464e+03 0.000000000000000000e+00 2.435091471596249448e+02
1.009951672815212646e+03 0.000000000000000000e+00 7.806528332021638334e+02
1.010951624966514828e+03 0.000000000000000000e+00 1.228085229060813163e+03
1.011951577117817010e+03 0.000000000000000000e+00 1.320016183236740517e+03
1.012951529269119192e+03 0.000000000000000000e+00 9.918985035075103269e+02
1.013951481420421374e+03 0.000000000000000000e+00 4.537536160827345952e+02
1.014951433571723555e+03 0.000000000000000000e+00 -2.479843976928365379e+01
1.015951385723025737e+03 0.000000000000000000e+00 -2.389981201934976127e+02
1.016951337874328033e+03 0.000000000000000000e+00 -9.169140693453607582e+01
1.017951290025630215e+03 0.000000000000000000e+00 3.526023487296179724e+02
1.018951242176932396e+03 0.000000000000000000e+00 9.079140036262595004e+02
1.019951194328234578e+03 0.000000000000000000e+00 1.308068504761389931e+03
1.020951146479536760e+03 0.000000000000000000e+00 1.303216508486134899e+03
1.021951098630838942e+03 0.000000000000000000e+00 8.970390656279594168e+02
1.022951050782141124e+03 0.000000000000000000e+00 3.395557901567874524e+02
1.023951002933443306e+03 0.000000000000000000e+00 -1.050297761518063453e+02
1.024950955084745601e+03 0.000000000000000000e+00 -2.469393879086601373e+02
1.025950907236047669e+03 0.000000000000000000e+00 -2.090118225892139847e+01
1.026950859387349965e+03 0.000000000000000000e+00 4.734858769117072939e+02
1.027950811538652033e+03 0.000000000000000000e+00 1.027403806915635641e+03
1.028950763689954329e+03 0.000000000000000000e+00 1.360030954373842178e+03
1.029950715841256397e+03 0.000000000000000000e+00 1.256155578409503732e+03
1.030950667992558692e+03 0.000000000000000000e+00 7.885728481998313555e+02
1.031950620143860988e+03 0.000000000000000000e+00 2.306177503552555947e+02
1.032950572295163056e+03 0.000000000000000000e+00 -1.650728346835727223e+02
1.033950524446465352e+03 0.000000000000000000e+00 -2.278703736286682044e+02
1.034950476597767420e+03 0.000000000000000000e+00 7.150365993437449674e+01
1.035950428749069715e+03 0.000000000000000000e+00 6.018413712544061127e+02
1.036950380900371783e+03 0.000000000000000000e+00 1.133531050417279857e+03
1.037950333051674079e+03 0.000000000000000000e+00 1.381510504752160614e+03
1.038950285202976147e+03 0.000000000000000000e+00 1.182736015148006800e+03
1.039950237354278443e+03 0.000000000000000000e+00 6.730841459975083581e+02
1.040950189505580511e+03 0.000000000000000000e+00 1.327122057916608640e+02
1.041950141656882806e+03 0.000000000000000000e+00 -2.015751903166603256e+02
1.042950093808184874e+03 0.000000000000000000e+00 -1.827390391783328312e+02
1.043950045959487170e+03 0.000000000000000000e+00 1.805644652476664476e+02
1.044949998110789238e+03 0.000000000000000000e+00 7.290717094519368402e+02
1.045949950262091534e+03 0.000000000000000000e+00 1.216731920673824106e+03
1.046949902413393829e+03 0.000000000000000000e+00 1.369878507001881644e+03
1.047949854564695897e+03 0.000000000000000000e+00 1.088929953494564415e+03
1.048949806715998193e+03 0.000000000000000000e+00 5.577705611078735046e+02
1.049949758867300261e+03 0.000000000000000000e+00 5.095755933376084812e+01
1.050949711018602557e+03 0.000000000000000000e+00 -2.121188976806549817e+02
1.051949663169904625e+03 0.000000000000000000e+00 -1.130547001070685553e+02
1.052949615321206920e+03 0.000000000000000000e+00 3.015591521828524151e+02
1.053949567472508988e+03 0.000000000000000000e+00 8.491428212216900420e+02
1.054949519623811284e+03 0.000000000000000000e+00 1.273117090190539102e+03
1.055949471775113352e+03 0.000000000000000000e+00 1.327610345220877889e+03
1.056949423926415648e+03 0.000000000000000000e+00 9.813241109387801089e+02
1.057949376077717716e+03 0.000000000000000000e+00 4.488245760755041260e+02
1.058949328229020011e+03 0.000000000000000000e+00 -9.836939082370539822e+00
1.059949280380322080e+03 0.000000000000000000e+00 -1.953494077736362442e+02
1.060949232531624375e+03 0.000000000000000000e+00 -2.212377209399899414e+01
1.061949184682926443e+03 0.000000000000000000e+00 4.278311772161501949e+02
1.062949136834228966e+03 0.000000000000000000e+00 9.532028013038735708e+02
1.063949088985531034e+03 0.000000000000000000e+00 1.297188259755460649e+03
1.064949041136833330e+03 0.000000000000000000e+00 1.258321260929512391e+03
1.065948993288135398e+03 0.000000000000000000e+00 8.676553296480941526e+02
1.066948945439437466e+03 0.000000000000000000e+00 3.521115419271897053e+02
1.067948897590739762e+03 0.000000000000000000e+00 -4.694654168701283936e+01
1.068948849742041830e+03 0.000000000000000000e+00 -1.523789071551387053e+02
1.069948801893344125e+03 0.000000000000000000e+00 8.517345769343512529e+01
1.070948754044646194e+03 0.000000000000000000e+00 5.521119604372001959e+02
1.071948706195948489e+03 0.000000000000000000e+00 1.034611741653593072e+03
1.072948658347250557e+03 0.000000000000000000e+00 1.288804231928277204e+03
1.073948610498552853e+03 0.000000000000000000e+00 1.168495281712761653e+03
1.074948562649854921e+03 0.000000000000000000e+00 7.548795708539154248e+02
1.075948514801157216e+03 0.000000000000000000e+00 2.729641503641765325e+02
1.076948466952459285e+03 0.000000000000000000e+00 -5.714853912819895498e+01
1.077948419103761807e+03 0.000000000000000000e+00 -8.439859553853909802e+01
1.078948371255063876e+03 0.000000000000000000e+00 2.036323621393309224e+02
1.079948323406366171e+03 0.000000000000000000e+00 6.671637116869192141e+02
1.080948275557668239e+03 0.000000000000000000e+00 1.087742989255105385e+03
1.081948227708970535e+03 0.000000000000000000e+00 1.249245763341315296e+03
1.082948179860272603e+03 0.000000000000000000e+00 1.065120995382923866e+03
1.083948132011574899e+03 0.000000000000000000e+00 6.497506737406268940e+02
1.084948084162876967e+03 0.000000000000000000e+00 2.151324258183256291e+02
1.085948036314179262e+03 0.000000000000000000e+00 -4.060325495714839406e+01
1.086947988465481330e+03 0.000000000000000000e+00 4.246105042595365475e+00
1.087947940616783626e+03 0.000000000000000000e+00 3.256199934904209954e+02
1.088947892768085694e+03 0.000000000000000000e+00 7.643490144937298965e+02
1.089947844919387762e+03 0.000000000000000000e+00 1.108473980605408997e+03
1.090947797070690058e+03 0.000000000000000000e+00 1.182932587582642782e+03
1.091947749221992126e+03 0.000000000000000000e+00 9.561111425052290542e+02
1.092947701373294649e+03 0.000000000000000000e+00 5.582641895247711545e+02
1.093947653524596717e+03 0.000000000000000000e+00 1.824126234504465458e+02
1.094947605675899013e+03 0.000000000000000000e+00 3.086846415625799978e+00
1.095947557827201081e+03 0.000000000000000000e+00 1.094316897236750634e+02
1.096947509978503376e+03 0.000000000000000000e+00 4.445039008891283743e+02
1.097947462129805444e+03 0.000000000000000000e+00 8.380230321835420000e+02
1.098947414281107740e+03 0.000000000000000000e+00 1.097094835104611093e+03
1.099947366432409808e+03 0.000000000000000000e+00 1.096446392805417645e+03
1.100947318583712104e+03 0.000000000000000000e+00 8.488848546654190841e+02
1.101947270735014172e+03 0.000000000000000000e+00 4.853039097852743566e+02
1.102947222886316467e+03 0.000000000000000000e+00 1.763248345892862403e+02
1.103947175037618535e+03 0.000000000000000000e+00 7.088882021358581653e+01
1.104947127188920831e+03 0.000000000000000000e+00 2.240628695893421707e+02
1.105947079340222899e+03 0.000000000000000000e+00 5.511461122127431054e+02
1.106947031491525195e+03 0.000000000000000000e+00 8.814250237511291743e+02
1.107946983642827263e+03 0.000000000000000000e+00 1.054441798531834365e+03
1.108946935794129558e+03 0.000000000000000000e+00 9.968714720789589592e+02
1.109946887945431854e+03 0.000000000000000000e+00 7.503531975912842427e+02
1.110946840096733922e+03 0.000000000000000000e+00 4.351299492092863943e+02
1.111946792248036218e+03 0.000000000000000000e+00 1.978883901635118718e+02
1.112946744399338286e+03 0.000000000000000000e+00 1.596459811976946241e+02
1.113946696550640581e+03 0.000000000000000000e+00 3.415566506646001130e+02
1.114946648701942649e+03 0.000000000000000000e+00 6.389952413994490144e+02
1.115946600853244945e+03 0.000000000000000000e+00 8.930931220155722485e+02
1.116946553004547013e+03 0.000000000000000000e+00 9.863711751531243408e+02
1.117946505155849309e+03 0.000000000000000000e+00 8.925283963524951787e+02
1.118946457307151377e+03 0.000000000000000000e+00 6.667237051892227555e+02
1.119946409458453672e+03 0.000000000000000000e+00 4.108211956463496222e+02
1.120946361609755741e+03 0.000000000000000000e+00 2.461261569325901633e+02
1.121946313761058036e+03 0.000000000000000000e+00 2.636311264209850833e+02
1.122946265912360104e+03 0.000000000000000000e+00 4.532379859203276737e+02
1.123946218063662400e+03 0.000000000000000000e+00 7.003338989150532825e+02
1.124946170214964695e+03 0.000000000000000000e+00 8.714985576807679308e+02
1.125946122366266763e+03 0.000000000000000000e+00 8.983100486517909076e+02
1.126946074517569059e+03 0.000000000000000000e+00 7.906840969954794218e+02
1.127946026668871127e+03 0.000000000000000000e+00 6.028333906417991557e+02
1.128945978820173423e+03 0.000000000000000000e+00 4.138340628445273524e+02
1.129945930971475491e+03 0.000000000000000000e+00 3.184085207715618253e+02
1.130945883122777786e+03 0.000000000000000000e+00 3.763141706128144506e+02
1.131945835274079855e+03 0.000000000000000000e+00 5.512924068781011329e+02
1.132945787425382150e+03 0.000000000000000000e+00 7.311394961669545864e+02
1.133945739576684218e+03 0.000000000000000000e+00 8.202656599142719642e+02
1.134945691727986514e+03 0.000000000000000000e+00 7.988461481491333416e+02
1.135945643879288582e+03 0.000000000000000000e+00 6.990973749020959076e+02
1.136945596030590877e+03 0.000000000000000000e+00 5.633409958981917498e+02
1.137945548181892946e+03 0.000000000000000000e+00 4.451448566575164136e+02
1.138945500333195469e+03 0.000000000000000000e+00 4.110656090817235508e+02
1.139945452484497537e+03 0.000000000000000000e+00 4.900127992021121486e+02
1.140945404635799832e+03 0.000000000000000000e+00 6.277277530737471807e+02
1.141945356787101900e+03 0.000000000000000000e+00 7.285558051084933595e+02
1.142945308938403969e+03 0.000000000000000000e+00 7.437061985258333152e+02
1.143945261089706264e+03 0.000000000000000000e+00 6.952950328628136276e+02
1.144945213241008332e+03 0.000000000000000000e+00 6.233207671024423462e+02
1.145945165392310628e+03 0.000000000000000000e+00 5.503043232877031414e+02
1.146945117543612696e+03 0.000000000000000000e+00 5.027721361546907701e+02
1.147945069694914991e+03 0.000000000000000000e+00 5.178241877441339511e+02
1.148945021846217060e+03 0.000000000000000000e+00 5.959857387250216334e+02
1.149944973997519355e+03 0.000000000000000000e+00 6.761395487920391361e+02
1.150944926148821423e+03 0.000000000000000000e+00 6.933540857125635739e+02
1.151944878300123719e+03 0.000000000000000000e+00 6.491265295224634428e+02
1.152944830451425787e+03 0.000000000000000000e+00 5.961906664474704485e+02
1.153944782602728310e+03 0.000000000000000000e+00 5.693409430906966691e+02
1.154944734754030378e+03 0.000000000000000000e+00 5.662271706125841320e+02
1.155944686905332674e+03 0.000000000000000000e+00 5.849286888221291747e+02
1.156944639056634742e+03 0.000000000000000000e+00 6.323604604033176884e+02
