# w  J_DrudeLorentz  J_BrownianOscillator  J_total
2.061030515257628849e+03 1.056815702784443971e+02 1.046828005225679448e+02 9.987697558764556671e-01
2.063031515757878879e+03 1.055977753117274034e+02 1.046022410258495938e+02 9.955342858778065684e-01
2.065032516258129363e+03 1.055140982420673623e+02 1.045217851359392540e+02 9.923131061281090792e-01
2.067033516758379392e+03 1.054305388557603749e+02 1.044414327195946584e+02 9.891061361657170758e-01
2.069034517258629421e+03 1.053470969395366126e+02 1.043611836434547229e+02 9.859132960818870473e-01
2.071035517758879450e+03 1.052637722805589675e+02 1.042810377740426873e+02 9.827345065162838011e-01
2.073036518259129934e+03 1.051805646664220433e+02 1.042009949777695113e+02 9.795696886525263603e-01
2.075037518759379964e+03 1.050974738851506487e+02 1.041210551209368731e+02 9.764187642137763801e-01
2.077038519259629993e+03 1.050144997251989309e+02 1.040412180697405660e+02 9.732816554583679780e-01
2.079039519759880022e+03 1.049316419754488692e+02 1.039614836902733970e+02 9.701582851754765313e-01
2.081040520260130052e+03 1.048489004252093935e+02 1.038818518485285551e+02 9.670485766808314398e-01
2.083041520760380536e+03 1.047662748642149211e+02 1.038023224104024536e+02 9.639524538124663033e-01
2.085042521260630565e+03 1.046837650826244328e+02 1.037228952416979268e+02 9.608698409265109541e-01
2.087043521760880594e+03 1.046013708710202934e+02 1.036435702081272723e+02 9.578006628930192390e-01
2.089044522261130624e+03 1.045190920204069016e+02 1.035643471753150635e+02 9.547448450918386564e-01
2.091045522761380653e+03 1.044369283222098659e+02 1.034852260088013480e+02 9.517023134085187408e-01
2.093046523261631137e+03 1.043548795682746686e+02 1.034062065740444183e+02 9.486729942302534191e-01
2.095047523761881166e+03 1.042729455508657281e+02 1.033272887364238670e+02 9.456568144418679989e-01
2.097048524262131195e+03 1.041911260626650488e+02 1.032484723612432163e+02 9.426537014218334676e-01
2.099049524762381225e+03 1.041094208967713968e+02 1.031697573137330721e+02 9.396635830383280874e-01
2.101050525262631254e+03 1.040278298466990492e+02 1.030911434590537255e+02 9.366863876453275228e-01
2.103051525762881738e+03 1.039463527063768140e+02 1.030126306622980792e+02 9.337220440787359355e-01
2.105052526263131767e+03 1.038649892701469213e+02 1.029342187884943769e+02 9.307704816525504965e-01
2.107053526763381797e+03 1.037837393327639717e+02 1.028559077026089170e+02 9.278316301550595391e-01
2.109054527263631826e+03 1.037026026893938848e+02 1.027776972695488098e+02 9.249054198450801234e-01
2.111055527763882310e+03 1.036215791356128761e+02 1.026995873541646489e+02 9.219917814482259111e-01
2.113056528264132339e+03 1.035406684674064195e+02 1.026215778212532115e+02 9.190906461532130090e-01
2.115057528764382369e+03 1.034598704811682097e+02 1.025436685355600162e+02 9.162019456081940127e-01
2.117058529264632398e+03 1.033791849736991679e+02 1.024658593617820372e+02 9.133256119171327958e-01
2.119059529764882427e+03 1.032986117422064609e+02 1.023881501645702485e+02 9.104615776362077195e-01
2.121060530265132911e+03 1.032181505843023928e+02 1.023105408085321528e+02 9.076097757702460411e-01
2.123061530765382940e+03 1.031378012980035663e+02 1.022330311582343683e+02 9.047701397691985115e-01
2.125062531265632970e+03 1.030575636817297749e+02 1.021556210782051437e+02 9.019426035246358442e-01
2.127063531765882999e+03 1.029774375343030783e+02 1.020783104329367887e+02 8.991271013662852640e-01
2.129064532266133028e+03 1.028974226549468227e+02 1.020010990868882317e+02 8.963235680585944776e-01
2.131065532766383512e+03 1.028175188432846170e+02 1.019239869044872933e+02 8.935319387973261751e-01
2.133066533266633542e+03 1.027377258993395657e+02 1.018469737501333725e+02 8.907521492061898361e-01
2.135067533766883571e+03 1.026580436235330751e+02 1.017700594881995784e+02 8.879841353334918530e-01
2.137068534267133600e+03 1.025784718166840577e+02 1.016932439830352308e+02 8.852278336488286214e-01
2.139069534767383630e+03 1.024990102800079370e+02 1.016165270989681346e+02 8.824831810398013898e-01
2.141070535267634114e+03 1.024196588151157670e+02 1.015399087003070093e+02 8.797501148087633061e-01
2.143071535767884143e+03 1.023404172240132937e+02 1.014633886513436920e+02 8.770285726695976614e-01
2.145072536268134172e+03 1.022612853090999465e+02 1.013869668163554252e+02 8.743184927445205590e-01
2.147073536768384201e+03 1.021822628731680993e+02 1.013106430596071874e+02 8.716198135609154463e-01
2.149074537268634685e+03 1.021033497194019191e+02 1.012344172453537254e+02 8.689324740481950693e-01
2.151075537768884715e+03 1.020245456513768261e+02 1.011582892378421263e+02 8.662564135346947358e-01
2.153076538269134744e+03 1.019458504730581865e+02 1.010822589013135939e+02 8.635915717445860063e-01
2.155077538769384773e+03 1.018672639888007012e+02 1.010063261000058787e+02 8.609378887948240244e-01
2.157078539269634803e+03 1.017887860033474396e+02 1.009304906981553103e+02 8.582953051921222709e-01
2.159079539769885287e+03 1.017104163218289443e+02 1.008547525599989996e+02 8.556637618299490766e-01
2.161080540270135316e+03 1.016321547497624493e+02 1.007791115497768857e+02 8.530431999855585534e-01
2.163081540770385345e+03 1.015540010930507862e+02 1.007035675317337535e+02 8.504335613170382890e-01
2.165082541270635375e+03 1.014759551579818719e+02 1.006281203701214793e+02 8.478347878603933463e-01
2.167083541770885404e+03 1.013980167512275159e+02 1.005527699292008634e+02 8.452468220266475818e-01
2.169084542271135888e+03 1.013201856798426945e+02 1.004775160732437200e+02 8.426696065989760509e-01
2.171085542771385917e+03 1.012424617512648553e+02 1.004023586665349939e+02 8.401030847298623927e-01
2.173086543271635946e+03 1.011648447733128222e+02 1.003272975733745511e+02 8.375471999382766430e-01
2.175087543771885976e+03 1.010873345541860999e+02 1.002523326580792116e+02 8.350018961068841339e-01
2.177088544272136460e+03 1.010099309024639638e+02 1.001774637849846954e+02 8.324671174792733774e-01
2.179089544772386489e+03 1.009326336271048348e+02 1.001026908184476127e+02 8.299428086572162577e-01
2.181090545272636518e+03 1.008554425374451853e+02 1.000280136228472401e+02 8.274289145979406568e-01
2.183091545772886548e+03 1.007783574431988001e+02 9.995343206258736757e+01 8.249253806114377197e-01
2.185092546273136577e+03 1.007013781544561226e+02 9.987894600209833129e+01 8.224321523577871051e-01
2.187093546773387061e+03 1.006245044816832035e+02 9.980455530583869006e+01 8.199491758445067724e-01
2.189094547273637090e+03 1.005477362357210893e+02 9.973025983829715813e+01 8.174763974239291908e-01
2.191095547773887120e+03 1.004710732277849417e+02 9.965605946399435311e+01 8.150137637905929822e-01
2.193096548274137149e+03 1.003945152694632412e+02 9.958195404748457236e+01 8.125612219786653156e-01
2.195097548774387178e+03 1.003180621727169353e+02 9.950794345335755509e+01 8.101187193593817337e-01
2.197098549274637662e+03 1.002417137498787838e+02 9.943402754624027295e+01 8.076862036385101806e-01
2.199099549774887691e+03 1.001654698136524786e+02 9.936020619079863536e+01 8.052636228538383456e-01
2.201100550275137721e+03 1.000893301771118615e+02 9.928647925173918054e+01 8.028509253726795469e-01
2.203101550775387750e+03 1.000132946537001857e+02 9.921284659381078086e+01 8.004480598894013754e-01
2.205102551275637779e+03 9.993736305722933366e+01 9.913930808180634813e+01 7.980549754229789849e-01
2.207103551775888263e+03 9.986153520187897925e+01 9.906586358056441100e+01 7.956716213145634820e-01
2.209104552276138293e+03 9.978581090219597627e+01 9.899251295497089131e+01 7.932979472250797359e-01
2.211105552776388322e+03 9.971018997309343490e+01 9.891925606996059628e+01 7.909339031328347369e-01
2.213106553276638351e+03 9.963467222985001115e+01 9.884609279051885267e+01 7.885794393311544859e-01
2.215107553776888835e+03 9.955925748810921050e+01 9.877302298168316952e+01 7.862345064260387595e-01
2.217108554277138865e+03 9.948394556387856369e+01 9.870004650854473027e+01 7.838990553338358591e-01
2.219109554777388894e+03 9.940873627352888775e+01 9.862716323624995596e+01 7.815730372789361224e-01
2.221110555277638923e+03 9.933362943379364651e+01 9.855437303000215366e+01 7.792564037914878616e-01
2.223111555777888952e+03 9.925862486176792743e+01 9.848167575506279547e+01 7.769491067051301769e-01
2.225112556278139436e+03 9.918372237490807208e+01 9.840907127675332333e+01 7.746510981547479746e-01
2.227113556778389466e+03 9.910892179103070987e+01 9.833655946045647056e+01 7.723623305742453038e-01
2.229114557278639495e+03 9.903422292831204743e+01 9.826414017161771142e+01 7.700827566943334590e-01
2.231115557778889524e+03 9.895962560528715812e+01 9.819181327574681006e+01 7.678123295403467274e-01
2.233116558279139554e+03 9.888512964084931411e+01 9.811957863841924166e+01 7.655510024300670180e-01
2.235117558779390038e+03 9.881073485424910530e+01 9.804743612527752816e+01 7.632987289715742474e-01
2.237118559279640067e+03 9.873644106509394192e+01 9.797538560203282998e+01 7.610554630611139348e-01
2.239119559779890096e+03 9.866224809334718771e+01 9.790342693446621070e+01 7.588211588809775643e-01
2.241120560280140126e+03 9.858815575932743513e+01 9.783155998843002976e+01 7.565957708974070384e-01
2.243121560780390155e+03 9.851416388370779487e+01 9.775978462984927830e+01 7.543792538585141205e-01
2.245122561280640639e+03 9.844027228751529890e+01 9.768810072472308548e+01 7.521715627922185288e-01
2.247123561780890668e+03 9.836648079213014739e+01 9.761650813912594060e+01 7.499726530042034600e-01
2.249124562281140697e+03 9.829278921928479917e+01 9.754500673920891529e+01 7.477824800758852142e-01
2.251125562781390727e+03 9.821919739106361646e+01 9.747359639120121244e+01 7.456009998624055779e-01
2.253126563281641211e+03 9.814570512990191276e+01 9.740227696141127467e+01 7.434281684906363097e-01
2.255127563781891240e+03 9.807231225858537016e+01 9.733104831622816278e+01 7.412639423572036090e-01
2.257128564282141269e+03 9.799901860024922939e+01 9.725991032212270682e+01 7.391082781265264634e-01
2.259129564782391299e+03 9.792582397837777819e+01 9.718886284564889877e+01 7.369611327288735358e-01
2.261130565282641328e+03 9.785272821680349864e+01 9.711790575344505783e+01 7.348224633584359289e-01
2.263131565782891812e+03 9.777973113970642771e+01 9.704703891223500989e+01 7.326922274714140482e-01
2.265132566283141841e+03 9.770683257161353197e+01 9.697626218882940918e+01 7.305703827841268927e-01
2.267133566783391871e+03 9.763403233739795439e+01 9.690557545012683249e+01 7.284568872711256748e-01
2.269134567283641900e+03 9.756133026227837490e+01 9.683497856311504393e+01 7.263516991633355291e-01
2.271135567783891929e+03 9.748872617181831401e+01 9.676447139487210336e+01 7.242547769462047702e-01
2.273136568284142413e+03 9.741621989192536546e+01 9.669405381256748910e+01 7.221660793578719151e-01
2.275137568784392442e+03 9.734381124885075565e+01 9.662372568346340529e+01 7.200855653873502460e-01
2.277138569284642472e+03 9.727150006918849101e+01 9.655348687491576243e+01 7.180131942727221439e-01
2.279139569784892501e+03 9.719928617987463326e+01 9.648333725437528585e+01 7.159489254993534058e-01
2.281140570285142530e+03 9.712716940818690148e+01 9.641327668938878048e+01 7.138927187981203293e-01
2.283141570785393014e+03 9.705514958174360629e+01 9.634330504759995506e+01 7.118445341436503426e-01
2.285142571285643044e+03 9.698322652850347936e+01 9.627342219675090007e+01 7.098043317525820628e-01
2.287143571785893073e+03 9.691140007676450807e+01 9.620362800468268460e+01 7.077720720818304612e-01
2.289144572286143102e+03 9.683967005516369397e+01 9.613392233933682007e+01 7.057477158268775641e-01
2.291145572786393586e+03 9.676803629267604379e+01 9.606430506875597075e+01 7.037312239200677055e-01
2.293146573286643616e+03 9.669649861861424256e+01 9.599477606108531802e+01 7.017225575289243178e-01
2.295147573786893645e+03 9.662505686262778681e+01 9.592533518457331354e+01 6.997216780544737169e-01
2.297148574287143674e+03 9.655371085470233083e+01 9.585598230757274507e+01 6.977285471295885388e-01
2.299149574787393703e+03 9.648246042515920351e+01 9.578671729854185912e+01 6.957431266173408346e-01
2.301150575287644187e+03 9.641130540465452725e+01 9.571754002604515676e+01 6.937653786093703756e-01
2.303151575787894217e+03 9.634024562417886273e+01 9.564845035875460155e+01 6.917952654242676136e-01
2.305152576288144246e+03 9.626928091505625673e+01 9.557944816545028743e+01 6.898327496059660779e-01
2.307153576788394275e+03 9.619841110894377323e+01 9.551053331502161825e+01 6.878777939221510929e-01
2.309154577288644305e+03 9.612763603783083965e+01 9.544170567646816039e+01 6.859303613626802631e-01
2.311155577788894789e+03 9.605695553403859321e+01 9.537296511890058071e+01 6.839904151380175046e-01
2.313156578289144818e+03 9.598636943021926982e+01 9.530431151154158442e+01 6.820579186776807301e-01
2.315157578789394847e+03 9.591587755935545090e+01 9.523574472372675359e+01 6.801328356286974186e-01
2.317158579289644877e+03 9.584547975475956605e+01 9.516726462490548499e+01 6.782151298540791684e-01
2.319159579789894906e+03 9.577517585007326772e+01 9.509887108464195649e+01 6.763047654313050217e-01
2.321160580290145390e+03 9.570496567926657860e+01 9.503056397261576649e+01 6.744017066508163349e-01
2.323161580790395419e+03 9.563484907663762158e+01 9.496234315862309927e+01 6.725059180145275262e-01
2.325162581290645448e+03 9.556482587681171026e+01 9.489420851257736444e+01 6.706173642343449259e-01
2.327163581790895478e+03 9.549489591474073791e+01 9.482615990451003540e+01 6.687360102306990628e-01
2.329164582291145962e+03 9.542505902570270848e+01 9.475819720457161566e+01 6.668618211310896049e-01
2.331165582791395991e+03 9.535531504530105451e+01 9.469032028303240622e+01 6.649947622686430693e-01
2.333166583291646020e+03 9.528566380946389813e+01 9.462252901028321617e+01 6.631347991806766373e-01
2.335167583791896050e+03 9.521610515444358214e+01 9.455482325683630052e+01 6.612818976072805111e-01
2.337168584292146079e+03 9.514663891681598784e+01 9.448720289332608502e+01 6.594360234899073747e-01
2.339169584792396563e+03 9.507726493347986718e+01 9.441966779050989089e+01 6.575971429699742909e-01
2.341170585292646592e+03 9.500798304165635955e+01 9.435221781926888696e+01 6.557652223874769204e-01
2.343171585792896622e+03 9.493879307888823860e+01 9.428485285060862964e+01 6.539402282796118460e-01
2.345172586293146651e+03 9.486969488303940068e+01 9.421757275565998668e+01 6.521221273794135520e-01
2.347173586793396680e+03 9.480068829229414007e+01 9.415037740567973401e+01 6.503108866143996192e-01
2.349174587293647164e+03 9.473177314515665159e+01 9.408326667205142257e+01 6.485064731052279097e-01
2.351175587793897193e+03 9.466294928045041956e+01 9.401624042628606048e+01 6.467088541643652988e-01
2.353176588294147223e+03 9.459421653731747881e+01 9.394929854002270986e+01 6.449179972947641781e-01
2.355177588794397252e+03 9.452557475521797414e+01 9.388244088502942475e+01 6.431338701885530584e-01
2.357178589294647281e+03 9.445702377392939297e+01 9.381566733320366325e+01 6.413564407257337230e-01
2.359179589794897765e+03 9.438856343354612477e+01 9.374897775657322541e+01 6.395856769728929248e-01
2.361180590295147795e+03 9.432019357447876473e+01 9.368237202729683588e+01 6.378215471819218552e-01
2.363181590795397824e+03 9.425191403745350271e+01 9.361585001766475500e+01 6.360640197887451608e-01
2.365182591295647853e+03 9.418372466351152639e+01 9.354941160009946088e+01 6.343130634120607292e-01
2.367183591795898337e+03 9.411562529400846699e+01 9.348305664715637420e+01 6.325686468520906880e-01
2.369184592296148367e+03 9.404761577061383093e+01 9.341678503152448343e+01 6.308307390893427291e-01
2.371185592796398396e+03 9.397969593531024657e+01 9.335059662602687069e+01 6.290993092833756517e-01
2.373186593296648425e+03 9.391186563039302371e+01 9.328449130362143649e+01 6.273743267715817806e-01
2.375187593796898454e+03 9.384412469846951410e+01 9.321846893740153916e+01 6.256557610679757131e-01
2.377188594297148938e+03 9.377647298245847196e+01 9.315252940059647813e+01 6.239435818619912810e-01
2.379189594797398968e+03 9.370891032558954237e+01 9.308667256657224698e+01 6.222377590172919470e-01
2.381190595297648997e+03 9.364143657140260757e+01 9.302089830883201671e+01 6.205382625705851973e-01
2.383191595797899026e+03 9.357405156374720434e+01 9.295520650101674676e+01 6.188450627304512563e-01
2.385192596298149056e+03 9.350675514678195555e+01 9.288959701690578186e+01 6.171581298761773526e-01
2.387193596798399540e+03 9.343954716497395907e+01 9.282406973041734943e+01 6.154774345566036420e-01
2.389194597298649569e+03 9.337242746309829045e+01 9.275862451560931277e+01 6.138029474889777903e-01
2.391195597798899598e+03 9.330539588623723546e+01 9.269326124667942679e+01 6.121346395578146637e-01
2.393196598299149628e+03 9.323845227977992067e+01 9.262797979796614811e+01 6.104724818137715614e-01
2.395197598799399657e+03 9.317159648942151762e+01 9.256278004394899028e+01 6.088164454725263353e-01
2.397198599299650141e+03 9.310482836116281646e+01 9.249766185924914907e+01 6.071665019136677222e-01
2.399199599799900170e+03 9.303814774130964338e+01 9.243262511863005670e+01 6.055226226795936695e-01
2.401200600300150199e+03 9.297155447647214999e+01 9.236766969699773711e+01 6.038847794744155451e-01
2.403201600800400229e+03 9.290504841356433019e+01 9.230279546940145963e+01 6.022529441628751146e-01
2.405202601300650713e+03 9.283862939980349438e+01 9.223800231103422220e+01 6.006270887692671812e-01
2.407203601800900742e+03 9.277229728270955889e+01 9.217329009723319189e+01 5.990071854763709958e-01
2.409204602301150771e+03 9.270605191010453439e+01 9.210865870348014539e+01 5.973932066243899941e-01
2.411205602801400801e+03 9.263989313011201432e+01 9.204410800540210857e+01 5.957851247099005265e-01
2.413206603301650830e+03 9.257382079115645013e+01 9.197963787877164066e+01 5.941829123848072491e-01
2.415207603801901314e+03 9.250783474196269651e+01 9.191524819950738845e+01 5.925865424553068417e-01
2.417208604302151343e+03 9.244193483155549984e+01 9.185093884367464057e+01 5.909959878808634937e-01
2.419209604802401373e+03 9.237612090925874497e+01 9.178670968748555481e+01 5.894112217731842795e-01
2.421210605302651402e+03 9.231039282469495788e+01 9.172256060729974081e+01 5.878322173952102991e-01
2.423211605802901431e+03 9.224475042778482248e+01 9.165849147962471477e+01 5.862589481601115926e-01
2.425212606303151915e+03 9.217919356874651271e+01 9.159450218111622632e+01 5.846913876302893831e-01
2.427213606803401944e+03 9.211372209809516676e+01 9.153059258857877012e+01 5.831295095163901987e-01
2.429214607303651974e+03 9.204833586664229017e+01 9.146676257896596951e+01 5.815732876763206605e-01
2.431215607803902003e+03 9.198303472549523008e+01 9.140301202938096026e+01 5.800226961142760373e-01
2.433216608304152032e+03 9.191781852605660674e+01 9.133934081707683106e+01 5.784777089797729088e-01
2.435217608804402516e+03 9.185268712002370251e+01 9.127574881945700724e+01 5.769383005666904873e-01
2.437218609304652546e+03 9.178764035938796439e+01 9.121223591407564868e+01 5.754044453123193792e-01
2.439219609804902575e+03 9.172267809643436465e+01 9.114880197863794820e+01 5.738761177964153415e-01
2.441220610305152604e+03 9.165780018374093174e+01 9.108544689100067160e+01 5.723532927402631421e-01
2.443221610805403088e+03 9.159300647417809671e+01 9.102217052917235662e+01 5.708359450057461926e-01
2.445222611305653118e+03 9.152829682090825258e+01 9.095897277131382452e+01 5.693240495944242863e-01
2.447223611805903147e+03 9.146367107738504387e+01 9.089585349573842166e+01 5.678175816466154435e-01
2.449224612306153176e+03 9.139912909735294022e+01 9.083281258091244581e+01 5.663165164404876384e-01
2.451225612806403205e+03 9.133467073484656851e+01 9.076984990545541621e+01 5.648208293911574085e-01
2.453226613306653690e+03 9.127029584419028652e+01 9.070696534814049983e+01 5.633304960497924618e-01
2.455227613806903719e+03 9.120600427999758608e+01 9.064415878789486669e+01 5.618454921027253857e-01
2.457228614307153748e+03 9.114179589717036833e+01 9.058143010379980353e+01 5.603657933705684657e-01
2.459229614807403777e+03 9.107767055089868791e+01 9.051877917509135330e+01 5.588913758073411620e-01
2.461230615307653807e+03 9.101362809665994291e+01 9.045620588116034355e+01 5.574222154995991385e-01
2.463231615807904291e+03 9.094966839021847704e+01 9.039371010155289810e+01 5.559582886655733969e-01
2.465232616308154320e+03 9.088579128762495429e+01 9.033129171597063589e+01 5.544995716543140718e-01
2.467233616808404349e+03 9.082199664521590421e+01 9.026895060427106898e+01 5.530460409448406667e-01
2.469234617308654379e+03 9.075828431961298293e+01 9.020668664646768775e+01 5.515976731452988391e-01
2.471235617808904863e+03 9.069465416772263211e+01 9.014449972273050093e+01 5.501544449921245139e-01
2.473236618309154892e+03 9.063110604673545367e+01 9.008238971338623458e+01 5.487163333492134365e-01
2.475237618809404921e+03 9.056763981412555609e+01 9.002035649891845992e+01 5.472833152070957219e-01
2.477238619309654950e+03 9.050425532765022751e+01 8.995839995996810501e+01 5.458553676821185086e-01
2.479239619809904980e+03 9.044095244534919686e+01 8.989651997733356836e+01 5.444324680156347185e-01
2.481240620310155464e+03 9.037773102554419324e+01 8.983471643197100320e+01 5.430145935731954809e-01
2.483241620810405493e+03 9.031459092683833489e+01 8.977298920499458745e+01 5.416017218437517711e-01
2.485242621310655522e+03 9.025153200811570287e+01 8.971133817767685059e+01 5.401938304388593792e-01
2.487243621810905552e+03 9.018855412854064468e+01 8.964976323144875892e+01 5.387908970918910967e-01
2.489244622311155581e+03 9.012565714755733381e+01 8.958826424790008502e+01 5.373928996572546746e-01
2.491245622811406065e+03 9.006284092488917281e+01 8.952684110877956414e+01 5.359998161096153346e-01
2.493246623311656094e+03 9.000010532053842383e+01 8.946549369599529200e+01 5.346116245431276059e-01
2.495247623811906124e+03 8.993745019478535596e+01 8.940422189161468225e+01 5.332283031706671617e-01
2.497248624312156153e+03 8.987487540818796106e+01 8.934302557786489274e+01 5.318498303230734248e-01
2.499249624812406182e+03 8.981238082158138525e+01 8.928190463713299607e+01 5.304761844483951716e-01
2.501250625312656666e+03 8.974996629607730370e+01 8.922085895196616434e+01 5.291073441111424636e-01
2.503251625812906696e+03 8.968763169306342320e+01 8.915988840507188229e+01 5.277432879915446851e-01
2.505252626313156725e+03 8.962537687420295640e+01 8.909899287931814627e+01 5.263839948848115791e-01
2.507253626813406754e+03 8.956320170143413861e+01 8.903817225773373423e+01 5.250294437004034975e-01
2.509254627313657238e+03 8.950110603696955991e+01 8.897742642350826259e+01 5.236796134613029841e-01
2.511255627813907267e+03 8.943908974329580985e+01 8.891675525999251306e+01 5.223344833032962375e-01
2.513256628314157297e+03 8.937715268317278117e+01 8.885615865069853214e+01 5.209940324742545759e-01
2.515257628814407326e+03 8.931529471963324340e+01 8.879563647929981585e+01 5.196582403334254474e-01
2.517258629314657355e+03 8.925351571598223188e+01 8.873518862963150866e+01 5.183270863507266624e-01
2.519259629814907839e+03 8.919181553579664978e+01 8.867481498569060250e+01 5.170005501060465081e-01
2.521260630315157869e+03 8.913019404292460024e+01 8.861451543163605038e+01 5.156786112885491935e-01
2.523261630815407898e+03 8.906865110148497422e+01 8.855428985178899381e+01 5.143612496959826252e-01
2.525262631315657927e+03 8.900718657586675420e+01 8.849413813063276280e+01 5.130484452339959534e-01
2.527263631815907956e+03 8.894580033072871572e+01 8.843406015281325949e+01 5.117401779154582275e-01
2.529264632316158441e+03 8.888449223099871688e+01 8.837405580313892983e+01 5.104364278597833815e-01
2.531265632816408470e+03 8.882326214187327196e+01 8.831412496658100508e+01 5.091371752922609906e-01
2.533266633316658499e+03 8.876210992881699724e+01 8.825426752827360133e+01 5.078424005433902488e-01
2.535267633816908528e+03 8.870103545756207097e+01 8.819448337351384737e+01 5.065520840482191645e-01
2.537268634317158558e+03 8.864003859410775021e+01 8.813477238776205525e+01 5.052662063456896391e-01
2.539269634817409042e+03 8.857911920471980238e+01 8.807513445664181972e+01 5.039847480779861000e-01
2.541270635317659071e+03 8.851827715593009316e+01 8.801556946594020303e+01 5.027076899898900164e-01
2.543271635817909100e+03 8.845751231453586172e+01 8.795607730160772064e+01 5.014350129281374135e-01
2.545272636318159130e+03 8.839682454759939390e+01 8.789665784975861129e+01 5.001666978407822706e-01
2.547273636818409614e+03 8.833621372244743952e+01 8.783731099667087960e+01 4.989027257765639156e-01
2.549274637318659643e+03 8.827567970667067243e+01 8.777803662878639557e+01 4.976430778842809155e-01
2.551275637818909672e+03 8.821522236812320727e+01 8.771883463271103665e+01 4.963877354121650765e-01
2.553276638319159701e+03 8.815484157492198847e+01 8.765970489521473041e+01 4.951366797072644932e-01
2.555277638819409731e+03 8.809453719544649175e+01 8.760064730323166771e+01 4.938898922148293180e-01
2.557278639319660215e+03 8.803430909833795681e+01 8.754166174386026000e+01 4.926473544777006941e-01
2.559279639819910244e+03 8.797415715249903201e+01 8.748274810436332416e+01 4.914090481357066831e-01
2.561280640320160273e+03 8.791408122709320594e+01 8.742390627216815346e+01 4.901749549250595250e-01
2.563281640820410303e+03 8.785408119154432427e+01 8.736513613486656027e+01 4.889450566777593932e-01
2.565282641320660332e+03 8.779415691553599288e+01 8.730643758021498968e+01 4.877193353210021454e-01
2.567283641820910816e+03 8.773430826901119417e+01 8.724781049613460482e+01 4.864977728765903509e-01
2.569284642321160845e+03 8.767453512217173284e+01 8.718925477071138630e+01 4.852803514603495350e-01
2.571285642821410875e+03 8.761483734547766744e+01 8.713077029219611802e+01 4.840670532815476435e-01
2.573286643321660904e+03 8.755521480964682723e+01 8.707235694900450085e+01 4.828578606423192809e-01
2.575287643821910933e+03 8.749566738565437163e+01 8.701401462971728051e+01 4.816527559370939460e-01
2.577288644322161417e+03 8.743619494473215070e+01 8.695574322308011972e+01 4.804517216520280964e-01
2.579289644822411447e+03 8.737679735836837835e+01 8.689754261800393920e+01 4.792547403644422666e-01
2.581290645322661476e+03 8.731747449830696439e+01 8.683941270356470454e+01 4.780617947422596825e-01
2.583291645822911505e+03 8.725822623654708821e+01 8.678135336900363939e+01 4.768728675434523168e-01
2.585292646323161989e+03 8.719905244534263034e+01 8.672336450372714012e+01 4.756879416154869977e-01
2.587293646823412018e+03 8.713995299720180299e+01 8.666544599730701748e+01 4.745069998947799572e-01
2.589294647323662048e+03 8.708092776488652476e+01 8.660759773948036866e+01 4.733300254061509893e-01
2.591295647823912077e+03 8.702197662141189483e+01 8.654981962014960573e+01 4.721570012622831047e-01
2.593296648324162106e+03 8.696309944004579506e+01 8.649211152938261193e+01 4.709879106631871815e-01
2.595297648824412590e+03 8.690429609430836422e+01 8.643447335741269910e+01 4.698227368956687244e-01
2.597298649324662620e+03 8.684556645797151475e+01 8.637690499463872129e+01 4.686614633327998991e-01
2.599299649824912649e+03 8.678691040505826493e+01 8.631940633162487586e+01 4.675040734333920089e-01
2.601300650325162678e+03 8.672832780984248302e+01 8.626197725910100189e+01 4.663505507414770213e-01
2.603301650825412707e+03 8.666981854684820519e+01 8.620461766796242387e+01 4.652008788857872057e-01
2.605302651325663192e+03 8.661138249084929441e+01 8.614732744927005115e+01 4.640550415792421557e-01
2.607303651825913221e+03 8.655301951686877260e+01 8.609010649425033534e+01 4.629130226184392516e-01
2.609304652326163250e+03 8.649472950017849371e+01 8.603295469429535558e+01 4.617748058831442348e-01
2.611305652826413279e+03 8.643651231629850429e+01 8.597587194096271901e+01 4.606403753357891651e-01
2.613306653326663309e+03 8.637836784099665977e+01 8.591885812597568872e+01 4.595097150209726533e-01
2.615307653826913793e+03 8.632029595028802760e+01 8.586191314122307006e+01 4.583828090649622045e-01
2.617308654327163822e+03 8.626229652043450358e+01 8.580503687875929586e+01 4.572596416752034432e-01
2.619309654827413851e+03 8.620436942794422919e+01 8.574822923080439807e+01 4.561401971398276189e-01
2.621310655327663881e+03 8.614651454957116528e+01 8.569149008974399351e+01 4.550244598271676599e-01
2.623311655827914365e+03 8.608873176231458046e+01 8.563481934812931229e+01 4.539124141852745598e-01
2.625312656328164394e+03 8.603102094341853956e+01 8.557821689867709836e+01 4.528040447414383163e-01
2.627313656828414423e+03 8.597338197037140617e+01 8.552168263426969474e+01 4.516993361017107578e-01
2.629314657328664453e+03 8.591581472090540217e+01 8.546521644795497252e+01 4.505982729504343642e-01
2.631315657828914482e+03 8.585831907299613874e+01 8.540881823294637343e+01 4.495008400497716994e-01
2.633316658329164966e+03 8.580089490486199111e+01 8.535248788262275355e+01 4.484070222392385618e-01
2.635317658829414995e+03 8.574354209496377166e+01 8.529622529052852542e+01 4.473168044352430761e-01
2.637318659329665024e+03 8.568626052200417575e+01 8.524003035037355858e+01 4.462301716306233401e-01
2.639319659829915054e+03 8.562905006492729854e+01 8.518390295603310847e+01 4.451471088941922338e-01
2.641320660330165083e+03 8.557191060291813756e+01 8.512784300154785910e+01 4.440676013702836711e-01
