# w  J_DrudeLorentz  J_BrownianOscillator  J_total
1.996998499249624956e+03 1.211362339002353821e+02 1.073161986045080454e+02 1.382003529572733491e+01
1.998999499749874985e+03 1.209448343241269868e+02 1.072322542324646264e+02 1.371258009166236214e+01
2.001000500250125242e+03 1.207547670439612943e+02 1.071484176469715521e+02 1.360634939698974755e+01
2.003001500750375271e+03 1.205660134987648888e+02 1.070646887205127342e+02 1.350132477825215460e+01
2.005002501250625528e+03 1.203785554716969699e+02 1.069810673253306277e+02 1.339748814636634755e+01
2.007003501750875557e+03 1.201923750823870449e+02 1.068975533334309773e+02 1.329482174895606406e+01
2.009004502251125814e+03 1.200074547794693842e+02 1.068141466165868962e+02 1.319330816288248798e+01
2.011005502751375843e+03 1.198237773333103036e+02 1.067308470463433707e+02 1.309293028696692751e+01
2.013006503251625873e+03 1.196413258289211683e+02 1.066476544940214950e+02 1.299367133489967685e+01
2.015007503751876129e+03 1.194600836590525716e+02 1.065645688307225498e+02 1.289551482833002005e+01
2.017008504252126158e+03 1.192800345174644718e+02 1.064815899273325215e+02 1.279844459013195390e+01
2.019009504752376415e+03 1.191011623923664331e+02 1.063987176545260098e+02 1.270244473784041794e+01
2.021010505252626444e+03 1.189234515600240769e+02 1.063159518827705199e+02 1.260749967725355347e+01
2.023011505752876701e+03 1.187468865785259595e+02 1.062332924823303415e+02 1.251359409619562513e+01
2.025012506253126730e+03 1.185714522817076073e+02 1.061507393232708978e+02 1.242071295843670775e+01
2.027013506753376760e+03 1.183971337732264715e+02 1.060682922754624968e+02 1.232884149776397997e+01
2.029014507253627016e+03 1.182239164207852582e+02 1.059859512085843676e+02 1.223796521220089417e+01
2.031015507753877046e+03 1.180517858504985043e+02 1.059037159921287525e+02 1.214806985836974462e+01
2.033016508254127302e+03 1.178807279413981917e+02 1.058215864954046452e+02 1.205914144599354465e+01
2.035017508754377332e+03 1.177107288200753032e+02 1.057395625875416698e+02 1.197116623253362633e+01
2.037018509254627361e+03 1.175417748554527009e+02 1.056576441374939890e+02 1.188413071795870657e+01
2.039019509754877618e+03 1.173738526536862992e+02 1.055758310140440983e+02 1.179802163964220441e+01
2.041020510255127647e+03 1.172069490531903284e+02 1.054941230858064358e+02 1.171282596738389969e+01
2.043021510755377903e+03 1.170410511197840293e+02 1.054125202212313468e+02 1.162853089855268074e+01
2.045022511255627933e+03 1.168761461419555729e+02 1.053310222886085938e+02 1.154512385334698266e+01
2.047023511755878189e+03 1.167122216262406056e+02 1.052496291560709665e+02 1.146259247016963734e+01
2.049024512256128219e+03 1.165492652927122634e+02 1.051683406915981749e+02 1.138092460111409210e+01
2.051025512756378248e+03 1.163872650705790193e+02 1.050871567630201753e+02 1.130010830755885110e+01
2.053026513256628277e+03 1.162262090938879879e+02 1.050060772380207510e+02 1.122013185586724227e+01
2.055027513756878761e+03 1.160660856973307915e+02 1.049251019841411505e+02 1.114098371318963743e+01
2.057028514257128791e+03 1.159068834121490283e+02 1.048442308687835549e+02 1.106265254336546988e+01
2.059029514757378820e+03 1.157485909621364328e+02 1.047634637592144173e+02 1.098512720292201728e+01
2.061030515257628849e+03 1.155911972597357220e+02 1.046828005225679448e+02 1.090839673716778080e+01
2.063031515757878879e+03 1.154346914022272585e+02 1.046022410258495938e+02 1.083245037637766117e+01
2.065032516258129363e+03 1.152790626680067305e+02 1.045217851359392540e+02 1.075727753206747828e+01
2.067033516758379392e+03 1.151243005129503132e+02 1.044414327195946584e+02 1.068286779335564951e+01
2.069034517258629421e+03 1.149703945668641438e+02 1.043611836434547229e+02 1.060921092340941740e+01
2.071035517758879450e+03 1.148173346300163615e+02 1.042810377740426873e+02 1.053629685597367072e+01
2.073036518259129934e+03 1.146651106697495521e+02 1.042009949777695113e+02 1.046411569198003910e+01
2.075037518759379964e+03 1.145137128171710401e+02 1.041210551209368731e+02 1.039265769623416524e+01
2.077038519259629993e+03 1.143631313639196918e+02 1.040412180697405660e+02 1.032191329417912229e+01
2.079039519759880022e+03 1.142133567590063308e+02 1.039614836902733970e+02 1.025187306873293913e+01
2.081040520260130052e+03 1.140643796057270123e+02 1.038818518485285551e+02 1.018252775719845538e+01
2.083041520760380536e+03 1.139161906586458457e+02 1.038023224104024536e+02 1.011386824824339215e+01
2.085042521260630565e+03 1.137687808206470095e+02 1.037228952416979268e+02 1.004588557894908796e+01
2.087043521760880594e+03 1.136221411400531167e+02 1.036435702081272723e+02 9.978570931925851539e+00
2.089044522261130624e+03 1.134762628078085100e+02 1.035643471753150635e+02 9.911915632493451866e+00
2.091045522761380653e+03 1.133311371547263349e+02 1.034852260088013480e+02 9.845911145924985064e+00
2.093046523261631137e+03 1.131867556487968614e+02 1.034062065740444183e+02 9.780549074752437733e+00
2.095047523761881166e+03 1.130431098925564015e+02 1.033272887364238670e+02 9.715821156132530945e+00
2.097048524262131195e+03 1.129001916205143061e+02 1.032484723612432163e+02 9.651719259271082763e+00
2.099049524762381225e+03 1.127579926966377570e+02 1.031697573137330721e+02 9.588235382904688464e+00
2.101050525262631254e+03 1.126165051118917688e+02 1.030911434590537255e+02 9.525361652838046922e+00
2.103051525762881738e+03 1.124757209818337031e+02 1.030126306622980792e+02 9.463090319535629291e+00
2.105052526263131767e+03 1.123356325442607471e+02 1.029342187884943769e+02 9.401413755766366620e+00
2.107053526763381797e+03 1.121962321569087635e+02 1.028559077026089170e+02 9.340324454299841150e+00
2.109054527263631826e+03 1.120575122952018177e+02 1.027776972695488098e+02 9.279815025653011418e+00
2.111055527763882310e+03 1.119194655500505462e+02 1.026995873541646489e+02 9.219878195885899075e+00
2.113056528264132339e+03 1.117820846256984879e+02 1.026215778212532115e+02 9.160506804445279982e+00
2.115057528764382369e+03 1.116453623376149267e+02 1.025436685355600162e+02 9.101693802054917626e+00
2.117058529264632398e+03 1.115092916104335785e+02 1.024658593617820372e+02 9.043432248651546601e+00
2.119059529764882427e+03 1.113738654759354176e+02 1.023881501645702485e+02 8.985715311365163771e+00
2.121060530265132911e+03 1.112390770710748029e+02 1.023105408085321528e+02 8.928536262542653645e+00
2.123061530765382940e+03 1.111049196360482227e+02 1.022330311582343683e+02 8.871888477813859808e+00
2.125062531265632970e+03 1.109713865124038250e+02 1.021556210782051437e+02 8.815765434198679529e+00
2.127063531765882999e+03 1.108384711411914481e+02 1.020783104329367887e+02 8.760160708254653983e+00
2.129064532266133028e+03 1.107061670611519162e+02 1.020010990868882317e+02 8.705067974263688058e+00
2.131065532766383512e+03 1.105744679069444487e+02 1.019239869044872933e+02 8.650481002457157231e+00
2.133066533266633542e+03 1.104433674074118699e+02 1.018469737501333725e+02 8.596393657278504463e+00
2.135067533766883571e+03 1.103128593838817864e+02 1.017700594881995784e+02 8.542799895682209765e+00
2.137068534267133600e+03 1.101829377485037611e+02 1.016932439830352308e+02 8.489693765468533826e+00
2.139069534767383630e+03 1.100535965026211471e+02 1.016165270989681346e+02 8.437069403653014277e+00
2.141070535267634114e+03 1.099248297351769281e+02 1.015399087003070093e+02 8.384921034869920575e+00
2.143071535767884143e+03 1.097966316211526134e+02 1.014633886513436920e+02 8.333242969808926759e+00
2.145072536268134172e+03 1.096689964200395195e+02 1.013869668163554252e+02 8.282029603684096131e+00
2.147073536768384201e+03 1.095419184743417134e+02 1.013106430596071874e+02 8.231275414734529505e+00
2.149074537268634685e+03 1.094153922081096084e+02 1.012344172453537254e+02 8.180974962755875879e+00
2.151075537768884715e+03 1.092894121255041995e+02 1.011582892378421263e+02 8.131122887662067811e+00
2.153076538269134744e+03 1.091639728093899464e+02 1.010822589013135939e+02 8.081713908076354258e+00
2.155077538769384773e+03 1.090390689199571170e+02 1.010063261000058787e+02 8.032742819951238289e+00
2.157078539269634803e+03 1.089146951933717702e+02 1.009304906981553103e+02 7.984204495216465247e+00
2.159079539769885287e+03 1.087908464404534215e+02 1.008547525599989996e+02 7.936093880454421878e+00
2.161080540270135316e+03 1.086675175453793258e+02 1.007791115497768857e+02 7.888405995602443710e+00
2.163081540770385345e+03 1.085447034644149085e+02 1.007035675317337535e+02 7.841135932681157605e+00
2.165082541270635375e+03 1.084223992246700732e+02 1.006281203701214793e+02 7.794278854548600144e+00
2.167083541770885404e+03 1.083005999228800533e+02 1.005527699292008634e+02 7.747829993679196114e+00
2.169084542271135888e+03 1.081793007242109894e+02 1.004775160732437200e+02 7.701784650967268497e+00
2.171085542771385917e+03 1.080584968610893952e+02 1.004023586665349939e+02 7.656138194554405807e+00
2.173086543271635946e+03 1.079381836320546455e+02 1.003272975733745511e+02 7.610886058680097044e+00
2.175087543771885976e+03 1.078183564006344994e+02 1.002523326580792116e+02 7.566023742555293197e+00
2.177088544272136460e+03 1.076990105942428642e+02 1.001774637849846954e+02 7.521546809258169652e+00
2.179089544772386489e+03 1.075801417030993861e+02 1.001026908184476127e+02 7.477450884651770657e+00
2.181090545272636518e+03 1.074617452791700742e+02 1.000280136228472401e+02 7.433731656322829728e+00
2.183091545772886548e+03 1.073438169351288991e+02 9.995343206258736757e+01 7.390384872541538641e+00
2.185092546273136577e+03 1.072263523433399541e+02 9.987894600209833129e+01 7.347406341241618399e+00
2.187093546773387061e+03 1.071093472348590012e+02 9.980455530583869006e+01 7.304791929020308494e+00
2.189094547273637090e+03 1.069927973984549965e+02 9.973025983829715813e+01 7.262537560157843686e+00
2.191095547773887120e+03 1.068766986796502749e+02 9.965605946399435311e+01 7.220639215655914711e+00
2.193096548274137149e+03 1.067610469797793655e+02 9.958195404748457236e+01 7.179092932294791396e+00
2.195097548774387178e+03 1.066458382550661952e+02 9.950794345335755509e+01 7.137894801708632997e+00
2.197098549274637662e+03 1.065310685157188573e+02 9.943402754624027295e+01 7.097040969478587868e+00
2.199099549774887691e+03 1.064167338250420016e+02 9.936020619079863536e+01 7.056527634243368929e+00
2.201100550275137721e+03 1.063028302985659508e+02 9.928647925173918054e+01 7.016351046826766691e+00
2.203101550775387750e+03 1.061893541031926702e+02 9.921284659381078086e+01 6.976507509381892902e+00
2.205102551275637779e+03 1.060763014563580668e+02 9.913930808180634813e+01 6.936993374551718716e+00
2.207103551775888263e+03 1.059636686252099338e+02 9.906586358056441100e+01 6.897805044645524575e+00
2.209104552276138293e+03 1.058514519258019249e+02 9.899251295497089131e+01 6.858938970831033544e+00
2.211105552776388322e+03 1.057396477223022799e+02 9.891925606996059628e+01 6.820391652341684541e+00
2.213106553276638351e+03 1.056282524262178129e+02 9.884609279051885267e+01 6.782159635698953970e+00
2.215107553776888835e+03 1.055172624956324086e+02 9.877302298168316952e+01 6.744239513949243481e+00
2.217108554277138865e+03 1.054066744344598447e+02 9.870004650854473027e+01 6.706627925915118027e+00
2.219109554777388894e+03 1.052964847917103981e+02 9.862716323624995596e+01 6.669321555460443918e+00
2.221110555277638923e+03 1.051866901607715192e+02 9.855437303000215366e+01 6.632317130769366464e+00
2.223111555777888952e+03 1.050772871787013543e+02 9.848167575506279547e+01 6.595611423638564119e+00
2.225112556278139436e+03 1.049682725255360651e+02 9.840907127675332333e+01 6.559201248782743576e+00
2.227113556778389466e+03 1.048596429236093996e+02 9.833655946045647056e+01 6.523083463152935302e+00
2.229114557278639495e+03 1.047513951368850229e+02 9.826414017161771142e+01 6.487254965267311491e+00
2.231115557778889524e+03 1.046435259703012548e+02 9.819181327574681006e+01 6.451712694554447403e+00
2.233116558279139554e+03 1.045360322691277588e+02 9.811957863841924166e+01 6.416453630708515377e+00
2.235117558779390038e+03 1.044289109183338979e+02 9.804743612527752816e+01 6.381474793056367112e+00
2.237118559279640067e+03 1.043221588419689994e+02 9.797538560203282998e+01 6.346773239936164046e+00
2.239119559779890096e+03 1.042157730025534761e+02 9.790342693446621070e+01 6.312346068087262729e+00
2.241120560280140126e+03 1.041097504004812890e+02 9.783155998843002976e+01 6.278190412051264602e+00
2.243121560780390155e+03 1.040040880734331523e+02 9.775978462984927830e+01 6.244303443583873126e+00
2.245122561280640639e+03 1.038987830958004963e+02 9.768810072472308548e+01 6.210682371077412611e+00
2.247123561780890668e+03 1.037938325781196909e+02 9.761650813912594060e+01 6.177324438993752054e+00
2.249124562281140697e+03 1.036892336665163015e+02 9.754500673920891529e+01 6.144226927307380848e+00
2.251125562781390727e+03 1.035849835421597760e+02 9.747359639120121244e+01 6.111387150958558223e+00
2.253126563281641211e+03 1.034810794207274540e+02 9.740227696141127467e+01 6.078802459316174911e+00
2.255127563781891240e+03 1.033775185518784241e+02 9.733104831622816278e+01 6.046470235650266645e+00
2.257128564282141269e+03 1.032742982187365470e+02 9.725991032212270682e+01 6.014387896613845541e+00
2.259129564782391299e+03 1.031714157373828868e+02 9.718886284564889877e+01 5.982552891733992517e+00
2.261130565282641328e+03 1.030688684563570234e+02 9.711790575344505783e+01 5.950962702911961166e+00
2.263131565782891812e+03 1.029666537561670623e+02 9.704703891223500989e+01 5.919614843932051507e+00
2.265132566283141841e+03 1.028647690488086823e+02 9.697626218882940918e+01 5.888506859979270480e+00
2.267133566783391871e+03 1.027632117772921276e+02 9.690557545012683249e+01 5.857636327165298695e+00
2.269134567283641900e+03 1.026619794151779672e+02 9.683497856311504393e+01 5.827000852062930392e+00
2.271135567783891929e+03 1.025610694661206708e+02 9.676447139487210336e+01 5.796598071248571848e+00
2.273136568284142413e+03 1.024604794634202278e+02 9.669405381256748910e+01 5.766425650852735174e+00
2.275137568784392442e+03 1.023602069695818102e+02 9.662372568346340529e+01 5.736481286118409351e+00
2.277138569284642472e+03 1.022602495758827672e+02 9.655348687491576243e+01 5.706762700967004776e+00
2.279139569784892501e+03 1.021606049019472096e+02 9.648333725437528585e+01 5.677267647571924591e+00
2.281140570285142530e+03 1.020612705953282102e+02 9.641327668938878048e+01 5.647993905939422632e+00
2.283141570785393014e+03 1.019622443310966844e+02 9.634330504759995506e+01 5.618939283496726667e+00
2.285142571285643044e+03 1.018635238114381707e+02 9.627342219675090007e+01 5.590101614687277731e+00
2.287143571785893073e+03 1.017651067652554957e+02 9.620362800468268460e+01 5.561478760572803992e+00
2.289144572286143102e+03 1.016669909477791691e+02 9.613392233933682007e+01 5.533068608442343717e+00
2.291145572786393586e+03 1.015691741401838044e+02 9.606430506875597075e+01 5.504869071427827443e+00
2.293146573286643616e+03 1.014716541492116164e+02 9.599477606108531802e+01 5.476878088126304611e+00
2.295147573786893645e+03 1.013744288068018164e+02 9.592533518457331354e+01 5.449093622228498468e+00
2.297148574287143674e+03 1.012774959697264734e+02 9.585598230757274507e+01 5.421513662153731872e+00
2.299149574787393703e+03 1.011808535192328407e+02 9.578671729854185912e+01 5.394136220690977979e+00
2.301150575287644187e+03 1.010844993606911402e+02 9.571754002604515676e+01 5.366959334645989621e+00
2.303151575787894217e+03 1.009884314232489828e+02 9.564845035875460155e+01 5.339981064494383034e+00
2.305152576288144246e+03 1.008926476594907911e+02 9.557944816545028743e+01 5.313199494040497406e+00
2.307153576788394275e+03 1.007971460451036307e+02 9.551053331502161825e+01 5.286612730082007161e+00
2.309154577288644305e+03 1.007019245785483008e+02 9.544170567646816039e+01 5.260218902080137759e+00
2.311155577788894789e+03 1.006069812807359369e+02 9.537296511890058071e+01 5.234016161835359782e+00
2.313156578289144818e+03 1.005123141947101004e+02 9.530431151154158442e+01 5.208002683168521330e+00
2.315157578789394847e+03 1.004179213853339405e+02 9.523574472372675359e+01 5.182176661607186929e+00
2.317158579289644877e+03 1.003238009389827425e+02 9.516726462490548499e+01 5.156536314077253991e+00
2.319159579789894906e+03 1.002299509632415919e+02 9.509887108464195649e+01 5.131079878599638100e+00
2.321160580290145390e+03 1.001363695866076853e+02 9.503056397261576649e+01 5.105805613991913461e+00
2.323161580790395419e+03 1.000430549581980415e+02 9.496234315862309927e+01 5.080711799574939569e+00
2.325162581290645448e+03 9.995000524746157566e+01 9.489420851257736444e+01 5.055796734884210331e+00
2.327163581790895478e+03 9.985721864389601876e+01 9.482615990451003540e+01 5.031058739385986911e+00
2.329164582291145962e+03 9.976469335676965500e+01 9.475819720457161566e+01 5.006496152198042004e+00
2.331165582791395991e+03 9.967242761484737912e+01 9.469032028303240622e+01 4.982107331814979112e+00
2.333166583291646020e+03 9.958041966612117335e+01 9.462252901028321617e+01 4.957890655837959848e+00
2.335167583791896050e+03 9.948866777754516022e+01 9.455482325683630052e+01 4.933844520708863257e+00
2.337168584292146079e+03 9.939717023477481916e+01 9.448720289332608502e+01 4.909967341448731482e+00
2.339169584792396563e+03 9.930592534191032428e+01 9.441966779050989089e+01 4.886257551400428056e+00
2.341170585292646592e+03 9.921493142124434428e+01 9.435221781926888696e+01 4.862713601975463540e+00
2.343171585792896622e+03 9.912418681301346624e+01 9.428485285060862964e+01 4.839333962404837486e+00
2.345172586293146651e+03 9.903368987515392519e+01 9.421757275565998668e+01 4.816117119493941168e+00
2.347173586793396680e+03 9.894343898306105700e+01 9.415037740567973401e+01 4.793061577381329208e+00
2.349174587293647164e+03 9.885343252935277292e+01 9.408326667205142257e+01 4.770165857301356560e+00
2.351175587793897193e+03 9.876366892363668626e+01 9.401624042628606048e+01 4.747428497350622223e+00
2.353176588294147223e+03 9.867414659228076346e+01 9.394929854002270986e+01 4.724848052258054487e+00
2.355177588794397252e+03 9.858486397818815306e+01 9.388244088502942475e+01 4.702423093158722978e+00
2.357178589294647281e+03 9.849581954057481425e+01 9.381566733320366325e+01 4.680152207371154560e+00
2.359179589794897765e+03 9.840701175475143714e+01 9.374897775657322541e+01 4.658033998178215285e+00
2.361180590295147795e+03 9.831843911190827612e+01 9.368237202729683588e+01 4.636067084611433131e+00
2.363181590795397824e+03 9.823010011890342241e+01 9.361585001766475500e+01 4.614250101238667412e+00
2.365182591295647853e+03 9.814199329805461502e+01 9.354941160009946088e+01 4.592581697955154141e+00
2.367183591795898337e+03 9.805411718693416390e+01 9.348305664715637420e+01 4.571060539777794141e+00
2.369184592296148367e+03 9.796647033816716998e+01 9.341678503152448343e+01 4.549685306642688332e+00
2.371185592796398396e+03 9.787905131923261592e+01 9.335059662602687069e+01 4.528454693205751447e+00
2.373186593296648425e+03 9.779185871226792415e+01 9.328449130362143649e+01 4.507367408646491214e+00
2.375187593796898454e+03 9.770489111387634296e+01 9.321846893740153916e+01 4.486422176474809120e+00
2.377188594297148938e+03 9.761814713493724582e+01 9.315252940059647813e+01 4.465617734340773914e+00
2.379189594797398968e+03 9.753162540041961392e+01 9.308667256657224698e+01 4.444952833847364282e+00
2.381190595297648997e+03 9.744532454919806241e+01 9.302089830883201671e+01 4.424426240366049257e+00
2.383191595797899026e+03 9.735924323387199308e+01 9.295520650101674676e+01 4.404036732855240999e+00
2.385192596298149056e+03 9.727338012058729078e+01 9.288959701690578186e+01 4.383783103681512472e+00
2.387193596798399540e+03 9.718773388886091880e+01 9.282406973041734943e+01 4.363664158443564922e+00
2.389194597298649569e+03 9.710230323140820019e+01 9.275862451560931277e+01 4.343678715798880319e+00
2.391195597798899598e+03 9.701708685397240117e+01 9.269326124667942679e+01 4.323825607292977047e+00
2.393196598299149628e+03 9.693208347515746937e+01 9.262797979796614811e+01 4.304103677191323918e+00
2.395197598799399657e+03 9.684729182626274735e+01 9.256278004394899028e+01 4.284511782313756179e+00
2.397198599299650141e+03 9.676271065112057101e+01 9.249766185924914907e+01 4.265048791871421052e+00
2.399199599799900170e+03 9.667833870593624113e+01 9.243262511863005670e+01 4.245713587306184422e+00
2.401200600300150199e+03 9.659417475913016915e+01 9.236766969699773711e+01 4.226505062132433821e+00
2.403201600800400229e+03 9.651021759118275156e+01 9.230279546940145963e+01 4.207422121781293711e+00
2.405202601300650713e+03 9.642646599448137579e+01 9.223800231103422220e+01 4.188463683447159802e+00
2.407203601800900742e+03 9.634291877316974251e+01 9.217329009723319189e+01 4.169628675936543516e+00
2.409204602301150771e+03 9.625957474299930539e+01 9.210865870348014539e+01 4.150916039519153777e+00
2.411205602801400801e+03 9.617643273118333980e+01 9.204410800540210857e+01 4.132324725781225006e+00
2.413206603301650830e+03 9.609349157625264581e+01 9.197963787877164066e+01 4.113853697481008709e+00
2.415207603801901314e+03 9.601075012791380914e+01 9.191524819950738845e+01 4.095501928406418024e+00
2.417208604302151343e+03 9.592820724690943734e+01 9.185093884367464057e+01 4.077268403234803884e+00
2.419209604802401373e+03 9.584586180488030038e+01 9.178670968748555481e+01 4.059152117394745574e+00
2.421210605302651402e+03 9.576371268422968797e+01 9.172256060729974081e+01 4.041152076929948045e+00
2.423211605802901431e+03 9.568175877798981332e+01 9.165849147962471477e+01 4.023267298365101219e+00
2.425212606303151915e+03 9.559999898968995069e+01 9.159450218111622632e+01 4.005496808573718148e+00
2.427213606803401944e+03 9.551843223322670440e+01 9.153059258857877012e+01 3.987839644647939163e+00
2.429214607303651974e+03 9.543705743273615383e+01 9.146676257896596951e+01 3.970294853770186094e+00
2.431215607803902003e+03 9.535587352246770365e+01 9.140301202938096026e+01 3.952861493086745170e+00
2.433216608304152032e+03 9.527487944665999464e+01 9.133934081707683106e+01 3.935538629583161807e+00
2.435217608804402516e+03 9.519407415941846295e+01 9.127574881945700724e+01 3.918325339961453047e+00
2.437218609304652546e+03 9.511345662459477523e+01 9.121223591407564868e+01 3.901220710519122559e+00
2.439219609804902575e+03 9.503302581566782692e+01 9.114880197863794820e+01 3.884223837029880055e+00
2.441220610305152604e+03 9.495278071562680111e+01 9.108544689100067160e+01 3.867333824626136618e+00
2.443221610805403088e+03 9.487272031685552065e+01 9.102217052917235662e+01 3.850549787683168468e+00
2.445222611305653118e+03 9.479284362101877548e+01 9.095897277131382452e+01 3.833870849704956285e+00
2.447223611805903147e+03 9.471314963895007111e+01 9.089585349573842166e+01 3.817296143211651671e+00
2.449224612306153176e+03 9.463363739054111079e+01 9.083281258091244581e+01 3.800824809628669421e+00
2.451225612806403205e+03 9.455430590463278406e+01 9.076984990545541621e+01 3.784455999177371854e+00
2.453226613306653690e+03 9.447515421890778953e+01 9.070696534814049983e+01 3.768188870767292808e+00
2.455227613806903719e+03 9.439618137978479240e+01 9.064415878789486669e+01 3.752022591889930592e+00
2.457228614307153748e+03 9.431738644231380420e+01 9.058143010379980353e+01 3.735956338514004216e+00
2.459229614807403777e+03 9.423876847007359459e+01 9.051877917509135330e+01 3.719989294982247063e+00
2.461230615307653807e+03 9.416032653506997008e+01 9.045620588116034355e+01 3.704120653909620309e+00
2.463231615807904291e+03 9.408205971763590014e+01 9.039371010155289810e+01 3.688349616082994942e+00
2.465232616308154320e+03 9.400396710633287967e+01 9.033129171597063589e+01 3.672675390362238446e+00
2.467233616808404349e+03 9.392604779785375513e+01 9.026895060427106898e+01 3.657097193582683925e+00
2.469234617308654379e+03 9.384830089692665922e+01 9.020668664646768775e+01 3.641614250458978130e+00
2.471235617808904863e+03 9.377072551622079288e+01 9.014449972273050093e+01 3.626225793490290616e+00
2.473236618309154892e+03 9.369332077625305999e+01 9.008238971338623458e+01 3.610931062866828967e+00
2.475237618809404921e+03 9.361608580529612311e+01 9.002035649891845992e+01 3.595729306377665413e+00
2.477238619309654950e+03 9.353901973928796565e+01 8.995839995996810501e+01 3.580619779319854867e+00
2.479239619809904980e+03 9.346212172174237764e+01 8.989651997733356836e+01 3.565601744408815055e+00
2.481240620310155464e+03 9.338539090366094797e+01 8.983471643197100320e+01 3.550674471689943434e+00
2.483241620810405493e+03 9.330882644344606547e+01 8.977298920499458745e+01 3.535837238451474906e+00
2.485242621310655522e+03 9.323242750681536961e+01 8.971133817767685059e+01 3.521089329138523016e+00
2.487243621810905552e+03 9.315619326671708222e+01 8.964976323144875892e+01 3.506430035268326861e+00
2.489244622311155581e+03 9.308012290324674609e+01 8.958826424790008502e+01 3.491858655346655738e+00
2.491245622811406065e+03 9.300421560356491568e+01 8.952684110877956414e+01 3.477374494785358650e+00
2.493246623311656094e+03 9.292847056181636844e+01 8.946549369599529200e+01 3.462976865821076444e+00
2.495247623811906124e+03 9.285288697904968558e+01 8.940422189161468225e+01 3.448665087435010435e+00
2.497248624312156153e+03 9.277746406313873706e+01 8.934302557786489274e+01 3.434438485273838992e+00
2.499249624812406182e+03 9.270220102870469248e+01 8.928190463713299607e+01 3.420296391571694183e+00
2.501250625312656666e+03 9.262709709703935346e+01 8.922085895196616434e+01 3.406238145073191337e+00
2.503251625812906696e+03 9.255215149602940983e+01 8.915988840507188229e+01 3.392263090957532423e+00
2.505252626313156725e+03 9.247736346008174735e+01 8.909899287931814627e+01 3.378370580763597530e+00
2.507253626813406754e+03 9.240273223004983549e+01 8.903817225773373423e+01 3.364559972316094605e+00
2.509254627313657238e+03 9.232825705316092524e+01 8.897742642350826259e+01 3.350830629652665316e+00
2.511255627813907267e+03 9.225393718294454004e+01 8.891675525999251306e+01 3.337181922952023427e+00
2.513256628314157297e+03 9.217977187916153525e+01 8.885615865069853214e+01 3.323613228463003555e+00
2.515257628814407326e+03 9.210576040773442230e+01 8.879563647929981585e+01 3.310123928434605567e+00
2.517258629314657355e+03 9.203190204067847446e+01 8.873518862963150866e+01 3.296713411046961806e+00
2.519259629814907839e+03 9.195819605603382740e+01 8.867481498569060250e+01 3.283381070343229347e+00
2.521260630315157869e+03 9.188464173779844657e+01 8.861451543163605038e+01 3.270126306162396190e+00
2.523261630815407898e+03 9.181123837586196146e+01 8.855428985178899381e+01 3.256948524072969420e+00
2.525262631315657927e+03 9.173798526594032410e+01 8.849413813063276280e+01 3.243847135307561746e+00
2.527263631815907956e+03 9.166488170951160441e+01 8.843406015281325949e+01 3.230821556698344033e+00
2.529264632316158441e+03 9.159192701375226875e+01 8.837405580313892983e+01 3.217871210613344246e+00
2.531265632816408470e+03 9.151912049147460948e+01 8.831412496658100508e+01 3.204995524893605729e+00
2.533266633316658499e+03 9.144646146106475726e+01 8.825426752827360133e+01 3.192193932791152822e+00
2.535267633816908528e+03 9.137394924642164540e+01 8.819448337351384737e+01 3.179465872907795809e+00
2.537268634317158558e+03 9.130158317689678427e+01 8.813477238776205525e+01 3.166810789134728576e+00
2.539269634817409042e+03 9.122936258723474623e+01 8.807513445664181972e+01 3.154228130592926060e+00
2.541270635317659071e+03 9.115728681751453166e+01 8.801556946594020303e+01 3.141717351574326411e+00
2.543271635817909100e+03 9.108535521309147498e+01 8.795607730160772064e+01 3.129277911483757002e+00
2.545272636318159130e+03 9.101356712454027331e+01 8.789665784975861129e+01 3.116909274781662020e+00
2.547273636818409614e+03 9.094192190759841310e+01 8.783731099667087960e+01 3.104610910927535716e+00
2.549274637318659643e+03 9.087041892311052038e+01 8.777803662878639557e+01 3.092382294324129699e+00
2.551275637818909672e+03 9.079905753697337900e+01 8.771883463271103665e+01 3.080222904262341022e+00
2.553276638319159701e+03 9.072783712008158830e+01 8.765970489521473041e+01 3.068132224866852553e+00
2.555277638819409731e+03 9.065675704827413028e+01 8.760064730323166771e+01 3.056109745042466130e+00
2.557278639319660215e+03 9.058581670228137739e+01 8.754166174386026000e+01 3.044154958421115609e+00
2.559279639819910244e+03 9.051501546767291018e+01 8.748274810436332416e+01 3.032267363309583352e+00
2.561280640320160273e+03 9.044435273480603144e+01 8.742390627216815346e+01 3.020446462637873086e+00
2.563281640820410303e+03 9.037382789877480604e+01 8.736513613486656027e+01 3.008691763908251104e+00
2.565282641320660332e+03 9.030344035935993929e+01 8.730643758021498968e+01 2.997002779144946949e+00
2.567283641820910816e+03 9.023318952097909573e+01 8.724781049613460482e+01 2.985379024844493578e+00
2.569284642321160845e+03 9.016307479263808489e+01 8.718925477071138630e+01 2.973820021926704804e+00
2.571285642821410875e+03 9.009309558788237382e+01 8.713077029219611802e+01 2.962325295686261573e+00
2.573286643321660904e+03 9.002325132474945235e+01 8.707235694900450085e+01 2.950894375744945286e+00
2.575287643821910933e+03 8.995354142572172407e+01 8.701401462971728051e+01 2.939526796004450215e+00
2.577288644322161417e+03 8.988396531767992315e+01 8.695574322308011972e+01 2.928222094599803871e+00
