# w  J_DrudeLorentz  J_BrownianOscillator  J_total
2.063031515757878879e+03 1.056913841353190264e+02 1.046022410258495938e+02 1.089143109469431048e+00
2.065032516258129363e+03 1.056050009470359896e+02 1.045217851359392540e+02 1.083215811096731596e+00
2.067033516758379392e+03 1.055187679715290869e+02 1.044414327195946584e+02 1.077335251934432581e+00
2.069034517258629421e+03 1.054326845887727444e+02 1.043611836434547229e+02 1.071500945318022202e+00
2.071035517758879450e+03 1.053467501849329864e+02 1.042810377740426873e+02 1.065712410890298223e+00
2.073036518259129934e+03 1.052609641522730897e+02 1.042009949777695113e+02 1.059969174503571532e+00
2.075037518759379964e+03 1.051753258890605025e+02 1.041210551209368731e+02 1.054270768123630297e+00
2.077038519259629993e+03 1.050898347994759945e+02 1.040412180697405660e+02 1.048616729735434960e+00
2.079039519759880022e+03 1.050044902935239008e+02 1.039614836902733970e+02 1.043006603250498987e+00
2.081040520260130052e+03 1.049192917869444983e+02 1.038818518485285551e+02 1.037439938415940954e+00
2.083041520760380536e+03 1.048342387011276031e+02 1.038023224104024536e+02 1.031916290725146457e+00
2.085042521260630565e+03 1.047493304630279596e+02 1.037228952416979268e+02 1.026435221330032954e+00
2.087043521760880594e+03 1.046645665050821350e+02 1.036435702081272723e+02 1.020996296954863602e+00
2.089044522261130624e+03 1.045799462651266509e+02 1.035643471753150635e+02 1.015599089811593858e+00
2.091045522761380653e+03 1.044954691863180614e+02 1.034852260088013480e+02 1.010243177516715996e+00
2.093046523261631137e+03 1.044111347170539830e+02 1.034062065740444183e+02 1.004928143009563790e+00
2.095047523761881166e+03 1.043269423108959302e+02 1.033272887364238670e+02 9.996535744720623784e-01
2.097048524262131195e+03 1.042428914264930881e+02 1.032484723612432163e+02 9.944190652498736682e-01
2.099049524762381225e+03 1.041589815275080042e+02 1.031697573137330721e+02 9.892242137749367448e-01
2.101050525262631254e+03 1.040752120825430751e+02 1.030911434590537255e+02 9.840686234893477602e-01
2.103051525762881738e+03 1.039915825650686543e+02 1.030126306622980792e+02 9.789519027705728682e-01
2.105052526263131767e+03 1.039080924533523387e+02 1.029342187884943769e+02 9.738736648579595645e-01
2.107053526763381797e+03 1.038247412303894350e+02 1.028559077026089170e+02 9.688335277805135703e-01
2.109054527263631826e+03 1.037415283838347477e+02 1.027776972695488098e+02 9.638311142859355973e-01
2.111055527763882310e+03 1.036584534059355178e+02 1.026995873541646489e+02 9.588660517708726960e-01
2.113056528264132339e+03 1.035755157934655841e+02 1.026215778212532115e+02 9.539379722123765282e-01
2.115057528764382369e+03 1.034927150476605391e+02 1.025436685355600162e+02 9.490465121005271509e-01
2.117058529264632398e+03 1.034100506741542631e+02 1.024658593617820372e+02 9.441913123722217582e-01
2.119059529764882427e+03 1.033275221829163399e+02 1.023881501645702485e+02 9.393720183460878559e-01
2.121060530265132911e+03 1.032451290881906516e+02 1.023105408085321528e+02 9.345882796585012198e-01
2.123061530765382940e+03 1.031628709084350675e+02 1.022330311582343683e+02 9.298397502007037518e-01
2.125062531265632970e+03 1.030807471662621140e+02 1.021556210782051437e+02 9.251260880569690537e-01
2.127063531765882999e+03 1.029987573883806249e+02 1.020783104329367887e+02 9.204469554438301504e-01
2.129064532266133028e+03 1.029169011055385567e+02 1.020010990868882317e+02 9.158020186503227356e-01
2.131065532766383512e+03 1.028351778524665292e+02 1.019239869044872933e+02 9.111909479792347222e-01
2.133066533266633542e+03 1.027535871678227295e+02 1.018469737501333725e+02 9.066134176893506647e-01
2.135067533766883571e+03 1.026721285941382291e+02 1.017700594881995784e+02 9.020691059386483079e-01
2.137068534267133600e+03 1.025908016777636931e+02 1.016932439830352308e+02 8.975576947284567009e-01
2.139069534767383630e+03 1.025096059688166719e+02 1.016165270989681346e+02 8.930788698485413457e-01
2.141070535267634114e+03 1.024285410211301155e+02 1.015399087003070093e+02 8.886323208230993975e-01
2.143071535767884143e+03 1.023476063922013424e+02 1.014633886513436920e+02 8.842177408576566977e-01
2.145072536268134172e+03 1.022668016431422586e+02 1.013869668163554252e+02 8.798348267868364436e-01
2.147073536768384201e+03 1.021861263386301886e+02 1.013106430596071874e+02 8.754832790229957196e-01
2.149074537268634685e+03 1.021055800468594299e+02 1.012344172453537254e+02 8.711628015057045760e-01
2.151075537768884715e+03 1.020251623394941873e+02 1.011582892378421263e+02 8.668731016520619947e-01
2.153076538269134744e+03 1.019448727916214068e+02 1.010822589013135939e+02 8.626138903078138798e-01
2.155077538769384773e+03 1.018647109817051586e+02 1.010063261000058787e+02 8.583848816992823982e-01
2.157078539269634803e+03 1.017846764915413900e+02 1.009304906981553103e+02 8.541857933860749208e-01
2.159079539769885287e+03 1.017047689062135589e+02 1.008547525599989996e+02 8.500163462145610138e-01
2.161080540270135316e+03 1.016249878140489926e+02 1.007791115497768857e+02 8.458762642721129321e-01
2.163081540770385345e+03 1.015453328065758285e+02 1.007035675317337535e+02 8.417652748420724196e-01
2.165082541270635375e+03 1.014658034784809502e+02 1.006281203701214793e+02 8.376831083594648009e-01
2.167083541770885404e+03 1.013863994275682785e+02 1.005527699292008634e+02 8.336294983674099601e-01
2.169084542271135888e+03 1.013071202547179723e+02 1.004775160732437200e+02 8.296041814742474152e-01
2.171085542771385917e+03 1.012279655638463396e+02 1.004023586665349939e+02 8.256068973113440679e-01
2.173086543271635946e+03 1.011489349618661322e+02 1.003272975733745511e+02 8.216373884915757486e-01
2.175087543771885976e+03 1.010700280586476936e+02 1.002523326580792116e+02 8.176954005684776705e-01
2.177088544272136460e+03 1.009912444669807314e+02 1.001774637849846954e+02 8.137806819960428095e-01
2.179089544772386489e+03 1.009125838025367727e+02 1.001026908184476127e+02 8.098929840891632148e-01
2.181090545272636518e+03 1.008340456838319312e+02 1.000280136228472401e+02 8.060320609846932660e-01
2.183091545772886548e+03 1.007556297321904992e+02 9.995343206258736757e+01 8.021976696031349885e-01
2.185092546273136577e+03 1.006773355717092642e+02 9.987894600209833129e+01 7.983895696109268858e-01
2.187093546773387061e+03 1.005991628292220241e+02 9.980455530583869006e+01 7.946075233833272966e-01
2.189094547273637090e+03 1.005211111342650412e+02 9.973025983829715813e+01 7.908512959678841714e-01
2.191095547773887120e+03 1.004431801190428217e+02 9.965605946399435311e+01 7.871206550484729503e-01
2.193096548274137149e+03 1.003653694183944793e+02 9.958195404748457236e+01 7.834153709099006546e-01
2.195097548774387178e+03 1.002876786697606235e+02 9.950794345335755509e+01 7.797352164030658672e-01
2.197098549274637662e+03 1.002101075131509305e+02 9.943402754624027295e+01 7.760799669106550613e-01
2.199099549774887691e+03 1.001326555911120124e+02 9.936020619079863536e+01 7.724494003133822728e-01
2.201100550275137721e+03 1.000553225486959263e+02 9.928647925173918054e+01 7.688432969567420283e-01
2.203101550775387750e+03 9.997810803342906638e+01 9.921284659381078086e+01 7.652614396182829681e-01
2.205102551275637779e+03 9.990101169528173841e+01 9.913930808180634813e+01 7.617036134753897292e-01
2.207103551775888263e+03 9.982403318663796199e+01 9.906586358056441100e+01 7.581696060735538811e-01
2.209104552276138293e+03 9.974717216226603966e+01 9.899251295497089131e+01 7.546592072951437968e-01
2.211105552776388322e+03 9.967042827928923998e+01 9.891925606996059628e+01 7.511722093286413715e-01
2.213106553276638351e+03 9.959380119715720525e+01 9.884609279051885267e+01 7.477084066383592464e-01
2.215107553776888835e+03 9.951729057761778563e+01 9.877302298168316952e+01 7.442675959346182202e-01
2.217108554277138865e+03 9.944089608468911479e+01 9.870004650854473027e+01 7.408495761443805172e-01
2.219109554777388894e+03 9.936461738463228244e+01 9.862716323624995596e+01 7.374541483823250365e-01
2.221110555277638923e+03 9.928845414592451846e+01 9.855437303000215366e+01 7.340811159223695759e-01
2.223111555777888952e+03 9.921240603923240542e+01 9.848167575506279547e+01 7.307302841696166062e-01
2.225112556278139436e+03 9.913647273738605747e+01 9.840907127675332333e+01 7.274014606327313670e-01
2.227113556778389466e+03 9.906065391535319975e+01 9.833655946045647056e+01 7.240944548967316319e-01
2.229114557278639495e+03 9.898494925021390145e+01 9.826414017161771142e+01 7.208090785961835945e-01
2.231115557778889524e+03 9.890935842113562160e+01 9.819181327574681006e+01 7.175451453888117559e-01
2.233116558279139554e+03 9.883388110934873794e+01 9.811957863841924166e+01 7.143024709294913954e-01
2.235117558779390038e+03 9.875851699812216111e+01 9.804743612527752816e+01 7.110808728446397220e-01
2.237118559279640067e+03 9.868326577273981570e+01 9.797538560203282998e+01 7.078801707069865001e-01
2.239119559779890096e+03 9.860812712047692230e+01 9.790342693446621070e+01 7.047001860107167115e-01
2.241120560280140126e+03 9.853310073057701857e+01 9.783155998843002976e+01 7.015407421469869176e-01
2.243121560780390155e+03 9.845818629422907975e+01 9.775978462984927830e+01 6.984016643798042212e-01
2.245122561280640639e+03 9.838338350454534975e+01 9.768810072472308548e+01 6.952827798222603883e-01
2.247123561780890668e+03 9.830869205653905851e+01 9.761650813912594060e+01 6.921839174131212413e-01
2.249124562281140697e+03 9.823411164710266519e+01 9.754500673920891529e+01 6.891049078937526717e-01
2.251125562781390727e+03 9.815964197498661292e+01 9.747359639120121244e+01 6.860455837853958183e-01
2.253126563281641211e+03 9.808528274077804099e+01 9.740227696141127467e+01 6.830057793667690946e-01
2.255127563781891240e+03 9.801103364688016484e+01 9.733104831622816278e+01 6.799853306520022844e-01
2.257128564282141269e+03 9.793689439749159931e+01 9.725991032212270682e+01 6.769840753688887158e-01
2.259129564782391299e+03 9.786286469858636394e+01 9.718886284564889877e+01 6.740018529374588452e-01
2.261130565282641328e+03 9.778894425789391676e+01 9.711790575344505783e+01 6.710385044488643702e-01
2.263131565782891812e+03 9.771513278487957166e+01 9.704703891223500989e+01 6.680938726445659892e-01
2.265132566283141841e+03 9.764142999072524276e+01 9.697626218882940918e+01 6.651678018958315786e-01
2.267133566783391871e+03 9.756783558831034497e+01 9.690557545012683249e+01 6.622601381835171441e-01
2.269134567283641900e+03 9.749434929219319201e+01 9.683497856311504393e+01 6.593707290781525288e-01
2.271135567783891929e+03 9.742097081859240859e+01 9.676447139487210336e+01 6.564994237203078953e-01
2.273136568284142413e+03 9.734769988536872631e+01 9.669405381256748910e+01 6.536460728012407628e-01
2.275137568784392442e+03 9.727453621200723433e+01 9.662372568346340529e+01 6.508105285438289256e-01
2.277138569284642472e+03 9.720147951959953048e+01 9.655348687491576243e+01 6.479926446837641629e-01
2.279139569784892501e+03 9.712852953082631302e+01 9.648333725437528585e+01 6.451922764510253927e-01
2.281140570285142530e+03 9.705568596994038444e+01 9.641327668938878048e+01 6.424092805516101734e-01
2.283141570785393014e+03 9.698294856274948472e+01 9.634330504759995506e+01 6.396435151495275528e-01
2.285142571285643044e+03 9.691031703659994889e+01 9.627342219675090007e+01 6.368948398490495988e-01
2.287143571785893073e+03 9.683779112035989556e+01 9.620362800468268460e+01 6.341631156772067346e-01
2.289144572286143102e+03 9.676537054440336760e+01 9.613392233933682007e+01 6.314482050665404245e-01
2.291145572786393586e+03 9.669305504059406076e+01 9.606430506875597075e+01 6.287499718380904490e-01
2.293146573286643616e+03 9.662084434226994745e+01 9.599477606108531802e+01 6.260682811846300933e-01
2.295147573786893645e+03 9.654873818422744591e+01 9.592533518457331354e+01 6.234029996541283758e-01
2.297148574287143674e+03 9.647673630270620038e+01 9.585598230757274507e+01 6.207539951334520856e-01
2.299149574787393703e+03 9.640483843537414543e+01 9.578671729854185912e+01 6.181211368322907518e-01
2.301150575287644187e+03 9.633304432131247097e+01 9.571754002604515676e+01 6.155042952673079881e-01
2.303151575787894217e+03 9.626135370100111288e+01 9.564845035875460155e+01 6.129033422465169911e-01
2.305152576288144246e+03 9.618976631630415852e+01 9.557944816545028743e+01 6.103181508538660927e-01
2.307153576788394275e+03 9.611828191045566427e+01 9.551053331502161825e+01 6.077485954340454688e-01
2.309154577288644305e+03 9.604690022804565785e+01 9.544170567646816039e+01 6.051945515775014606e-01
2.311155577788894789e+03 9.597562101500624010e+01 9.537296511890058071e+01 6.026558961056577290e-01
2.313156578289144818e+03 9.590444401859792833e+01 9.530431151154158442e+01 6.001325070563447994e-01
2.315157578789394847e+03 9.583336898739617027e+01 9.523574472372675359e+01 5.976242636694214516e-01
2.317158579289644877e+03 9.576239567127808527e+01 9.516726462490548499e+01 5.951310463726032784e-01
2.319159579789894906e+03 9.569152382140943303e+01 9.509887108464195649e+01 5.926527367674819802e-01
2.321160580290145390e+03 9.562075319023149689e+01 9.503056397261576649e+01 5.901892176157332859e-01
2.323161580790395419e+03 9.555008353144862099e+01 9.496234315862309927e+01 5.877403728255200521e-01
2.325162581290645448e+03 9.547951460001543467e+01 9.489420851257736444e+01 5.853060874380748846e-01
2.327163581790895478e+03 9.540904615212450324e+01 9.482615990451003540e+01 5.828862476144672788e-01
2.329164582291145962e+03 9.533867794519416350e+01 9.475819720457161566e+01 5.804807406225526156e-01
2.331165582791395991e+03 9.526840973785650135e+01 9.469032028303240622e+01 5.780894548240977926e-01
2.333166583291646020e+03 9.519824128994528678e+01 9.462252901028321617e+01 5.757122796620772753e-01
2.335167583791896050e+03 9.512817236248444885e+01 9.455482325683630052e+01 5.733491056481462289e-01
2.337168584292146079e+03 9.505820271767636598e+01 9.448720289332608502e+01 5.709998243502784065e-01
2.339169584792396563e+03 9.498833211889046879e+01 9.441966779050989089e+01 5.686643283805736804e-01
2.341170585292646592e+03 9.491856033065211307e+01 9.435221781926888696e+01 5.663425113832284419e-01
2.343171585792896622e+03 9.484888711863129629e+01 9.428485285060862964e+01 5.640342680226644312e-01
2.345172586293146651e+03 9.477931224963181478e+01 9.421757275565998668e+01 5.617394939718217683e-01
2.347173586793396680e+03 9.470983549158033554e+01 9.415037740567973401e+01 5.594580859006035300e-01
2.349174587293647164e+03 9.464045661351589445e+01 9.408326667205142257e+01 5.571899414644767567e-01
2.351175587793897193e+03 9.457117538557929493e+01 9.401624042628606048e+01 5.549349592932273367e-01
2.353176588294147223e+03 9.450199157900256353e+01 9.394929854002270986e+01 5.526930389798583310e-01
2.355177588794397252e+03 9.443290496609905915e+01 9.388244088502942475e+01 5.504640810696408426e-01
2.357178589294647281e+03 9.436391532025297124e+01 9.381566733320366325e+01 5.482479870493081053e-01
2.359179589794897765e+03 9.429502241590961376e+01 9.374897775657322541e+01 5.460446593363906809e-01
2.361180590295147795e+03 9.422622602856553442e+01 9.368237202729683588e+01 5.438540012686972069e-01
2.363181590795397824e+03 9.415752593475868082e+01 9.361585001766475500e+01 5.416759170939258183e-01
2.365182591295647853e+03 9.408892191205887912e+01 9.354941160009946088e+01 5.395103119594192309e-01
2.367183591795898337e+03 9.402041373905842647e+01 9.348305664715637420e+01 5.373570919020492775e-01
2.369184592296148367e+03 9.395200119536272609e+01 9.341678503152448343e+01 5.352161638382393338e-01
2.371185592796398396e+03 9.388368406158097912e+01 9.335059662602687069e+01 5.330874355541090903e-01
2.373186593296648425e+03 9.381546211931718915e+01 9.328449130362143649e+01 5.309708156957548830e-01
2.375187593796898454e+03 9.374733515116119520e+01 9.321846893740153916e+01 5.288662137596534807e-01
2.377188594297148938e+03 9.367930294067966202e+01 9.315252940059647813e+01 5.267735400831904391e-01
2.379189594797398968e+03 9.361136527240755356e+01 9.308667256657224698e+01 5.246927058353134665e-01
2.381190595297648997e+03 9.354352193183932229e+01 9.302089830883201671e+01 5.226236230073024736e-01
2.383191595797899026e+03 9.347577270542041106e+01 9.295520650101674676e+01 5.205662044036628577e-01
2.385192596298149056e+03 9.340811738053891133e+01 9.288959701690578186e+01 5.185203636331346955e-01
2.387193596798399540e+03 9.334055574551716461e+01 9.282406973041734943e+01 5.164860150998170640e-01
2.389194597298649569e+03 9.327308758960371904e+01 9.275862451560931277e+01 5.144630739944097142e-01
2.391195597798899598e+03 9.320571270296498767e+01 9.269326124667942679e+01 5.124514562855595479e-01
2.393196598299149628e+03 9.313843087667747511e+01 9.262797979796614811e+01 5.104510787113269998e-01
2.395197598799399657e+03 9.307124190271974840e+01 9.256278004394899028e+01 5.084618587707548931e-01
2.397198599299650141e+03 9.300414557396469206e+01 9.249766185924914907e+01 5.064837147155477615e-01
2.399199599799900170e+03 9.293714168417191956e+01 9.243262511863005670e+01 5.045165655418571982e-01
2.401200600300150199e+03 9.287023002797990046e+01 9.236766969699773711e+01 5.025603309821685682e-01
2.403201600800400229e+03 9.280341040089875548e+01 9.230279546940145963e+01 5.006149314972949682e-01
2.405202601300650713e+03 9.273668259930269642e+01 9.223800231103422220e+01 4.986802882684692739e-01
2.407203601800900742e+03 9.267004642042273588e+01 9.217329009723319189e+01 4.967563231895382181e-01
2.409204602301150771e+03 9.260350166233939717e+01 9.210865870348014539e+01 4.948429588592527795e-01
2.411205602801400801e+03 9.253704812397576518e+01 9.204410800540210857e+01 4.929401185736576041e-01
2.413206603301650830e+03 9.247068560509021040e+01 9.197963787877164066e+01 4.910477263185754615e-01
2.415207603801901314e+03 9.240441390626956775e+01 9.191524819950738845e+01 4.891657067621846822e-01
2.417208604302151343e+03 9.233823282892232953e+01 9.185093884367464057e+01 4.872939852476939615e-01
2.419209604802401373e+03 9.227214217527165374e+01 9.178670968748555481e+01 4.854324877861013743e-01
2.421210605302651402e+03 9.220614174834878440e+01 9.172256060729974081e+01 4.835811410490506446e-01
2.423211605802901431e+03 9.214023135198648617e+01 9.165849147962471477e+01 4.817398723617731804e-01
2.425212606303151915e+03 9.207441079081233681e+01 9.159450218111622632e+01 4.799086096961174830e-01
2.427213606803401944e+03 9.200867987024243178e+01 9.153059258857877012e+01 4.780872816636684841e-01
2.429214607303651974e+03 9.194303839647491827e+01 9.146676257896596951e+01 4.762758175089463752e-01
2.431215607803902003e+03 9.187748617648365723e+01 9.140301202938096026e+01 4.744741471026951429e-01
2.433216608304152032e+03 9.181202301801208421e+01 9.133934081707683106e+01 4.726822009352512066e-01
2.435217608804402516e+03 9.174664872956699924e+01 9.127574881945700724e+01 4.708999101099938800e-01
2.437218609304652546e+03 9.168136312041252722e+01 9.121223591407564868e+01 4.691272063368782108e-01
2.439219609804902575e+03 9.161616600056399307e+01 9.114880197863794820e+01 4.673640219260438156e-01
2.441220610305152604e+03 9.155105718078218047e+01 9.108544689100067160e+01 4.656102897815055930e-01
2.443221610805403088e+03 9.148603647256727811e+01 9.102217052917235662e+01 4.638659433949196553e-01
2.445222611305653118e+03 9.142110368815325216e+01 9.095897277131382452e+01 4.621309168394275302e-01
2.447223611805903147e+03 9.135625864050199141e+01 9.089585349573842166e+01 4.604051447635715277e-01
2.449224612306153176e+03 9.129150114329773658e+01 9.083281258091244581e+01 4.586885623852881566e-01
2.451225612806403205e+03 9.122683101094139602e+01 9.076984990545541621e+01 4.569811054859727051e-01
2.453226613306653690e+03 9.116224805854511715e+01 9.070696534814049983e+01 4.552827104046160422e-01
2.455227613806903719e+03 9.109775210192688633e+01 9.064415878789486669e+01 4.535933140320136947e-01
2.457228614307153748e+03 9.103334295760484451e+01 9.058143010379980353e+01 4.519128538050410926e-01
2.459229614807403777e+03 9.096902044279235611e+01 9.051877917509135330e+01 4.502412677010039221e-01
2.461230615307653807e+03 9.090478437539239565e+01 9.045620588116034355e+01 4.485784942320508173e-01
2.463231615807904291e+03 9.084063457399255981e+01 9.039371010155289810e+01 4.469244724396568280e-01
2.465232616308154320e+03 9.077657085785980939e+01 9.033129171597063589e+01 4.452791418891725028e-01
2.467233616808404349e+03 9.071259304693550973e+01 9.026895060427106898e+01 4.436424426644368646e-01
2.469234617308654379e+03 9.064870096183014425e+01 9.020668664646768775e+01 4.420143153624559451e-01
2.471235617808904863e+03 9.058489442381865331e+01 9.014449972273050093e+01 4.403947010881457680e-01
2.473236618309154892e+03 9.052117325483537513e+01 9.008238971338623458e+01 4.387835414491366159e-01
2.475237618809404921e+03 9.045753727746910045e+01 9.002035649891845992e+01 4.371807785506391930e-01
2.477238619309654950e+03 9.039398631495848235e+01 8.995839995996810501e+01 4.355863549903727372e-01
2.479239619809904980e+03 9.033052019118711939e+01 8.989651997733356836e+01 4.340002138535530296e-01
2.481240620310155464e+03 9.026713873067893701e+01 8.983471643197100320e+01 4.324222987079390235e-01
2.483241620810405493e+03 9.020384175859352638e+01 8.977298920499458745e+01 4.308525535989397581e-01
2.485242621310655522e+03 9.014062910072162538e+01 8.971133817767685059e+01 4.292909230447766178e-01
2.487243621810905552e+03 9.007750058348045741e+01 8.964976323144875892e+01 4.277373520317048206e-01
2.489244622311155581e+03 9.001445603390936867e+01 8.958826424790008502e+01 4.261917860092898636e-01
2.491245622811406065e+03 8.995149527966530911e+01 8.952684110877956414e+01 4.246541708857395903e-01
2.493246623311656094e+03 8.988861814901858338e+01 8.946549369599529200e+01 4.231244530232931012e-01
2.495247623811906124e+03 8.982582447084834598e+01 8.940422189161468225e+01 4.216025792336591804e-01
2.497248624312156153e+03 8.976311407463840908e+01 8.934302557786489274e+01 4.200884967735121212e-01
2.499249624812406182e+03 8.970048679047303608e+01 8.928190463713299607e+01 4.185821533400387873e-01
2.501250625312656666e+03 8.963794244903270680e+01 8.922085895196616434e+01 4.170834970665368568e-01
2.503251625812906696e+03 8.957548088158995370e+01 8.915988840507188229e+01 4.155924765180660230e-01
2.505252626313156725e+03 8.951310192000529753e+01 8.909899287931814627e+01 4.141090406871468232e-01
2.507253626813406754e+03 8.945080539672323994e+01 8.903817225773373423e+01 4.126331389895124824e-01
2.509254627313657238e+03 8.938859114476817069e+01 8.897742642350826259e+01 4.111647212599069956e-01
2.511255627813907267e+03 8.932645899774044551e+01 8.891675525999251306e+01 4.097037377479360032e-01
2.513256628314157297e+03 8.926440878981249227e+01 8.885615865069853214e+01 4.082501391139593538e-01
2.515257628814407326e+03 8.920244035572484620e+01 8.879563647929981585e+01 4.068038764250364037e-01
2.517258629314657355e+03 8.914055353078242661e+01 8.873518862963150866e+01 4.053649011509156130e-01
2.519259629814907839e+03 8.907874815085067155e+01 8.867481498569060250e+01 4.039331651600702178e-01
2.521260630315157869e+03 8.901702405235182880e+01 8.861451543163605038e+01 4.025086207157805296e-01
2.523261630815407898e+03 8.895538107226124680e+01 8.855428985178899381e+01 4.010912204722584251e-01
2.525262631315657927e+03 8.889381904810358037e+01 8.849413813063276280e+01 3.996809174708191303e-01
2.527263631815907956e+03 8.883233781794935169e+01 8.843406015281325949e+01 3.982776651360950271e-01
2.529264632316158441e+03 8.877093722041122703e+01 8.837405580313892983e+01 3.968814172722924805e-01
2.531265632816408470e+03 8.870961709464049250e+01 8.831412496658100508e+01 3.954921280594926314e-01
2.533266633316658499e+03 8.864837728032358655e+01 8.825426752827360133e+01 3.941097520499918794e-01
2.535267633816908528e+03 8.858721761767853309e+01 8.819448337351384737e+01 3.927342441646862192e-01
2.537268634317158558e+03 8.852613794745154507e+01 8.813477238776205525e+01 3.913655596894941024e-01
2.539269634817409042e+03 8.846513811091364232e+01 8.807513445664181972e+01 3.900036542718221533e-01
2.541270635317659071e+03 8.840421794985726933e+01 8.801556946594020303e+01 3.886484839170699090e-01
2.543271635817909100e+03 8.834337730659289889e+01 8.795607730160772064e+01 3.873000049851714199e-01
2.545272636318159130e+03 8.828261602394579199e+01 8.789665784975861129e+01 3.859581741871799809e-01
2.547273636818409614e+03 8.822193394525277199e+01 8.783731099667087960e+01 3.846229485818876692e-01
2.549274637318659643e+03 8.816133091435888502e+01 8.777803662878639557e+01 3.832942855724857378e-01
2.551275637818909672e+03 8.810080677561430207e+01 8.771883463271103665e+01 3.819721429032587046e-01
2.553276638319159701e+03 8.804036137387105043e+01 8.765970489521473041e+01 3.806564786563186864e-01
2.555277638819409731e+03 8.797999455448004369e+01 8.760064730323166771e+01 3.793472512483750947e-01
2.557278639319660215e+03 8.791970616328779897e+01 8.754166174386026000e+01 3.780444194275391356e-01
2.559279639819910244e+03 8.785949604663349533e+01 8.748274810436332416e+01 3.767479422701657810e-01
2.561280640320160273e+03 8.779936405134587574e+01 8.742390627216815346e+01 3.754577791777291007e-01
2.563281640820410303e+03 8.773931002474029128e+01 8.736513613486656027e+01 3.741738898737326235e-01
2.565282641320660332e+03 8.767933381461564579e+01 8.730643758021498968e+01 3.728962344006550578e-01
2.567283641820910816e+03 8.761943526925153947e+01 8.724781049613460482e+01 3.716247731169280977e-01
2.569284642321160845e+03 8.755961423740534144e+01 8.718925477071138630e+01 3.703594666939490909e-01
2.571285642821410875e+03 8.749987056830924814e+01 8.713077029219611802e+01 3.691002761131245702e-01
2.573286643321660904e+03 8.744020411166745532e+01 8.707235694900450085e+01 3.678471626629486457e-01
2.575287643821910933e+03 8.738061471765338695e+01 8.701401462971728051e+01 3.666000879361117626e-01
2.577288644322161417e+03 8.732110223690676776e+01 8.695574322308011972e+01 3.653590138266413212e-01
2.579289644822411447e+03 8.726166652053100847e+01 8.689754261800393920e+01 3.641239025270755492e-01
2.581290645322661476e+03 8.720230742009036362e+01 8.683941270356470454e+01 3.628947165256648510e-01
2.583291645822911505e+03 8.714302478760724568e+01 8.678135336900363939e+01 3.616714186036062983e-01
2.585292646323161989e+03 8.708381847555945399e+01 8.672336450372714012e+01 3.604539718323072073e-01
2.587293646823412018e+03 8.702468833687770200e+01 8.666544599730701748e+01 3.592423395706798028e-01
2.589294647323662048e+03 8.696563422494283202e+01 8.660759773948036866e+01 3.580364854624623061e-01
2.591295647823912077e+03 8.690665599358317195e+01 8.654981962014960573e+01 3.568363734335719961e-01
2.593296648324162106e+03 8.684775349707209102e+01 8.649211152938261193e+01 3.556419676894860271e-01
2.595297648824412590e+03 8.678892659012534239e+01 8.643447335741269910e+01 3.544532327126493354e-01
2.597298649324662620e+03 8.673017512789863304e+01 8.637690499463872129e+01 3.532701332599135768e-01
2.599299649824912649e+03 8.667149896598488112e+01 8.631940633162487586e+01 3.520926343599986574e-01
2.601300650325162678e+03 8.661289796041198485e+01 8.626197725910100189e+01 3.509207013109871265e-01
2.603301650825412707e+03 8.655437196764026453e+01 8.620461766796242387e+01 3.497542996778414404e-01
2.605302651325663192e+03 8.649592084456000407e+01 8.614732744927005115e+01 3.485933952899495369e-01
2.607303651825913221e+03 8.643754444848903518e+01 8.609010649425033534e+01 3.474379542386974440e-01
2.609304652326163250e+03 8.637924263717042095e+01 8.603295469429535558e+01 3.462879428750654243e-01
2.611305652826413279e+03 8.632101526876996900e+01 8.597587194096271901e+01 3.451433278072514876e-01
2.613306653326663309e+03 8.626286220187401454e+01 8.591885812597568872e+01 3.440040758983210489e-01
2.615307653826913793e+03 8.620478329548694774e+01 8.586191314122307006e+01 3.428701542638787902e-01
2.617308654327163822e+03 8.614677840902906780e+01 8.580503687875929586e+01 3.417415302697690005e-01
2.619309654827413851e+03 8.608884740233419564e+01 8.574822923080439807e+01 3.406181715297960655e-01
2.621310655327663881e+03 8.603099013564747111e+01 8.569149008974399351e+01 3.395000459034730467e-01
2.623311655827914365e+03 8.597320646962310775e+01 8.563481934812931229e+01 3.383871214937911875e-01
2.625312656328164394e+03 8.591549626532211903e+01 8.557821689867709836e+01 3.372793666450156214e-01
2.627313656828414423e+03 8.585785938421020091e+01 8.552168263426969474e+01 3.361767499405008963e-01
2.629314657328664453e+03 8.580029568815550078e+01 8.546521644795497252e+01 3.350792402005327575e-01
2.631315657828914482e+03 8.574280503942657106e+01 8.540881823294637343e+01 3.339868064801913561e-01
2.633316658329164966e+03 8.568538730068999598e+01 8.535248788262275355e+01 3.328994180672356085e-01
2.635317658829414995e+03 8.562804233500854423e+01 8.529622529052852542e+01 3.318170444800134788e-01
2.637318659329665024e+03 8.557077000583895199e+01 8.524003035037355858e+01 3.307396554653886378e-01
2.639319659829915054e+03 8.551357017702980556e+01 8.518390295603310847e+01 3.296672209966938771e-01
2.641320660330165083e+03 8.545644271281956605e+01 8.512784300154785910e+01 3.285997112717028434e-01
2.643321660830415567e+03 8.539938747783440931e+01 8.507185038112378095e+01 3.275370967106239761e-01
