# time rdo00 rdo01 rdo10 rdo11
489.0000000000018 0.07202905+0.00000000j -0.12880411-0.00003397j -0.12880410+0.00003397j 0.92797120-0.00000000j
490.0000000000018 0.07207538+0.00000000j -0.12984787-0.00076084j -0.12984786+0.00076085j 0.92792488-0.00000000j
491.0000000000018 0.07219492+0.00000000j -0.13104788-0.00132563j -0.13104788+0.00132563j 0.92780534-0.00000000j
492.0000000000018 0.07236816+0.00000000j -0.13234401-0.00170849j -0.13234400+0.00170850j 0.92763210-0.00000000j
493.0000000000018 0.07257379+0.00000000j -0.13367458-0.00189758j -0.13367458+0.00189759j 0.92742646-0.00000000j
494.0000000000018 0.07278960+0.00000000j -0.13497860-0.00188823j -0.13497859+0.00188824j 0.92721065-0.00000000j
495.0000000000019 0.07299320+0.00000000j -0.13619738-0.00168243j -0.13619737+0.00168244j 0.92700706-0.00000000j
496.0000000000019 0.07316281+0.00000000j -0.13727609-0.00128880j -0.13727609+0.00128880j 0.92683744-0.00000000j
497.0000000000019 0.07327802+0.00000000j -0.13816523-0.00072291j -0.13816523+0.00072292j 0.92672224-0.00000000j
498.0000000000019 0.07332059+0.00000000j -0.13882235-0.00000797j -0.13882235+0.00000798j 0.92667966-0.00000000j
499.0000000000019 0.07327537+0.00000000j -0.13921400+0.00082473j -0.13921400-0.00082472j 0.92672488-0.00000000j
500.0000000000019 0.07313121+0.00000000j -0.13931800+0.00173574j -0.13931801-0.00173574j 0.92686904-0.00000000j
501.0000000000019 0.07288184+0.00000000j -0.13912573+0.00267821j -0.13912574-0.00267821j 0.92711842-0.00000000j
502.0000000000019 0.07252662+0.00000000j -0.13864406+0.00359978j -0.13864407-0.00359978j 0.92747364-0.00000000j
503.00000000000193 0.07207101+0.00000000j -0.13789667+0.00444553j -0.13789667-0.00444553j 0.92792925-0.00000000j
504.00000000000193 0.07152664+0.00000000j -0.13692415+0.00516197j -0.13692415-0.00516198j 0.92847362-0.00000000j
505.00000000000193 0.07091088+0.00000000j -0.13578268+0.00570161j -0.13578268-0.00570162j 0.92908938-0.00000000j
506.00000000000193 0.07024593+0.00000000j -0.13454103+0.00602741j -0.13454103-0.00602741j 0.92975433-0.00000000j
507.00000000000193 0.06955739+0.00000000j -0.13327606+0.00611658j -0.13327606-0.00611658j 0.93044286-0.00000000j
508.00000000000193 0.06887251+0.00000000j -0.13206709+0.00596304j -0.13206709-0.00596304j 0.93112774-0.00000000j
509.0000000000019 0.06821825+0.00000000j -0.13098984+0.00557806j -0.13098984-0.00557806j 0.93178200-0.00000000j
510.0000000000019 0.06761936+0.00000000j -0.13011056+0.00498900j -0.13011056-0.00498899j 0.93238089-0.00000000j
511.0000000000019 0.06709672+0.00000000j -0.12948123+0.00423640j -0.12948123-0.00423640j 0.93290353-0.00000000j
512.0000000000019 0.06666607+0.00000000j -0.12913629+0.00336986j -0.12913629-0.00336986j 0.93333418-0.00000000j
513.0000000000019 0.06633726+0.00000000j -0.12909120+0.00244337j -0.12909120-0.00244337j 0.93366299-0.00000000j
514.0000000000019 0.06611400+0.00000000j -0.12934276+0.00151085j -0.12934276-0.00151084j 0.93388625-0.00000000j
515.0000000000019 0.06599408+0.00000000j -0.12987097+0.00062239j -0.12987097-0.00062239j 0.93400617-0.00000000j
516.0000000000019 0.06597000+0.00000000j -0.13064189-0.00017836j -0.13064189+0.00017837j 0.93403025-0.00000000j
517.0000000000019 0.06602974+0.00000000j -0.13161093-0.00085572j -0.13161093+0.00085573j 0.93397051-0.00000000j
518.0000000000019 0.06615774+0.00000000j -0.13272625-0.00138240j -0.13272625+0.00138241j 0.93384251-0.00000000j
519.0000000000019 0.06633581+0.00000000j -0.13393177-0.00173924j -0.13393177+0.00173924j 0.93366444-0.00000000j
520.000000000002 0.06654403+0.00000000j -0.13516975-0.00191458j -0.13516975+0.00191458j 0.93345622-0.00000000j
521.000000000002 0.06676155+0.00000000j -0.13638281-0.00190364j -0.13638281+0.00190364j 0.93323870-0.00000000j
522.000000000002 0.06696736+0.00000000j -0.13751567-0.00170813j -0.13751567+0.00170813j 0.93303289-0.00000000j
523.000000000002 0.06714100+0.00000000j -0.13851665-0.00133627j -0.13851665+0.00133627j 0.93285925-0.00000000j
524.000000000002 0.06726332+0.00000000j -0.13933917-0.00080308j -0.13933917+0.00080308j 0.93273693-0.00000000j
525.0000000000019 0.06731728+0.00000000j -0.13994348-0.00013090j -0.13994348+0.00013090j 0.93268297-0.00000000j
526.0000000000019 0.06728880+0.00000000j -0.14029856+0.00065028j -0.14029856-0.00065028j 0.93271146-0.00000000j
527.0000000000019 0.06716759+0.00000000j -0.14038421+0.00150294j -0.14038421-0.00150294j 0.93283266-0.00000000j
528.000000000002 0.06694804+0.00000000j -0.14019311+0.00238290j -0.14019311-0.00238289j 0.93305221-0.00000000j
529.000000000002 0.06662978+0.00000000j -0.13973256+0.00324113j -0.13973256-0.00324113j 0.93337047-0.00000000j
530.000000000002 0.06621816+0.00000000j -0.13902552+0.00402666j -0.13902552-0.00402666j 0.93378209-0.00000000j
531.000000000002 0.06572421+0.00000000j -0.13811056+0.00469021j -0.13811056-0.00469020j 0.93427604-0.00000000j
532.000000000002 0.06516424+0.00000000j -0.13704048+0.00518830j -0.13704049-0.00518830j 0.93483601-0.00000000j
533.000000000002 0.06455897+0.00000000j -0.13587943+0.00548736j -0.13587943-0.00548736j 0.93544128-0.00000000j
534.000000000002 0.06393218+0.00000000j -0.13469871+0.00556699j -0.13469871-0.00556698j 0.93606808-0.00000000j
535.000000000002 0.06330910+0.00000000j -0.13357162+0.00542208j -0.13357162-0.00542207j 0.93669115-0.00000000j
536.000000000002 0.06271465+0.00000000j -0.13256792+0.00506334j -0.13256792-0.00506333j 0.93728560-0.00000000j
537.000000000002 0.06217171+0.00000000j -0.13174857+0.00451609j -0.13174857-0.00451608j 0.93782855-0.00000000j
538.000000000002 0.06169955+0.00000000j -0.13116144+0.00381760j -0.13116144-0.00381759j 0.93830070-0.00000000j
539.000000000002 0.06131277+0.00000000j -0.13083828+0.00301337j -0.13083828-0.00301337j 0.93868748-0.00000000j
540.000000000002 0.06102053+0.00000000j -0.13079349+0.00215302j -0.13079350-0.00215301j 0.93897972-0.00000000j
541.000000000002 0.06082635+0.00000000j -0.13102440+0.00128621j -0.13102440-0.00128620j 0.93917390-0.00000000j
542.000000000002 0.06072829+0.00000000j -0.13151281+0.00045934j -0.13151282-0.00045934j 0.93927196-0.00000000j
543.000000000002 0.06071947+0.00000001j -0.13222758-0.00028688j -0.13222758+0.00028688j 0.93928078-0.00000000j
544.000000000002 0.06078882+0.00000001j -0.13312756-0.00091887j -0.13312757+0.00091888j 0.93921143-0.00000000j
545.0000000000022 0.06092188+0.00000001j -0.13416464-0.00141068j -0.13416465+0.00141068j 0.93907837-0.00000000j
546.0000000000022 0.06110170+0.00000001j -0.13528652-0.00174382j -0.13528652+0.00174382j 0.93889855-0.00000000j
547.0000000000022 0.06130964+0.00000001j -0.13643907-0.00190687j -0.13643908+0.00190688j 0.93869062-0.00000001j
548.0000000000022 0.06152613+0.00000001j -0.13756837-0.00189502j -0.13756838+0.00189502j 0.93847412-0.00000001j
549.0000000000022 0.06173144+0.00000001j -0.13862234-0.00170974j -0.13862234+0.00170974j 0.93826881-0.00000001j
550.0000000000022 0.06190635+0.00000001j -0.13955227-0.00135888j -0.13955227+0.00135888j 0.93809390-0.00000001j
551.0000000000022 0.06203290+0.00000001j -0.14031436-0.00085692j -0.14031436+0.00085692j 0.93796735-0.00000001j
552.000000000002 0.06209515+0.00000001j -0.14087141-0.00022531j -0.14087140+0.00022531j 0.93790510-0.00000001j
553.0000000000022 0.06208002+0.00000001j -0.14119461+0.00050727j -0.14119460-0.00050727j 0.93792024-0.00000001j
554.0000000000022 0.06197802+0.00000001j -0.14126554+0.00130520j -0.14126553-0.00130520j 0.93802223-0.00000001j
555.0000000000022 0.06178409+0.00000001j -0.14107800+0.00212685j -0.14107800-0.00212685j 0.93821616-0.00000000j
556.0000000000022 0.06149810+0.00000001j -0.14063955+0.00292639j -0.14063955-0.00292638j 0.93850215-0.00000000j
557.0000000000022 0.06112524+0.00000001j -0.13997232+0.00365647j -0.13997232-0.00365646j 0.93887502-0.00000000j
558.0000000000022 0.06067594+0.00000001j -0.13911287+0.00427166j -0.13911288-0.00427165j 0.93932431-0.00000000j
559.0000000000022 0.06016552+0.00000001j -0.13811073+0.00473215j -0.13811074-0.00473214j 0.93983473-0.00000000j
560.0000000000022 0.05961329+0.00000001j -0.13702569+0.00500742j -0.13702569-0.00500741j 0.94038697-0.00000001j
561.0000000000022 0.05904134+0.00000001j -0.13592389+0.00507912j -0.13592389-0.00507911j 0.94095891-0.00000001j
562.0000000000023 0.05847306+0.00000001j -0.13487308+0.00494295j -0.13487309-0.00494295j 0.94152719-0.00000001j
563.0000000000022 0.05793151+0.00000001j -0.13393763+0.00460901j -0.13393763-0.00460900j 0.94206874-0.00000001j
564.0000000000022 0.05743783+0.00000001j -0.13317371+0.00410068j -0.13317371-0.00410067j 0.94256242-0.00000001j
565.0000000000022 0.05700989+0.00000001j -0.13262545+0.00345221j -0.13262545-0.00345220j 0.94299036-0.00000001j
566.0000000000022 0.05666121+0.00000001j -0.13232225+0.00270542j -0.13232225-0.00270541j 0.94333904-0.00000001j
567.0000000000022 0.05640035+0.00000001j -0.13227761+0.00190591j -0.13227761-0.00190590j 0.94359990-0.00000001j
568.0000000000022 0.05623066+0.00000001j -0.13248932+0.00109953j -0.13248932-0.00109952j 0.94376959-0.00000001j
569.0000000000022 0.05615045+0.00000001j -0.13294087+0.00032933j -0.13294088-0.00032932j 0.94384981-0.00000001j
570.0000000000023 0.05615342+0.00000001j -0.13360369-0.00036670j -0.13360369+0.00036671j 0.94384683-0.00000001j
571.0000000000023 0.05622934+0.00000001j -0.13443978-0.00095693j -0.13443978+0.00095693j 0.94377091-0.00000001j
572.0000000000023 0.05636480+0.00000001j -0.13540447-0.00141664j -0.13540448+0.00141664j 0.94363546-0.00000001j
573.0000000000023 0.05654396+0.00000001j -0.13644896-0.00172806j -0.13644896+0.00172806j 0.94345629-0.00000001j
574.0000000000023 0.05674939+0.00000001j -0.13752254-0.00188006j -0.13752254+0.00188006j 0.94325086-0.00000001j
575.0000000000023 0.05696273+0.00000001j -0.13857450-0.00186780j -0.13857450+0.00186781j 0.94303752-0.00000001j
