5.199999999999999  0.09000000000000001  -0.519910649048617 0.039566608498594794
5.199999999999999  0.1  -0.3085014942979942 0.04395747750583713
5.199999999999999  0.11  -0.06051991821889757 0.048372740229786354
5.199999999999999  0.12000000000000001  0.21937178353850761 0.05276360923702875
5.199999999999999  0.13  0.5371322247712786 0.057154478244271015
5.199999999999999  0.13999999999999999  0.8956099475875359 0.06154534725151342
5.199999999999999  0.15  1.2979384934608031 0.06593621625875568
5.199999999999999  0.16  1.7475696006141757 0.070327085265998
5.199999999999999  0.16999999999999998  2.248309668412528 0.07471795427324039
5.199999999999999  0.18  2.8043601848713173 0.07910882328048274
5.199999999999999  0.19  3.419854864037619 0.08352408600443194
5.199999999999999  0.19999999999999998  4.1094042148700165 0.08793934872838119
5.3  0.0  -1.7173404357240205 2.7755575615628914e-17
5.3  0.01  -1.7169820012407495 0.004488443874069992
5.3  0.019999999999999997  -1.70518434276023 0.008976887748139942
5.3  0.03  -1.6780118067926129 0.013440937905502909
5.3  0.04  -1.6352569118140963 0.0179293817795729
5.3  0.049999999999999996  -1.5756167311998706 0.022393431936935923
5.3  0.060000000000000005  -1.4941419163597232 0.02688187581100583
5.3  0.07  -1.3906843594338483 0.031370319685075754
5.3  0.08  -1.2635281030781051 0.03585876355914572
5.3  0.09000000000000001  -1.110147768198102 0.04032281371650877
5.3  0.1  -0.9301402627262281 0.044811257590578704
5.3  0.11  -0.7237726454571689 0.049275307747941754
5.3  0.12000000000000001  -0.4829474692606457 0.05376375162201168
5.3  0.13  -0.20804183950349042 0.05825219549608156
5.3  0.13999999999999999  0.10359789855476897 0.06274063937015162
5.3  0.15  0.4554077120659308 0.06720468952751459
5.3  0.16  0.849511132650921 0.07169313340158462
5.3  0.16999999999999998  1.28445955085623 0.07615718355894759
5.3  0.18  1.774639914516417 0.08064562743301745
5.3  0.19  2.3193088421986996 0.08513407130708744
5.3  0.19999999999999998  2.923197257260348 0.08962251518115744
5.3999999999999995  0.0  -2.0756726126974154 4.163336342344337e-17
5.3999999999999995  0.01  -2.0781774139326057 0.0045616250241906214
5.3999999999999995  0.019999999999999997  -2.0709023194165557 0.009123250048381285
5.3999999999999995  0.03  -2.053279753371946 0.013709268789278875
5.3999999999999995  0.04  -2.0223252954900914 0.01824650009676264
5.3999999999999995  0.049999999999999996  -1.9754040253927272 0.022832518837660132
5.3999999999999995  0.060000000000000005  -1.9124975948663732 0.027394143861850864
5.3999999999999995  0.07  -1.8284431644637635 0.03195576888604139
5.3999999999999995  0.08  -1.726124547998154 0.036517393910232135
5.3999999999999995  0.09000000000000001  -1.59899526971906 0.041079018934422826
5.3999999999999995  0.1  -1.4481211240053717 0.04566503767532032
5.3999999999999995  0.11  -1.2729474722189646 0.05020226898280407
5.3999999999999995  0.12000000000000001  -1.0676239783485144 0.054788287723701604
5.3999999999999995  0.13  -0.834777805300881 0.059349912747892086
5.3999999999999995  0.13999999999999999  -0.5654769355374345 0.06391153777208292
5.3999999999999995  0.15  -0.2646839669904928 0.06847316279627343
5.3999999999999995  0.16  0.07882740028884605 0.07303478782046413
5.3999999999999995  0.16999999999999998  0.4639615436411191 0.07762080656136161
5.3999999999999995  0.18  0.8899145829741286 0.08215803786884543
5.3999999999999995  0.19  1.3697715662179863 0.08674405660974299
5.3999999999999995  0.19999999999999998  1.8972395723742057 0.09130568163393366
5.5  0.0  -2.3512318633095894 3.297744609813255e-17
5.5  0.01  -2.355387074709057 0.004659199891018234
5.5  0.019999999999999997  -2.3541592712922172 0.009294006065329596
5.5  0.03  -2.343946888034864 0.013953205956347844
5.5  0.04  -2.324307533522603 0.018612405847366148
5.5  0.049999999999999996  -2.2912132436136385 0.023247212021677482
5.5  0.060000000000000005  -2.243566311024316 0.027882018195988886
5.5  0.07  -2.1789598131604633 0.03256561180371399
5.5  0.08  -2.0971091068183654 0.03720041797802534
5.5  0.09000000000000001  -1.99578573382799 0.04183522415233662
5.5  0.1  -1.871408130926266 0.046494424043354965
5.5  0.11  -1.7261254446402603 0.05115362393437317
5.5  0.12000000000000001  -1.555439076257617 0.0557884301086846
5.5  0.13  -1.355096858917765 0.060447629999702795
5.5  0.13999999999999999  -1.1281920265620293 0.0651068298907211
5.5  0.15  -0.8691254015012415 0.06974163606503236
5.5  0.16  -0.5756134058266049 0.07437644223934378
5.5  0.16999999999999998  -0.24102176090888072 0.0790600358470689
5.5  0.18  0.13093750634219603 0.08369484202138028
