time_fs,experiment_digitized,hybrid_mean,hybrid_sem,hybrid_ci95_low,hybrid_ci95_high,coherent_mean,coherent_sem,active_surface_diagonal_mean,coherent_offdiagonal_mean
81.5,0.5319766300000001,0.2595166899166889,0.041063753711199434,0.16662402532522252,0.3524093545081553,0.2589730319958744,0.04096310281753947,0.2890784558881889,-0.029561765971500075
82.0,0.53409892,0.2554555588959281,0.04139802053945418,0.16180673020462066,0.3491043875872355,0.2548115401153813,0.041354064705943216,0.29310800641923607,-0.03765244752330797
82.5,0.53622121,0.25272192145570477,0.042368346934973725,0.15687806195846643,0.3485657809529431,0.2522281078057729,0.0423516280706979,0.2993716677345276,-0.04664974627882289
83.0,0.5383435,0.251380753170106,0.04400428564805125,0.15183614319508904,0.35092536314512296,0.2511637907951506,0.04399548984442195,0.3056310347588008,-0.054250281588694785
83.5,0.54046579,0.2516311084553025,0.04616823586155424,0.14719130300475008,0.35607091390585494,0.2514082631432262,0.046164597733565314,0.2990386789568691,-0.04740757050156663
84.0,0.54258808,0.25266380741188516,0.0486394107575663,0.1426338159696538,0.3626937988541165,0.2526253598421011,0.04858566436726775,0.29677818513299287,-0.04411437772110778
84.5,0.54471037,0.25445476936192735,0.050862565423142825,0.13939565266882958,0.3695138860550251,0.2543960714082515,0.050893264447255754,0.2955754916163193,-0.041120722254392034
85.0,0.54683266,0.2564882591813942,0.05272536738314305,0.13721519169150323,0.37576132667128515,0.25632279942426534,0.05269790995675963,0.2948436500227773,-0.038355390841383084
85.5,0.549100614,0.25830391736700975,0.05384365166925498,0.13650111506918353,0.380106719664836,0.25810317528718335,0.05367879917681404,0.2935678550089732,-0.03526393764196344
86.0,0.551368568,0.25997683247530856,0.05378542074199391,0.13830575768668557,0.38164790726393155,0.25960737127636324,0.053666632482796905,0.2915748631213866,-0.03159803064607801
86.5,0.553636522,0.2611761915243872,0.052789433989631415,0.14175819530172884,0.38059418774704556,0.260860794851354,0.05270602068135029,0.288412700912436,-0.027236509388048842
87.0,0.555904476,0.26237641753809904,0.05110378396462151,0.14677162659358203,0.37798120848261607,0.2620069542645335,0.0510511579966738,0.28539753578008364,-0.023021118241984648
87.5,0.5581724299999999,0.2635340245360251,0.04918583248318259,0.15226794127325177,0.3748001077987984,0.26325653765039114,0.04908243946015902,0.2835179357169878,-0.01998391118096267
88.0,0.560440384,0.26515031226098834,0.04734366045115331,0.15805151165567954,0.37224911286629714,0.2648203216471772,0.047177735713854356,0.28306140267627355,-0.017911090415285175
88.5,0.562708338,0.26708633033652396,0.04578576996786155,0.16351172284693583,0.3706609378261121,0.26686888368704254,0.04558847398954332,0.28411099867595785,-0.017024668339433884
89.0,0.564976292,0.2698593236574071,0.044595069970434435,0.16897826669580912,0.3707403806190051,0.269514810811658,0.04437705914074041,0.2862896688396987,-0.016430345182291556
89.5,0.567244246,0.2732372703741098,0.04353730893734206,0.17474903511010964,0.3717255056381099,0.27279264004102116,0.04345596127676639,0.2890086925471028,-0.015771422172993006
90.0,0.5695122,0.2772490079805108,0.04280678286407391,0.18041333750580585,0.3740846784552157,0.2766812948201729,0.042688093151850195,0.2924098901897757,-0.015160882209264972
90.5,0.571737809,0.28158511642303474,0.042233564893182515,0.1860461550870585,0.377124077759011,0.28110309837197556,0.04199751799367021,0.2964002911358923,-0.014815174712857574
91.0,0.5739634180000001,0.2862090335125192,0.041619074470536956,0.19206014608763583,0.38035792093740256,0.28595297777151557,0.04144376345396145,0.3002214572822617,-0.014012423769742493
91.5,0.576189027,0.29144286919494783,0.041374167371255724,0.19784800011893733,0.38503773827095833,0.2910721072240575,0.04121287851052,0.30217095529394167,-0.010728086098993853
92.0,0.578414636,0.29676384335724987,0.041635268606870446,0.20257832225086347,0.39094936446363626,0.29625594508817005,0.041547523233125265,0.30006664358007695,-0.0033028002228270847
92.5,0.580640245,0.3020526541447076,0.04259243162717686,0.20570187985591598,0.39840342843349924,0.30119513835147255,0.04262350239776274,0.295818977852884,0.006233676291823585
93.0,0.582865854,0.30649411879191657,0.044375693921674265,0.20610932493038003,0.4068789126534531,0.3055056092930263,0.044450257185664865,0.29083893111198056,0.015655187679935966
93.5,0.585091463,0.3096843065417106,0.04664310612035365,0.2041702699337887,0.41519834314963244,0.30873272098577664,0.04685102263591919,0.2870275878962725,0.02265671864543817
94.0,0.5873170719999999,0.31155213333207205,0.04931886719187067,0.19998510465013178,0.42311916201401234,0.31044151249227925,0.04953279413568805,0.28465091439268797,0.026901218939384148
94.5,0.589542681,0.3113983400776344,0.05192022792405384,0.19394662458221856,0.4288500555730502,0.31032560187099495,0.05217179205265355,0.28277902981197683,0.028619310265657616
95.0,0.59176829,0.3094638030445974,0.05426045447682477,0.1867181272901295,0.43220947879906535,0.3082994759608364,0.05448384504673371,0.28157899674804404,0.027884806296553443
95.5,0.593634821,0.3057668742929198,0.05611260428742565,0.17883134457772223,0.43270240400811744,0.30456233147590467,0.05625526109448624,0.28085137073506383,0.024915503557856017
96.0,0.595501352,0.30096252360600495,0.0571587237768207,0.1716605071946711,0.4302645400173388,0.29959491878684036,0.05735326423568347,0.2806699426940126,0.02029258091199238
96.5,0.597367883,0.2953828283968764,0.057466704224798396,0.1653841118091308,0.425381544984622,0.2940684807319734,0.05771315129930302,0.28053405356306743,0.014848774833809012
97.0,0.599234414,0.29010683211724053,0.05709662234198874,0.1609452989115353,0.41926836532294576,0.28870463212762876,0.057338433680342214,0.2804082141073281,0.009698618009912363
97.5,0.601100945,0.2856109859736827,0.05602622637545738,0.1588708566707565,0.41235111527660884,0.28415434635925,0.05630375734269208,0.2803572324515849,0.005253753522097758
98.0,0.602967476,0.28190807026159714,0.05440620993342448,0.15883267275695712,0.40498346776623717,0.28088020105863953,0.05474955537377935,0.28195442841977925,-4.635815818211514e-05
98.5,0.604834007,0.2799122827566552,0.05252489595933884,0.1610927131340705,0.3987318523792399,0.2791028242787673,0.0528801536830791,0.28695827629801113,-0.0070459935413559145
99.0,0.606700538,0.2796102132968198,0.05068752459111241,0.16494706647569157,0.394273360117948,0.278811164384534,0.050936439617839314,0.2894446597642661,-0.009834446467446202
99.5,0.608567069,0.2808504078289532,0.049038479400747376,0.16991766039707934,0.3917831552608271,0.2797852840360861,0.04915754883181782,0.2912298472199458,-0.01037943939099254
