time_fs,experiment_digitized,plain_mean,plain_sem,plain_ci95_low,plain_ci95_high,boltzmann_mean,boltzmann_sem,boltzmann_ci95_low,boltzmann_ci95_high,boltzmann_minus_plain
69.0,0.473055556,0.2522187043570069,0.05137438465017873,0.13600177213338338,0.3684356365806304,0.8562824437395633,0.030540465879218683,0.7871951100939876,0.925369777385139,0.6040637393825564
69.5,0.47526422799999996,0.2505444955293493,0.05124495130110798,0.1346203618834384,0.36646862917526024,0.8533837533348267,0.031090429366677847,0.783052315846787,0.9237151908228665,0.6028392578054774
70.0,0.4774729,0.2498682980721887,0.05122503505860457,0.133989218096914,0.3657473780474634,0.851200164265445,0.031955957939576715,0.7789107651165672,0.9234895634143228,0.6013318661932563
70.5,0.479878049,0.25076867460347857,0.05141930620619016,0.13445012276015728,0.36708722644679986,0.8523309380896675,0.03278257936383663,0.7781715913649315,0.9264902848144035,0.601562263486189
71.0,0.48228319799999997,0.25388557074704554,0.05174320415255094,0.13683431084433045,0.37093683064976063,0.8547415377123306,0.03325559616572952,0.7795121526410422,0.929970922783619,0.6008559669652851
71.5,0.484688347,0.2588722643100626,0.05238543485648908,0.14036817762022902,0.3773763509998962,0.86200232609833,0.03386421260087027,0.7853961549988573,0.9386084971978028,0.6031300617882674
72.0,0.487093496,0.2660665889910555,0.053361178416920244,0.1453552170168838,0.3867779609652272,0.8696709178692983,0.03434189855512211,0.79198414606682,0.9473576896717766,0.6036043288782428
72.5,0.489498645,0.2748413051524747,0.054610933045343174,0.15130279179380599,0.39837981851114335,0.8782541766608686,0.03512612788794471,0.7987933548558254,0.9577149984659118,0.603412871508394
73.0,0.491903794,0.2848537761336845,0.05611946924849429,0.1579027167976328,0.41180483546973623,0.8848658399052141,0.03748500023562212,0.8000688781226138,0.9696628016878143,0.6000120637715296
73.5,0.494308943,0.2952150619272021,0.05766851207132282,0.16475982427392108,0.4256702995804831,0.8887417342026026,0.040843499996584334,0.7963473181292979,0.9811361502759073,0.5935266722754005
74.0,0.49671409200000005,0.3048692866057488,0.058820528847672984,0.1718080059501192,0.4379305672613784,0.8976365010814906,0.04005083990953257,0.8070352067018187,0.9882377954611625,0.5927672144757419
74.5,0.49911924100000005,0.31317439783940776,0.05949950545240232,0.17857716539397933,0.4477716302848362,0.9049739536905761,0.03919613413167965,0.8163061381084069,0.9936417692727453,0.5917995558511684
75.0,0.50152439,0.3193615034564366,0.05935886782919271,0.18508241541771855,0.4536405914951547,0.9077341260796636,0.039214247582380714,0.8190253350252471,0.9964429171340802,0.5883726226232271
75.5,0.503932927,0.32327217786676615,0.05838438886556082,0.1911975143956786,0.4553468413378537,0.9079396499336168,0.03833961873195468,0.8212094067980302,0.9946698930692033,0.5846674720668505
76.0,0.506341464,0.32500003966878904,0.05662204372934664,0.1969120778710095,0.4530880014665686,0.9036218772710759,0.037617489585420175,0.8185252037568281,0.9887185507853237,0.5786218376022869
76.5,0.508750001,0.32452516495664396,0.054205763784582486,0.20190320814337337,0.44714712176991456,0.8993114486102938,0.03605266375129433,0.8177546570653329,0.9808682401552546,0.5747862836536498
77.0,0.511158538,0.3217389969238482,0.05166801177777881,0.20485783399031593,0.4386201598573805,0.8940269468311888,0.0339183882983999,0.8172982217894967,0.9707556718728808,0.5722879499073406
77.5,0.5135670750000001,0.3170739537435266,0.049056717278982274,0.2060999493647684,0.4280479581222848,0.8865475122005636,0.03172386445432237,0.8147831449918057,0.9583118794093215,0.569473558457037
78.0,0.5159756120000001,0.31126872840640923,0.046775345314318,0.20545554595865084,0.4170819108541676,0.8757529807374747,0.03016158485087298,0.8075227355240406,0.9439832259509087,0.5644842523310654
78.5,0.5183841490000001,0.303867264399074,0.04497966922894902,0.20211618346999888,0.40561834532814917,0.8664077993565922,0.02925153603952131,0.8002362275803042,0.9325793711328801,0.5625405349575181
79.0,0.5207926860000001,0.29591118741297323,0.04360174552695877,0.19727718645622178,0.3945451883697247,0.8587469575083482,0.02892220971020901,0.7933203736468305,0.9241735413698658,0.562835770095375
79.5,0.523201223,0.28771564338614974,0.042673158934780575,0.19118225124022448,0.384249035532075,0.8516272668395783,0.02962952500370132,0.7846006246204907,0.918653909058666,0.5639116234534286
80.0,0.52560976,0.2793785292075077,0.04196368788692007,0.18445007207433767,0.37430698634067777,0.8455206527759256,0.03101307035537507,0.7753642135294158,0.9156770920224354,0.5661421235684179
80.5,0.52773205,0.2718475818192588,0.04148600851285332,0.17799971050368152,0.36569545313483603,0.8399335106206518,0.03310154742321963,0.7650526080156609,0.9148144132256427,0.5680859288013931
81.0,0.52985434,0.2649623188741839,0.041177677161251376,0.17181194153416546,0.3581126962142024,0.8352597038050812,0.03531646598682383,0.7553683073062945,0.9151511003038679,0.5702973849308972
81.5,0.5319766300000001,0.2595166899166889,0.041063753711199434,0.16662402532522252,0.3524093545081553,0.8317750576936819,0.037410732373003755,0.7471461014884737,0.91640401389889,0.572258367776993
82.0,0.53409892,0.2554555588959281,0.04139802053945418,0.16180673020462066,0.3491043875872355,0.8287149541582821,0.039139558283736615,0.7401751220357818,0.9172547862807824,0.573259395262354
82.5,0.53622121,0.25272192145570477,0.042368346934973725,0.15687806195846643,0.3485657809529431,0.8249756082091491,0.04102848860215022,0.7321627188367171,0.917788497581581,0.5722536867534442
83.0,0.5383435,0.251380753170106,0.04400428564805125,0.15183614319508904,0.35092536314512296,0.8232387263621819,0.04276613057844227,0.726495017746605,0.9199824349777588,0.5718579731920759
83.5,0.54046579,0.2516311084553025,0.04616823586155424,0.14719130300475008,0.35607091390585494,0.8314441127071353,0.04101973252278762,0.738651030962352,0.9242371944519185,0.5798130042518328
84.0,0.54258808,0.25266380741188516,0.0486394107575663,0.1426338159696538,0.3626937988541165,0.8359299777594256,0.04080235934562119,0.7436286283043817,0.9282313272144694,0.5832661703475404
84.5,0.54471037,0.25445476936192735,0.050862565423142825,0.13939565266882958,0.3695138860550251,0.8391405927622854,0.041148924071182535,0.7460552594309203,0.9322259260936504,0.584685823400358
85.0,0.54683266,0.2564882591813942,0.05272536738314305,0.13721519169150323,0.37576132667128515,0.8427580549050259,0.04198076255448481,0.7477909721903209,0.9377251376197309,0.5862697957236317
85.5,0.549100614,0.25830391736700975,0.05384365166925498,0.13650111506918353,0.380106719664836,0.8476198232884646,0.042402171990171975,0.7516994462003257,0.9435402003766036,0.5893159059214549
86.0,0.551368568,0.25997683247530856,0.05378542074199391,0.13830575768668557,0.38164790726393155,0.8530796426707384,0.0422251231320743,0.7575597779251202,0.9485995074163567,0.5931028101954299
86.5,0.553636522,0.2611761915243872,0.052789433989631415,0.14175819530172884,0.38059418774704556,0.859310254189545,0.041189540806424,0.7661330394196217,0.9524874689594682,0.5981340626651578
87.0,0.555904476,0.26237641753809904,0.05110378396462151,0.14677162659358203,0.37798120848261607,0.865652582879416,0.039437743762594936,0.7764382083400574,0.9548669574187747,0.603276165341317
87.5,0.5581724299999999,0.2635340245360251,0.04918583248318259,0.15226794127325177,0.3748001077987984,0.8723219593081583,0.03744265438894988,0.7876207904859248,0.9570231281303917,0.6087879347721332
88.0,0.560440384,0.26515031226098834,0.04734366045115331,0.15805151165567954,0.37224911286629714,0.8760285021249837,0.03598456509345123,0.7946257604466435,0.957431243803324,0.6108781898639954
88.5,0.562708338,0.26708633033652396,0.04578576996786155,0.16351172284693583,0.3706609378261121,0.8780917333914038,0.03474161857444937,0.7995007320840681,0.9566827346987394,0.6110054030548798
89.0,0.564976292,0.2698593236574071,0.044595069970434435,0.16897826669580912,0.3707403806190051,0.8804079702750727,0.034106213763506664,0.803254354512123,0.9575615860380223,0.6105486466176655
89.5,0.567244246,0.2732372703741098,0.04353730893734206,0.17474903511010964,0.3717255056381099,0.8826775393530679,0.033624596028683125,0.8066134185987068,0.958741660107429,0.6094402689789582
90.0,0.5695122,0.2772490079805108,0.04280678286407391,0.18041333750580585,0.3740846784552157,0.8848621188017287,0.03307701332528129,0.8100367161821231,0.9596875214213343,0.6076131108212179
90.5,0.571737809,0.28158511642303474,0.042233564893182515,0.1860461550870585,0.377124077759011,0.8869369571108218,0.03225400442962697,0.8139733299596132,0.9599005842620303,0.605351840687787
91.0,0.5739634180000001,0.2862090335125192,0.041619074470536956,0.19206014608763583,0.38035792093740256,0.8903350760709401,0.030673837937455106,0.8209460338685002,0.95972411827338,0.604126042558421
91.5,0.576189027,0.29144286919494783,0.041374167371255724,0.19784800011893733,0.38503773827095833,0.8976443099945911,0.02767835247574894,0.8350315266855751,0.9602570933036071,0.6062014407996432
92.0,0.578414636,0.29676384335724987,0.041635268606870446,0.20257832225086347,0.39094936446363626,0.9082214775566271,0.024309481611873608,0.8532296096030572,0.963213345510197,0.6114576341993772
92.5,0.580640245,0.3020526541447076,0.04259243162717686,0.20570187985591598,0.39840342843349924,0.9167715391469213,0.023136918636333194,0.8644321929273677,0.9691108853664749,0.6147188850022137
93.0,0.582865854,0.30649411879191657,0.044375693921674265,0.20610932493038003,0.4068789126534531,0.9229995738501063,0.024238812163805315,0.868167571294679,0.9778315764055336,0.6165054550581898
93.5,0.585091463,0.3096843065417106,0.04664310612035365,0.2041702699337887,0.41519834314963244,0.927806124927011,0.025761499085768698,0.86952956524428,0.9860826846097419,0.6181218183853003
94.0,0.5873170719999999,0.31155213333207205,0.04931886719187067,0.19998510465013178,0.42311916201401234,0.9315037966946156,0.02794284179386382,0.8682926969801277,0.9947148964091035,0.6199516633625435
94.5,0.589542681,0.3113983400776344,0.05192022792405384,0.19394662458221856,0.4288500555730502,0.9331354805844752,0.030476118705077642,0.864193710359792,1.0020772508091584,0.6217371405068408
95.0,0.59176829,0.3094638030445974,0.05426045447682477,0.1867181272901295,0.43220947879906535,0.9320941920661753,0.03283347405087709,0.8578197135605995,1.0063686705717512,0.6226303890215779
95.5,0.593634821,0.3057668742929198,0.05611260428742565,0.17883134457772223,0.43270240400811744,0.9284904492564324,0.034576088365002235,0.8502739032980663,1.0067069952147985,0.6227235749635126
96.0,0.595501352,0.30096252360600495,0.0571587237768207,0.1716605071946711,0.4302645400173388,0.9230325890007552,0.035348117975697944,0.8430695907286184,1.0029955872728922,0.6220700653947503
96.5,0.597367883,0.2953828283968764,0.057466704224798396,0.1653841118091308,0.425381544984622,0.9166534534910097,0.03527812805059213,0.8368487834292786,0.9964581235527408,0.6212706250941333
97.0,0.599234414,0.29010683211724053,0.05709662234198874,0.1609452989115353,0.41926836532294576,0.9098671083663495,0.033987546038374596,0.8329819376478069,0.9867522790848922,0.619760276249109
97.5,0.601100945,0.2856109859736827,0.05602622637545738,0.1588708566707565,0.41235111527660884,0.9032798839791868,0.031653733236439635,0.831674164607302,0.9748856033510716,0.6176688980055041
98.0,0.602967476,0.28190807026159714,0.05440620993342448,0.15883267275695712,0.40498346776623717,0.8977660352239875,0.028455422579889107,0.833395397212851,0.9621366732351239,0.6158579649623903
98.5,0.604834007,0.2799122827566552,0.05252489595933884,0.1610927131340705,0.3987318523792399,0.8954808915163348,0.026394386122233847,0.8357726418907867,0.9551891411418829,0.6155686087596797
99.0,0.606700538,0.2796102132968198,0.05068752459111241,0.16494706647569157,0.394273360117948,0.8972513332352612,0.025407461443384256,0.8397756623411702,0.9547270041293522,0.6176411199384414
99.5,0.608567069,0.2808504078289532,0.049038479400747376,0.16991766039707934,0.3917831552608271,0.8989026276308364,0.024192078029964904,0.844176345031026,0.9536289102306468,0.6180522198018832
